run,type,module,name,attrname,attrvalue,value,vectime,vecvalue
n7lambda1H2K1mu1-0-20200428-16:36:26-6964,param,,,Network.server.checkJobDeadline,true,,,
n7lambda1H2K1mu1-10-20200428-16:36:28-7014,runattr,,,configname,n7lambda1H2K1mu1,,,
n7lambda1H2K1mu1-10-20200428-16:36:28-7014,runattr,,,datetime,20200428-16:36:28,,,
n7lambda1H2K1mu1-10-20200428-16:36:28-7014,runattr,,,experiment,n7lambda1H2K1mu1,,,
n7lambda1H2K1mu1-10-20200428-16:36:28-7014,runattr,,,inifile,omnetpp.ini,,,
n7lambda1H2K1mu1-10-20200428-16:36:28-7014,runattr,,,iterationvars,,,,
n7lambda1H2K1mu1-10-20200428-16:36:28-7014,runattr,,,iterationvarsf,,,,
n7lambda1H2K1mu1-10-20200428-16:36:28-7014,runattr,,,measurement,,,,
n7lambda1H2K1mu1-10-20200428-16:36:28-7014,runattr,,,network,Network,,,
n7lambda1H2K1mu1-10-20200428-16:36:28-7014,runattr,,,processid,7014,,,
n7lambda1H2K1mu1-10-20200428-16:36:28-7014,runattr,,,repetition,10,,,
n7lambda1H2K1mu1-10-20200428-16:36:28-7014,runattr,,,replication,#10,,,
n7lambda1H2K1mu1-10-20200428-16:36:28-7014,runattr,,,resultdir,results,,,
n7lambda1H2K1mu1-10-20200428-16:36:28-7014,runattr,,,runnumber,10,,,
n7lambda1H2K1mu1-10-20200428-16:36:28-7014,runattr,,,seedset,10,,,
n7lambda1H2K1mu1-10-20200428-16:36:28-7014,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n7lambda1H2K1mu1-10-20200428-16:36:28-7014,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n7lambda1H2K1mu1-10-20200428-16:36:28-7014,param,,,Network.router.queueNumber,1,,,
n7lambda1H2K1mu1-10-20200428-16:36:28-7014,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n7lambda1H2K1mu1-10-20200428-16:36:28-7014,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n7lambda1H2K1mu1-10-20200428-16:36:28-7014,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n7lambda1H2K1mu1-10-20200428-16:36:28-7014,param,,,Network.server.checkJobDeadline,true,,,
n7lambda1H2K1mu1-12-20200428-16:36:29-7024,runattr,,,configname,n7lambda1H2K1mu1,,,
n7lambda1H2K1mu1-12-20200428-16:36:29-7024,runattr,,,datetime,20200428-16:36:29,,,
n7lambda1H2K1mu1-12-20200428-16:36:29-7024,runattr,,,experiment,n7lambda1H2K1mu1,,,
n7lambda1H2K1mu1-12-20200428-16:36:29-7024,runattr,,,inifile,omnetpp.ini,,,
n7lambda1H2K1mu1-12-20200428-16:36:29-7024,runattr,,,iterationvars,,,,
n7lambda1H2K1mu1-12-20200428-16:36:29-7024,runattr,,,iterationvarsf,,,,
n7lambda1H2K1mu1-12-20200428-16:36:29-7024,runattr,,,measurement,,,,
n7lambda1H2K1mu1-12-20200428-16:36:29-7024,runattr,,,network,Network,,,
n7lambda1H2K1mu1-12-20200428-16:36:29-7024,runattr,,,processid,7024,,,
n7lambda1H2K1mu1-12-20200428-16:36:29-7024,runattr,,,repetition,12,,,
n7lambda1H2K1mu1-12-20200428-16:36:29-7024,runattr,,,replication,#12,,,
n7lambda1H2K1mu1-12-20200428-16:36:29-7024,runattr,,,resultdir,results,,,
n7lambda1H2K1mu1-12-20200428-16:36:29-7024,runattr,,,runnumber,12,,,
n7lambda1H2K1mu1-12-20200428-16:36:29-7024,runattr,,,seedset,12,,,
n7lambda1H2K1mu1-12-20200428-16:36:29-7024,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n7lambda1H2K1mu1-12-20200428-16:36:29-7024,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n7lambda1H2K1mu1-12-20200428-16:36:29-7024,param,,,Network.router.queueNumber,1,,,
n7lambda1H2K1mu1-12-20200428-16:36:29-7024,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n7lambda1H2K1mu1-12-20200428-16:36:29-7024,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n7lambda1H2K1mu1-12-20200428-16:36:29-7024,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n7lambda1H2K1mu1-12-20200428-16:36:29-7024,param,,,Network.server.checkJobDeadline,true,,,
n7lambda1H2K1mu1-13-20200428-16:36:29-7029,runattr,,,configname,n7lambda1H2K1mu1,,,
n7lambda1H2K1mu1-13-20200428-16:36:29-7029,runattr,,,datetime,20200428-16:36:29,,,
n7lambda1H2K1mu1-13-20200428-16:36:29-7029,runattr,,,experiment,n7lambda1H2K1mu1,,,
n7lambda1H2K1mu1-13-20200428-16:36:29-7029,runattr,,,inifile,omnetpp.ini,,,
n7lambda1H2K1mu1-13-20200428-16:36:29-7029,runattr,,,iterationvars,,,,
n7lambda1H2K1mu1-13-20200428-16:36:29-7029,runattr,,,iterationvarsf,,,,
n7lambda1H2K1mu1-13-20200428-16:36:29-7029,runattr,,,measurement,,,,
n7lambda1H2K1mu1-13-20200428-16:36:29-7029,runattr,,,network,Network,,,
n7lambda1H2K1mu1-13-20200428-16:36:29-7029,runattr,,,processid,7029,,,
n7lambda1H2K1mu1-13-20200428-16:36:29-7029,runattr,,,repetition,13,,,
n7lambda1H2K1mu1-13-20200428-16:36:29-7029,runattr,,,replication,#13,,,
n7lambda1H2K1mu1-13-20200428-16:36:29-7029,runattr,,,resultdir,results,,,
n7lambda1H2K1mu1-13-20200428-16:36:29-7029,runattr,,,runnumber,13,,,
n7lambda1H2K1mu1-13-20200428-16:36:29-7029,runattr,,,seedset,13,,,
n7lambda1H2K1mu1-13-20200428-16:36:29-7029,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n7lambda1H2K1mu1-13-20200428-16:36:29-7029,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n7lambda1H2K1mu1-13-20200428-16:36:29-7029,param,,,Network.router.queueNumber,1,,,
n7lambda1H2K1mu1-13-20200428-16:36:29-7029,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n7lambda1H2K1mu1-13-20200428-16:36:29-7029,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n7lambda1H2K1mu1-13-20200428-16:36:29-7029,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n7lambda1H2K1mu1-13-20200428-16:36:29-7029,param,,,Network.server.checkJobDeadline,true,,,
n7lambda1H2K1mu1-14-20200428-16:36:29-7034,runattr,,,configname,n7lambda1H2K1mu1,,,
n7lambda1H2K1mu1-14-20200428-16:36:29-7034,runattr,,,datetime,20200428-16:36:29,,,
n7lambda1H2K1mu1-14-20200428-16:36:29-7034,runattr,,,experiment,n7lambda1H2K1mu1,,,
n7lambda1H2K1mu1-14-20200428-16:36:29-7034,runattr,,,inifile,omnetpp.ini,,,
n7lambda1H2K1mu1-14-20200428-16:36:29-7034,runattr,,,iterationvars,,,,
n7lambda1H2K1mu1-14-20200428-16:36:29-7034,runattr,,,iterationvarsf,,,,
n7lambda1H2K1mu1-14-20200428-16:36:29-7034,runattr,,,measurement,,,,
n7lambda1H2K1mu1-14-20200428-16:36:29-7034,runattr,,,network,Network,,,
n7lambda1H2K1mu1-14-20200428-16:36:29-7034,runattr,,,processid,7034,,,
n7lambda1H2K1mu1-14-20200428-16:36:29-7034,runattr,,,repetition,14,,,
n7lambda1H2K1mu1-14-20200428-16:36:29-7034,runattr,,,replication,#14,,,
n7lambda1H2K1mu1-14-20200428-16:36:29-7034,runattr,,,resultdir,results,,,
n7lambda1H2K1mu1-14-20200428-16:36:29-7034,runattr,,,runnumber,14,,,
n7lambda1H2K1mu1-14-20200428-16:36:29-7034,runattr,,,seedset,14,,,
n7lambda1H2K1mu1-14-20200428-16:36:29-7034,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n7lambda1H2K1mu1-14-20200428-16:36:29-7034,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n7lambda1H2K1mu1-14-20200428-16:36:29-7034,param,,,Network.router.queueNumber,1,,,
n7lambda1H2K1mu1-14-20200428-16:36:29-7034,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n7lambda1H2K1mu1-14-20200428-16:36:29-7034,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n7lambda1H2K1mu1-14-20200428-16:36:29-7034,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n7lambda1H2K1mu1-14-20200428-16:36:29-7034,param,,,Network.server.checkJobDeadline,true,,,
n7lambda1H2K1mu1-15-20200428-16:36:29-7039,runattr,,,configname,n7lambda1H2K1mu1,,,
n7lambda1H2K1mu1-15-20200428-16:36:29-7039,runattr,,,datetime,20200428-16:36:29,,,
n7lambda1H2K1mu1-15-20200428-16:36:29-7039,runattr,,,experiment,n7lambda1H2K1mu1,,,
n7lambda1H2K1mu1-15-20200428-16:36:29-7039,runattr,,,inifile,omnetpp.ini,,,
n7lambda1H2K1mu1-15-20200428-16:36:29-7039,runattr,,,iterationvars,,,,
n7lambda1H2K1mu1-15-20200428-16:36:29-7039,runattr,,,iterationvarsf,,,,
n7lambda1H2K1mu1-15-20200428-16:36:29-7039,runattr,,,measurement,,,,
n7lambda1H2K1mu1-15-20200428-16:36:29-7039,runattr,,,network,Network,,,
n7lambda1H2K1mu1-15-20200428-16:36:29-7039,runattr,,,processid,7039,,,
n7lambda1H2K1mu1-15-20200428-16:36:29-7039,runattr,,,repetition,15,,,
n7lambda1H2K1mu1-15-20200428-16:36:29-7039,runattr,,,replication,#15,,,
n7lambda1H2K1mu1-15-20200428-16:36:29-7039,runattr,,,resultdir,results,,,
n7lambda1H2K1mu1-15-20200428-16:36:29-7039,runattr,,,runnumber,15,,,
n7lambda1H2K1mu1-15-20200428-16:36:29-7039,runattr,,,seedset,15,,,
n7lambda1H2K1mu1-15-20200428-16:36:29-7039,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n7lambda1H2K1mu1-15-20200428-16:36:29-7039,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n7lambda1H2K1mu1-15-20200428-16:36:29-7039,param,,,Network.router.queueNumber,1,,,
n7lambda1H2K1mu1-15-20200428-16:36:29-7039,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n7lambda1H2K1mu1-15-20200428-16:36:29-7039,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n7lambda1H2K1mu1-15-20200428-16:36:29-7039,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n7lambda1H2K1mu1-15-20200428-16:36:29-7039,param,,,Network.server.checkJobDeadline,true,,,
n7lambda1H2K1mu1-16-20200428-16:36:29-7044,runattr,,,configname,n7lambda1H2K1mu1,,,
n7lambda1H2K1mu1-16-20200428-16:36:29-7044,runattr,,,datetime,20200428-16:36:29,,,
n7lambda1H2K1mu1-16-20200428-16:36:29-7044,runattr,,,experiment,n7lambda1H2K1mu1,,,
n7lambda1H2K1mu1-16-20200428-16:36:29-7044,runattr,,,inifile,omnetpp.ini,,,
n7lambda1H2K1mu1-16-20200428-16:36:29-7044,runattr,,,iterationvars,,,,
n7lambda1H2K1mu1-16-20200428-16:36:29-7044,runattr,,,iterationvarsf,,,,
n7lambda1H2K1mu1-16-20200428-16:36:29-7044,runattr,,,measurement,,,,
n7lambda1H2K1mu1-16-20200428-16:36:29-7044,runattr,,,network,Network,,,
n7lambda1H2K1mu1-16-20200428-16:36:29-7044,runattr,,,processid,7044,,,
n7lambda1H2K1mu1-16-20200428-16:36:29-7044,runattr,,,repetition,16,,,
n7lambda1H2K1mu1-16-20200428-16:36:29-7044,runattr,,,replication,#16,,,
n7lambda1H2K1mu1-16-20200428-16:36:29-7044,runattr,,,resultdir,results,,,
n7lambda1H2K1mu1-16-20200428-16:36:29-7044,runattr,,,runnumber,16,,,
n7lambda1H2K1mu1-16-20200428-16:36:29-7044,runattr,,,seedset,16,,,
n7lambda1H2K1mu1-16-20200428-16:36:29-7044,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n7lambda1H2K1mu1-16-20200428-16:36:29-7044,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n7lambda1H2K1mu1-16-20200428-16:36:29-7044,param,,,Network.router.queueNumber,1,,,
n7lambda1H2K1mu1-16-20200428-16:36:29-7044,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n7lambda1H2K1mu1-16-20200428-16:36:29-7044,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n7lambda1H2K1mu1-16-20200428-16:36:29-7044,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n7lambda1H2K1mu1-16-20200428-16:36:29-7044,param,,,Network.server.checkJobDeadline,true,,,
n7lambda1H2K1mu1-17-20200428-16:36:30-7049,runattr,,,configname,n7lambda1H2K1mu1,,,
n7lambda1H2K1mu1-17-20200428-16:36:30-7049,runattr,,,datetime,20200428-16:36:30,,,
n7lambda1H2K1mu1-17-20200428-16:36:30-7049,runattr,,,experiment,n7lambda1H2K1mu1,,,
n7lambda1H2K1mu1-17-20200428-16:36:30-7049,runattr,,,inifile,omnetpp.ini,,,
n7lambda1H2K1mu1-17-20200428-16:36:30-7049,runattr,,,iterationvars,,,,
n7lambda1H2K1mu1-17-20200428-16:36:30-7049,runattr,,,iterationvarsf,,,,
n7lambda1H2K1mu1-17-20200428-16:36:30-7049,runattr,,,measurement,,,,
n7lambda1H2K1mu1-17-20200428-16:36:30-7049,runattr,,,network,Network,,,
n7lambda1H2K1mu1-17-20200428-16:36:30-7049,runattr,,,processid,7049,,,
n7lambda1H2K1mu1-17-20200428-16:36:30-7049,runattr,,,repetition,17,,,
n7lambda1H2K1mu1-17-20200428-16:36:30-7049,runattr,,,replication,#17,,,
n7lambda1H2K1mu1-17-20200428-16:36:30-7049,runattr,,,resultdir,results,,,
n7lambda1H2K1mu1-17-20200428-16:36:30-7049,runattr,,,runnumber,17,,,
n7lambda1H2K1mu1-17-20200428-16:36:30-7049,runattr,,,seedset,17,,,
n7lambda1H2K1mu1-17-20200428-16:36:30-7049,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n7lambda1H2K1mu1-17-20200428-16:36:30-7049,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n7lambda1H2K1mu1-17-20200428-16:36:30-7049,param,,,Network.router.queueNumber,1,,,
n7lambda1H2K1mu1-17-20200428-16:36:30-7049,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n7lambda1H2K1mu1-17-20200428-16:36:30-7049,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n7lambda1H2K1mu1-17-20200428-16:36:30-7049,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n7lambda1H2K1mu1-17-20200428-16:36:30-7049,param,,,Network.server.checkJobDeadline,true,,,
n7lambda1H2K1mu1-18-20200428-16:36:30-7055,runattr,,,configname,n7lambda1H2K1mu1,,,
n7lambda1H2K1mu1-18-20200428-16:36:30-7055,runattr,,,datetime,20200428-16:36:30,,,
n7lambda1H2K1mu1-18-20200428-16:36:30-7055,runattr,,,experiment,n7lambda1H2K1mu1,,,
n7lambda1H2K1mu1-18-20200428-16:36:30-7055,runattr,,,inifile,omnetpp.ini,,,
n7lambda1H2K1mu1-18-20200428-16:36:30-7055,runattr,,,iterationvars,,,,
n7lambda1H2K1mu1-18-20200428-16:36:30-7055,runattr,,,iterationvarsf,,,,
n7lambda1H2K1mu1-18-20200428-16:36:30-7055,runattr,,,measurement,,,,
n7lambda1H2K1mu1-18-20200428-16:36:30-7055,runattr,,,network,Network,,,
n7lambda1H2K1mu1-18-20200428-16:36:30-7055,runattr,,,processid,7055,,,
n7lambda1H2K1mu1-18-20200428-16:36:30-7055,runattr,,,repetition,18,,,
n7lambda1H2K1mu1-18-20200428-16:36:30-7055,runattr,,,replication,#18,,,
n7lambda1H2K1mu1-18-20200428-16:36:30-7055,runattr,,,resultdir,results,,,
n7lambda1H2K1mu1-18-20200428-16:36:30-7055,runattr,,,runnumber,18,,,
n7lambda1H2K1mu1-18-20200428-16:36:30-7055,runattr,,,seedset,18,,,
n7lambda1H2K1mu1-18-20200428-16:36:30-7055,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n7lambda1H2K1mu1-18-20200428-16:36:30-7055,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n7lambda1H2K1mu1-18-20200428-16:36:30-7055,param,,,Network.router.queueNumber,1,,,
n7lambda1H2K1mu1-18-20200428-16:36:30-7055,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n7lambda1H2K1mu1-18-20200428-16:36:30-7055,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n7lambda1H2K1mu1-18-20200428-16:36:30-7055,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n7lambda1H2K1mu1-18-20200428-16:36:30-7055,param,,,Network.server.checkJobDeadline,true,,,
n7lambda1H2K1mu1-19-20200428-16:36:30-7060,runattr,,,configname,n7lambda1H2K1mu1,,,
n7lambda1H2K1mu1-19-20200428-16:36:30-7060,runattr,,,datetime,20200428-16:36:30,,,
n7lambda1H2K1mu1-19-20200428-16:36:30-7060,runattr,,,experiment,n7lambda1H2K1mu1,,,
n7lambda1H2K1mu1-19-20200428-16:36:30-7060,runattr,,,inifile,omnetpp.ini,,,
n7lambda1H2K1mu1-19-20200428-16:36:30-7060,runattr,,,iterationvars,,,,
n7lambda1H2K1mu1-19-20200428-16:36:30-7060,runattr,,,iterationvarsf,,,,
n7lambda1H2K1mu1-19-20200428-16:36:30-7060,runattr,,,measurement,,,,
n7lambda1H2K1mu1-19-20200428-16:36:30-7060,runattr,,,network,Network,,,
n7lambda1H2K1mu1-19-20200428-16:36:30-7060,runattr,,,processid,7060,,,
n7lambda1H2K1mu1-19-20200428-16:36:30-7060,runattr,,,repetition,19,,,
n7lambda1H2K1mu1-19-20200428-16:36:30-7060,runattr,,,replication,#19,,,
n7lambda1H2K1mu1-19-20200428-16:36:30-7060,runattr,,,resultdir,results,,,
n7lambda1H2K1mu1-19-20200428-16:36:30-7060,runattr,,,runnumber,19,,,
n7lambda1H2K1mu1-19-20200428-16:36:30-7060,runattr,,,seedset,19,,,
n7lambda1H2K1mu1-19-20200428-16:36:30-7060,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n7lambda1H2K1mu1-19-20200428-16:36:30-7060,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n7lambda1H2K1mu1-19-20200428-16:36:30-7060,param,,,Network.router.queueNumber,1,,,
n7lambda1H2K1mu1-19-20200428-16:36:30-7060,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n7lambda1H2K1mu1-19-20200428-16:36:30-7060,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n7lambda1H2K1mu1-19-20200428-16:36:30-7060,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n7lambda1H2K1mu1-19-20200428-16:36:30-7060,param,,,Network.server.checkJobDeadline,true,,,
n7lambda1H2K1mu1-2-20200428-16:36:27-6974,runattr,,,configname,n7lambda1H2K1mu1,,,
n7lambda1H2K1mu1-2-20200428-16:36:27-6974,runattr,,,datetime,20200428-16:36:27,,,
n7lambda1H2K1mu1-2-20200428-16:36:27-6974,runattr,,,experiment,n7lambda1H2K1mu1,,,
n7lambda1H2K1mu1-2-20200428-16:36:27-6974,runattr,,,inifile,omnetpp.ini,,,
n7lambda1H2K1mu1-2-20200428-16:36:27-6974,runattr,,,iterationvars,,,,
n7lambda1H2K1mu1-2-20200428-16:36:27-6974,runattr,,,iterationvarsf,,,,
n7lambda1H2K1mu1-2-20200428-16:36:27-6974,runattr,,,measurement,,,,
n7lambda1H2K1mu1-2-20200428-16:36:27-6974,runattr,,,network,Network,,,
n7lambda1H2K1mu1-2-20200428-16:36:27-6974,runattr,,,processid,6974,,,
n7lambda1H2K1mu1-2-20200428-16:36:27-6974,runattr,,,repetition,2,,,
n7lambda1H2K1mu1-2-20200428-16:36:27-6974,runattr,,,replication,#2,,,
n7lambda1H2K1mu1-2-20200428-16:36:27-6974,runattr,,,resultdir,results,,,
n7lambda1H2K1mu1-2-20200428-16:36:27-6974,runattr,,,runnumber,2,,,
n7lambda1H2K1mu1-2-20200428-16:36:27-6974,runattr,,,seedset,2,,,
n7lambda1H2K1mu1-2-20200428-16:36:27-6974,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n7lambda1H2K1mu1-2-20200428-16:36:27-6974,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n7lambda1H2K1mu1-2-20200428-16:36:27-6974,param,,,Network.router.queueNumber,1,,,
n7lambda1H2K1mu1-2-20200428-16:36:27-6974,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n7lambda1H2K1mu1-2-20200428-16:36:27-6974,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n7lambda1H2K1mu1-2-20200428-16:36:27-6974,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n7lambda1H2K1mu1-2-20200428-16:36:27-6974,param,,,Network.server.checkJobDeadline,true,,,
n7lambda1H2K1mu1-1-20200428-16:36:26-6969,runattr,,,configname,n7lambda1H2K1mu1,,,
n7lambda1H2K1mu1-1-20200428-16:36:26-6969,runattr,,,datetime,20200428-16:36:26,,,
n7lambda1H2K1mu1-1-20200428-16:36:26-6969,runattr,,,experiment,n7lambda1H2K1mu1,,,
n7lambda1H2K1mu1-1-20200428-16:36:26-6969,runattr,,,inifile,omnetpp.ini,,,
n7lambda1H2K1mu1-1-20200428-16:36:26-6969,runattr,,,iterationvars,,,,
n7lambda1H2K1mu1-1-20200428-16:36:26-6969,runattr,,,iterationvarsf,,,,
n7lambda1H2K1mu1-1-20200428-16:36:26-6969,runattr,,,measurement,,,,
n7lambda1H2K1mu1-1-20200428-16:36:26-6969,runattr,,,network,Network,,,
n7lambda1H2K1mu1-1-20200428-16:36:26-6969,runattr,,,processid,6969,,,
n7lambda1H2K1mu1-1-20200428-16:36:26-6969,runattr,,,repetition,1,,,
n7lambda1H2K1mu1-1-20200428-16:36:26-6969,runattr,,,replication,#1,,,
n7lambda1H2K1mu1-1-20200428-16:36:26-6969,runattr,,,resultdir,results,,,
n7lambda1H2K1mu1-1-20200428-16:36:26-6969,runattr,,,runnumber,1,,,
n7lambda1H2K1mu1-1-20200428-16:36:26-6969,runattr,,,seedset,1,,,
n7lambda1H2K1mu1-1-20200428-16:36:26-6969,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n7lambda1H2K1mu1-1-20200428-16:36:26-6969,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n7lambda1H2K1mu1-1-20200428-16:36:26-6969,param,,,Network.router.queueNumber,1,,,
n7lambda1H2K1mu1-1-20200428-16:36:26-6969,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n7lambda1H2K1mu1-1-20200428-16:36:26-6969,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n7lambda1H2K1mu1-1-20200428-16:36:26-6969,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n7lambda1H2K1mu1-1-20200428-16:36:26-6969,param,,,Network.server.checkJobDeadline,true,,,
n7lambda1H2K1mu1-3-20200428-16:36:27-6979,runattr,,,configname,n7lambda1H2K1mu1,,,
