run,type,module,name,attrname,attrvalue,value,vectime,vecvalue
n23lambda2H2K3mu1-10-20200428-16:42:58-9375,runattr,,,repetition,10,,,
n23lambda2H2K3mu1-10-20200428-16:42:58-9375,runattr,,,replication,#10,,,
n23lambda2H2K3mu1-10-20200428-16:42:58-9375,runattr,,,resultdir,results,,,
n23lambda2H2K3mu1-10-20200428-16:42:58-9375,runattr,,,runnumber,10,,,
n23lambda2H2K3mu1-10-20200428-16:42:58-9375,runattr,,,seedset,10,,,
n23lambda2H2K3mu1-10-20200428-16:42:58-9375,param,,,Network.source.interArrivalTime,exponential(0.714285714286s),,,
n23lambda2H2K3mu1-10-20200428-16:42:58-9375,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n23lambda2H2K3mu1-10-20200428-16:42:58-9375,param,,,Network.router.queueNumber,4,,,
n23lambda2H2K3mu1-10-20200428-16:42:58-9375,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n23lambda2H2K3mu1-10-20200428-16:42:58-9375,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n23lambda2H2K3mu1-10-20200428-16:42:58-9375,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n23lambda2H2K3mu1-10-20200428-16:42:58-9375,param,,,Network.server.checkJobDeadline,true,,,
n23lambda2H2K3mu1-11-20200428-16:42:58-9380,runattr,,,configname,n23lambda2H2K3mu1,,,
n23lambda2H2K3mu1-11-20200428-16:42:58-9380,runattr,,,datetime,20200428-16:42:58,,,
n23lambda2H2K3mu1-11-20200428-16:42:58-9380,runattr,,,experiment,n23lambda2H2K3mu1,,,
n23lambda2H2K3mu1-11-20200428-16:42:58-9380,runattr,,,inifile,omnetpp.ini,,,
n23lambda2H2K3mu1-11-20200428-16:42:58-9380,runattr,,,iterationvars,,,,
n23lambda2H2K3mu1-11-20200428-16:42:58-9380,runattr,,,iterationvarsf,,,,
n23lambda2H2K3mu1-11-20200428-16:42:58-9380,runattr,,,measurement,,,,
n23lambda2H2K3mu1-11-20200428-16:42:58-9380,runattr,,,network,Network,,,
n23lambda2H2K3mu1-11-20200428-16:42:58-9380,runattr,,,processid,9380,,,
n23lambda2H2K3mu1-11-20200428-16:42:58-9380,runattr,,,repetition,11,,,
n23lambda2H2K3mu1-11-20200428-16:42:58-9380,runattr,,,replication,#11,,,
n23lambda2H2K3mu1-11-20200428-16:42:58-9380,runattr,,,resultdir,results,,,
n23lambda2H2K3mu1-11-20200428-16:42:58-9380,runattr,,,runnumber,11,,,
n23lambda2H2K3mu1-11-20200428-16:42:58-9380,runattr,,,seedset,11,,,
n23lambda2H2K3mu1-11-20200428-16:42:58-9380,param,,,Network.source.interArrivalTime,exponential(0.714285714286s),,,
n23lambda2H2K3mu1-11-20200428-16:42:58-9380,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n23lambda2H2K3mu1-11-20200428-16:42:58-9380,param,,,Network.router.queueNumber,4,,,
n23lambda2H2K3mu1-11-20200428-16:42:58-9380,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n23lambda2H2K3mu1-11-20200428-16:42:58-9380,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n23lambda2H2K3mu1-11-20200428-16:42:58-9380,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n23lambda2H2K3mu1-11-20200428-16:42:58-9380,param,,,Network.server.checkJobDeadline,true,,,
n23lambda2H2K3mu1-12-20200428-16:42:58-9385,runattr,,,configname,n23lambda2H2K3mu1,,,
n23lambda2H2K3mu1-12-20200428-16:42:58-9385,runattr,,,datetime,20200428-16:42:58,,,
n23lambda2H2K3mu1-12-20200428-16:42:58-9385,runattr,,,experiment,n23lambda2H2K3mu1,,,
n23lambda2H2K3mu1-12-20200428-16:42:58-9385,runattr,,,inifile,omnetpp.ini,,,
n23lambda2H2K3mu1-12-20200428-16:42:58-9385,runattr,,,iterationvars,,,,
n23lambda2H2K3mu1-12-20200428-16:42:58-9385,runattr,,,iterationvarsf,,,,
n23lambda2H2K3mu1-12-20200428-16:42:58-9385,runattr,,,measurement,,,,
n23lambda2H2K3mu1-12-20200428-16:42:58-9385,runattr,,,network,Network,,,
n23lambda2H2K3mu1-12-20200428-16:42:58-9385,runattr,,,processid,9385,,,
n23lambda2H2K3mu1-12-20200428-16:42:58-9385,runattr,,,repetition,12,,,
n23lambda2H2K3mu1-12-20200428-16:42:58-9385,runattr,,,replication,#12,,,
n23lambda2H2K3mu1-12-20200428-16:42:58-9385,runattr,,,resultdir,results,,,
n23lambda2H2K3mu1-12-20200428-16:42:58-9385,runattr,,,runnumber,12,,,
n23lambda2H2K3mu1-12-20200428-16:42:58-9385,runattr,,,seedset,12,,,
n23lambda2H2K3mu1-12-20200428-16:42:58-9385,param,,,Network.source.interArrivalTime,exponential(0.714285714286s),,,
n23lambda2H2K3mu1-12-20200428-16:42:58-9385,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n23lambda2H2K3mu1-12-20200428-16:42:58-9385,param,,,Network.router.queueNumber,4,,,
n23lambda2H2K3mu1-12-20200428-16:42:58-9385,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n23lambda2H2K3mu1-12-20200428-16:42:58-9385,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n23lambda2H2K3mu1-12-20200428-16:42:58-9385,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n23lambda2H2K3mu1-12-20200428-16:42:58-9385,param,,,Network.server.checkJobDeadline,true,,,
n23lambda2H2K3mu1-13-20200428-16:42:58-9390,runattr,,,configname,n23lambda2H2K3mu1,,,
n23lambda2H2K3mu1-13-20200428-16:42:58-9390,runattr,,,datetime,20200428-16:42:58,,,
n23lambda2H2K3mu1-13-20200428-16:42:58-9390,runattr,,,experiment,n23lambda2H2K3mu1,,,
n23lambda2H2K3mu1-13-20200428-16:42:58-9390,runattr,,,inifile,omnetpp.ini,,,
n23lambda2H2K3mu1-13-20200428-16:42:58-9390,runattr,,,iterationvars,,,,
n23lambda2H2K3mu1-13-20200428-16:42:58-9390,runattr,,,iterationvarsf,,,,
n23lambda2H2K3mu1-13-20200428-16:42:58-9390,runattr,,,measurement,,,,
n23lambda2H2K3mu1-13-20200428-16:42:58-9390,runattr,,,network,Network,,,
n23lambda2H2K3mu1-13-20200428-16:42:58-9390,runattr,,,processid,9390,,,
n23lambda2H2K3mu1-13-20200428-16:42:58-9390,runattr,,,repetition,13,,,
n23lambda2H2K3mu1-13-20200428-16:42:58-9390,runattr,,,replication,#13,,,
n23lambda2H2K3mu1-13-20200428-16:42:58-9390,runattr,,,resultdir,results,,,
n23lambda2H2K3mu1-13-20200428-16:42:58-9390,runattr,,,runnumber,13,,,
n23lambda2H2K3mu1-13-20200428-16:42:58-9390,runattr,,,seedset,13,,,
n23lambda2H2K3mu1-13-20200428-16:42:58-9390,param,,,Network.source.interArrivalTime,exponential(0.714285714286s),,,
n23lambda2H2K3mu1-13-20200428-16:42:58-9390,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n23lambda2H2K3mu1-13-20200428-16:42:58-9390,param,,,Network.router.queueNumber,4,,,
n23lambda2H2K3mu1-13-20200428-16:42:58-9390,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n23lambda2H2K3mu1-13-20200428-16:42:58-9390,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n23lambda2H2K3mu1-13-20200428-16:42:58-9390,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n23lambda2H2K3mu1-13-20200428-16:42:58-9390,param,,,Network.server.checkJobDeadline,true,,,
n23lambda2H2K3mu1-14-20200428-16:42:59-9395,runattr,,,configname,n23lambda2H2K3mu1,,,
n23lambda2H2K3mu1-14-20200428-16:42:59-9395,runattr,,,datetime,20200428-16:42:59,,,
n23lambda2H2K3mu1-14-20200428-16:42:59-9395,runattr,,,experiment,n23lambda2H2K3mu1,,,
n23lambda2H2K3mu1-14-20200428-16:42:59-9395,runattr,,,inifile,omnetpp.ini,,,
n23lambda2H2K3mu1-14-20200428-16:42:59-9395,runattr,,,iterationvars,,,,
n23lambda2H2K3mu1-14-20200428-16:42:59-9395,runattr,,,iterationvarsf,,,,
n23lambda2H2K3mu1-14-20200428-16:42:59-9395,runattr,,,measurement,,,,
n23lambda2H2K3mu1-14-20200428-16:42:59-9395,runattr,,,network,Network,,,
n23lambda2H2K3mu1-14-20200428-16:42:59-9395,runattr,,,processid,9395,,,
n23lambda2H2K3mu1-14-20200428-16:42:59-9395,runattr,,,repetition,14,,,
n23lambda2H2K3mu1-14-20200428-16:42:59-9395,runattr,,,replication,#14,,,
n23lambda2H2K3mu1-14-20200428-16:42:59-9395,runattr,,,resultdir,results,,,
n23lambda2H2K3mu1-14-20200428-16:42:59-9395,runattr,,,runnumber,14,,,
n23lambda2H2K3mu1-14-20200428-16:42:59-9395,runattr,,,seedset,14,,,
n23lambda2H2K3mu1-14-20200428-16:42:59-9395,param,,,Network.source.interArrivalTime,exponential(0.714285714286s),,,
n23lambda2H2K3mu1-14-20200428-16:42:59-9395,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n23lambda2H2K3mu1-14-20200428-16:42:59-9395,param,,,Network.router.queueNumber,4,,,
n23lambda2H2K3mu1-14-20200428-16:42:59-9395,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n23lambda2H2K3mu1-14-20200428-16:42:59-9395,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n23lambda2H2K3mu1-14-20200428-16:42:59-9395,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n23lambda2H2K3mu1-14-20200428-16:42:59-9395,param,,,Network.server.checkJobDeadline,true,,,
n23lambda2H2K3mu1-15-20200428-16:42:59-9400,runattr,,,configname,n23lambda2H2K3mu1,,,
n23lambda2H2K3mu1-15-20200428-16:42:59-9400,runattr,,,datetime,20200428-16:42:59,,,
n23lambda2H2K3mu1-15-20200428-16:42:59-9400,runattr,,,experiment,n23lambda2H2K3mu1,,,
n23lambda2H2K3mu1-15-20200428-16:42:59-9400,runattr,,,inifile,omnetpp.ini,,,
n23lambda2H2K3mu1-15-20200428-16:42:59-9400,runattr,,,iterationvars,,,,
n23lambda2H2K3mu1-15-20200428-16:42:59-9400,runattr,,,iterationvarsf,,,,
n23lambda2H2K3mu1-15-20200428-16:42:59-9400,runattr,,,measurement,,,,
n23lambda2H2K3mu1-15-20200428-16:42:59-9400,runattr,,,network,Network,,,
n23lambda2H2K3mu1-15-20200428-16:42:59-9400,runattr,,,processid,9400,,,
n23lambda2H2K3mu1-15-20200428-16:42:59-9400,runattr,,,repetition,15,,,
n23lambda2H2K3mu1-15-20200428-16:42:59-9400,runattr,,,replication,#15,,,
n23lambda2H2K3mu1-15-20200428-16:42:59-9400,runattr,,,resultdir,results,,,
n23lambda2H2K3mu1-15-20200428-16:42:59-9400,runattr,,,runnumber,15,,,
n23lambda2H2K3mu1-15-20200428-16:42:59-9400,runattr,,,seedset,15,,,
n23lambda2H2K3mu1-15-20200428-16:42:59-9400,param,,,Network.source.interArrivalTime,exponential(0.714285714286s),,,
n23lambda2H2K3mu1-15-20200428-16:42:59-9400,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n23lambda2H2K3mu1-15-20200428-16:42:59-9400,param,,,Network.router.queueNumber,4,,,
n23lambda2H2K3mu1-15-20200428-16:42:59-9400,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n23lambda2H2K3mu1-15-20200428-16:42:59-9400,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n23lambda2H2K3mu1-15-20200428-16:42:59-9400,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n23lambda2H2K3mu1-15-20200428-16:42:59-9400,param,,,Network.server.checkJobDeadline,true,,,
n23lambda2H2K3mu1-16-20200428-16:42:59-9405,runattr,,,configname,n23lambda2H2K3mu1,,,
n23lambda2H2K3mu1-16-20200428-16:42:59-9405,runattr,,,datetime,20200428-16:42:59,,,
n23lambda2H2K3mu1-16-20200428-16:42:59-9405,runattr,,,experiment,n23lambda2H2K3mu1,,,
n23lambda2H2K3mu1-16-20200428-16:42:59-9405,runattr,,,inifile,omnetpp.ini,,,
n23lambda2H2K3mu1-16-20200428-16:42:59-9405,runattr,,,iterationvars,,,,
n23lambda2H2K3mu1-16-20200428-16:42:59-9405,runattr,,,iterationvarsf,,,,
n23lambda2H2K3mu1-16-20200428-16:42:59-9405,runattr,,,measurement,,,,
n23lambda2H2K3mu1-16-20200428-16:42:59-9405,runattr,,,network,Network,,,
n23lambda2H2K3mu1-16-20200428-16:42:59-9405,runattr,,,processid,9405,,,
n23lambda2H2K3mu1-16-20200428-16:42:59-9405,runattr,,,repetition,16,,,
n23lambda2H2K3mu1-16-20200428-16:42:59-9405,runattr,,,replication,#16,,,
n23lambda2H2K3mu1-16-20200428-16:42:59-9405,runattr,,,resultdir,results,,,
n23lambda2H2K3mu1-16-20200428-16:42:59-9405,runattr,,,runnumber,16,,,
n23lambda2H2K3mu1-16-20200428-16:42:59-9405,runattr,,,seedset,16,,,
n23lambda2H2K3mu1-16-20200428-16:42:59-9405,param,,,Network.source.interArrivalTime,exponential(0.714285714286s),,,
n23lambda2H2K3mu1-16-20200428-16:42:59-9405,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n23lambda2H2K3mu1-16-20200428-16:42:59-9405,param,,,Network.router.queueNumber,4,,,
n23lambda2H2K3mu1-16-20200428-16:42:59-9405,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n23lambda2H2K3mu1-16-20200428-16:42:59-9405,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n23lambda2H2K3mu1-16-20200428-16:42:59-9405,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n23lambda2H2K3mu1-16-20200428-16:42:59-9405,param,,,Network.server.checkJobDeadline,true,,,
n23lambda2H2K3mu1-17-20200428-16:42:59-9410,runattr,,,configname,n23lambda2H2K3mu1,,,
n23lambda2H2K3mu1-17-20200428-16:42:59-9410,runattr,,,datetime,20200428-16:42:59,,,
n23lambda2H2K3mu1-17-20200428-16:42:59-9410,runattr,,,experiment,n23lambda2H2K3mu1,,,
n23lambda2H2K3mu1-17-20200428-16:42:59-9410,runattr,,,inifile,omnetpp.ini,,,
n23lambda2H2K3mu1-17-20200428-16:42:59-9410,runattr,,,iterationvars,,,,
n23lambda2H2K3mu1-17-20200428-16:42:59-9410,runattr,,,iterationvarsf,,,,
n23lambda2H2K3mu1-17-20200428-16:42:59-9410,runattr,,,measurement,,,,
n23lambda2H2K3mu1-17-20200428-16:42:59-9410,runattr,,,network,Network,,,
n23lambda2H2K3mu1-17-20200428-16:42:59-9410,runattr,,,processid,9410,,,
n23lambda2H2K3mu1-17-20200428-16:42:59-9410,runattr,,,repetition,17,,,
n23lambda2H2K3mu1-17-20200428-16:42:59-9410,runattr,,,replication,#17,,,
n23lambda2H2K3mu1-17-20200428-16:42:59-9410,runattr,,,resultdir,results,,,
n23lambda2H2K3mu1-17-20200428-16:42:59-9410,runattr,,,runnumber,17,,,
n23lambda2H2K3mu1-17-20200428-16:42:59-9410,runattr,,,seedset,17,,,
n23lambda2H2K3mu1-17-20200428-16:42:59-9410,param,,,Network.source.interArrivalTime,exponential(0.714285714286s),,,
n23lambda2H2K3mu1-17-20200428-16:42:59-9410,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n23lambda2H2K3mu1-17-20200428-16:42:59-9410,param,,,Network.router.queueNumber,4,,,
n23lambda2H2K3mu1-17-20200428-16:42:59-9410,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n23lambda2H2K3mu1-17-20200428-16:42:59-9410,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n23lambda2H2K3mu1-17-20200428-16:42:59-9410,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n23lambda2H2K3mu1-17-20200428-16:42:59-9410,param,,,Network.server.checkJobDeadline,true,,,
n23lambda2H2K3mu1-18-20200428-16:42:59-9415,runattr,,,configname,n23lambda2H2K3mu1,,,
n23lambda2H2K3mu1-18-20200428-16:42:59-9415,runattr,,,datetime,20200428-16:42:59,,,
n23lambda2H2K3mu1-18-20200428-16:42:59-9415,runattr,,,experiment,n23lambda2H2K3mu1,,,
n23lambda2H2K3mu1-18-20200428-16:42:59-9415,runattr,,,inifile,omnetpp.ini,,,
n23lambda2H2K3mu1-18-20200428-16:42:59-9415,runattr,,,iterationvars,,,,
n23lambda2H2K3mu1-18-20200428-16:42:59-9415,runattr,,,iterationvarsf,,,,
n23lambda2H2K3mu1-18-20200428-16:42:59-9415,runattr,,,measurement,,,,
n23lambda2H2K3mu1-18-20200428-16:42:59-9415,runattr,,,network,Network,,,
n23lambda2H2K3mu1-18-20200428-16:42:59-9415,runattr,,,processid,9415,,,
n23lambda2H2K3mu1-18-20200428-16:42:59-9415,runattr,,,repetition,18,,,
n23lambda2H2K3mu1-18-20200428-16:42:59-9415,runattr,,,replication,#18,,,
n23lambda2H2K3mu1-18-20200428-16:42:59-9415,runattr,,,resultdir,results,,,
n23lambda2H2K3mu1-18-20200428-16:42:59-9415,runattr,,,runnumber,18,,,
n23lambda2H2K3mu1-18-20200428-16:42:59-9415,runattr,,,seedset,18,,,
n23lambda2H2K3mu1-18-20200428-16:42:59-9415,param,,,Network.source.interArrivalTime,exponential(0.714285714286s),,,
n23lambda2H2K3mu1-18-20200428-16:42:59-9415,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n23lambda2H2K3mu1-18-20200428-16:42:59-9415,param,,,Network.router.queueNumber,4,,,
n23lambda2H2K3mu1-18-20200428-16:42:59-9415,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n23lambda2H2K3mu1-18-20200428-16:42:59-9415,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n23lambda2H2K3mu1-18-20200428-16:42:59-9415,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n23lambda2H2K3mu1-18-20200428-16:42:59-9415,param,,,Network.server.checkJobDeadline,true,,,
n23lambda2H2K3mu1-19-20200428-16:43:00-9420,runattr,,,configname,n23lambda2H2K3mu1,,,
n23lambda2H2K3mu1-19-20200428-16:43:00-9420,runattr,,,datetime,20200428-16:43:00,,,
n23lambda2H2K3mu1-19-20200428-16:43:00-9420,runattr,,,experiment,n23lambda2H2K3mu1,,,
n23lambda2H2K3mu1-19-20200428-16:43:00-9420,runattr,,,inifile,omnetpp.ini,,,
n23lambda2H2K3mu1-19-20200428-16:43:00-9420,runattr,,,iterationvars,,,,
n23lambda2H2K3mu1-19-20200428-16:43:00-9420,runattr,,,iterationvarsf,,,,
n23lambda2H2K3mu1-19-20200428-16:43:00-9420,runattr,,,measurement,,,,
n23lambda2H2K3mu1-19-20200428-16:43:00-9420,runattr,,,network,Network,,,
n23lambda2H2K3mu1-19-20200428-16:43:00-9420,runattr,,,processid,9420,,,
n23lambda2H2K3mu1-19-20200428-16:43:00-9420,runattr,,,repetition,19,,,
n23lambda2H2K3mu1-19-20200428-16:43:00-9420,runattr,,,replication,#19,,,
n23lambda2H2K3mu1-19-20200428-16:43:00-9420,runattr,,,resultdir,results,,,
n23lambda2H2K3mu1-19-20200428-16:43:00-9420,runattr,,,runnumber,19,,,
n23lambda2H2K3mu1-19-20200428-16:43:00-9420,runattr,,,seedset,19,,,
n23lambda2H2K3mu1-19-20200428-16:43:00-9420,param,,,Network.source.interArrivalTime,exponential(0.714285714286s),,,
n23lambda2H2K3mu1-19-20200428-16:43:00-9420,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n23lambda2H2K3mu1-19-20200428-16:43:00-9420,param,,,Network.router.queueNumber,4,,,
n23lambda2H2K3mu1-19-20200428-16:43:00-9420,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n23lambda2H2K3mu1-19-20200428-16:43:00-9420,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n23lambda2H2K3mu1-19-20200428-16:43:00-9420,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n23lambda2H2K3mu1-19-20200428-16:43:00-9420,param,,,Network.server.checkJobDeadline,true,,,
n23lambda2H2K3mu1-1-20200428-16:42:56-9330,runattr,,,configname,n23lambda2H2K3mu1,,,
n23lambda2H2K3mu1-1-20200428-16:42:56-9330,runattr,,,datetime,20200428-16:42:56,,,
n23lambda2H2K3mu1-1-20200428-16:42:56-9330,runattr,,,experiment,n23lambda2H2K3mu1,,,
n23lambda2H2K3mu1-1-20200428-16:42:56-9330,runattr,,,inifile,omnetpp.ini,,,
n23lambda2H2K3mu1-1-20200428-16:42:56-9330,runattr,,,iterationvars,,,,
n23lambda2H2K3mu1-1-20200428-16:42:56-9330,runattr,,,iterationvarsf,,,,
n23lambda2H2K3mu1-1-20200428-16:42:56-9330,runattr,,,measurement,,,,
n23lambda2H2K3mu1-1-20200428-16:42:56-9330,runattr,,,network,Network,,,
n23lambda2H2K3mu1-1-20200428-16:42:56-9330,runattr,,,processid,9330,,,
n23lambda2H2K3mu1-1-20200428-16:42:56-9330,runattr,,,repetition,1,,,
n23lambda2H2K3mu1-1-20200428-16:42:56-9330,runattr,,,replication,#1,,,
n23lambda2H2K3mu1-1-20200428-16:42:56-9330,runattr,,,resultdir,results,,,
n23lambda2H2K3mu1-1-20200428-16:42:56-9330,runattr,,,runnumber,1,,,
n23lambda2H2K3mu1-1-20200428-16:42:56-9330,runattr,,,seedset,1,,,
n23lambda2H2K3mu1-1-20200428-16:42:56-9330,param,,,Network.source.interArrivalTime,exponential(0.714285714286s),,,
n23lambda2H2K3mu1-1-20200428-16:42:56-9330,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n23lambda2H2K3mu1-1-20200428-16:42:56-9330,param,,,Network.router.queueNumber,4,,,
n23lambda2H2K3mu1-1-20200428-16:42:56-9330,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n23lambda2H2K3mu1-1-20200428-16:42:56-9330,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n23lambda2H2K3mu1-1-20200428-16:42:56-9330,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n23lambda2H2K3mu1-1-20200428-16:42:56-9330,param,,,Network.server.checkJobDeadline,true,,,
n23lambda2H2K3mu1-2-20200428-16:42:56-9335,runattr,,,configname,n23lambda2H2K3mu1,,,
n23lambda2H2K3mu1-2-20200428-16:42:56-9335,runattr,,,datetime,20200428-16:42:56,,,
n23lambda2H2K3mu1-2-20200428-16:42:56-9335,runattr,,,experiment,n23lambda2H2K3mu1,,,
n23lambda2H2K3mu1-2-20200428-16:42:56-9335,runattr,,,inifile,omnetpp.ini,,,
n23lambda2H2K3mu1-2-20200428-16:42:56-9335,runattr,,,iterationvars,,,,
n23lambda2H2K3mu1-2-20200428-16:42:56-9335,runattr,,,iterationvarsf,,,,
n23lambda2H2K3mu1-2-20200428-16:42:56-9335,runattr,,,measurement,,,,
n23lambda2H2K3mu1-2-20200428-16:42:56-9335,runattr,,,network,Network,,,
n23lambda2H2K3mu1-2-20200428-16:42:56-9335,runattr,,,processid,9335,,,
n23lambda2H2K3mu1-2-20200428-16:42:56-9335,runattr,,,repetition,2,,,
n23lambda2H2K3mu1-2-20200428-16:42:56-9335,runattr,,,replication,#2,,,
n23lambda2H2K3mu1-2-20200428-16:42:56-9335,runattr,,,resultdir,results,,,
n23lambda2H2K3mu1-2-20200428-16:42:56-9335,runattr,,,runnumber,2,,,
n23lambda2H2K3mu1-2-20200428-16:42:56-9335,runattr,,,seedset,2,,,
n23lambda2H2K3mu1-2-20200428-16:42:56-9335,param,,,Network.source.interArrivalTime,exponential(0.714285714286s),,,
n23lambda2H2K3mu1-2-20200428-16:42:56-9335,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n23lambda2H2K3mu1-2-20200428-16:42:56-9335,param,,,Network.router.queueNumber,4,,,
n23lambda2H2K3mu1-2-20200428-16:42:56-9335,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n23lambda2H2K3mu1-2-20200428-16:42:56-9335,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n23lambda2H2K3mu1-2-20200428-16:42:56-9335,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n23lambda2H2K3mu1-2-20200428-16:42:56-9335,param,,,Network.server.checkJobDeadline,true,,,
