run,type,module,name,attrname,attrvalue,value,vectime,vecvalue
n26lambda3H1K1mu2-10-20200428-16:44:39-9849,runattr,,,measurement,,,,
n26lambda3H1K1mu2-10-20200428-16:44:39-9849,runattr,,,network,Network,,,
n26lambda3H1K1mu2-10-20200428-16:44:39-9849,runattr,,,processid,9849,,,
n26lambda3H1K1mu2-10-20200428-16:44:39-9849,runattr,,,repetition,10,,,
n26lambda3H1K1mu2-10-20200428-16:44:39-9849,runattr,,,replication,#10,,,
n26lambda3H1K1mu2-10-20200428-16:44:39-9849,runattr,,,resultdir,results,,,
n26lambda3H1K1mu2-10-20200428-16:44:39-9849,runattr,,,runnumber,10,,,
n26lambda3H1K1mu2-10-20200428-16:44:39-9849,runattr,,,seedset,10,,,
n26lambda3H1K1mu2-10-20200428-16:44:39-9849,param,,,Network.source.interArrivalTime,exponential(0.833333333333s),,,
n26lambda3H1K1mu2-10-20200428-16:44:39-9849,param,,,Network.source.jobRelativeDeadline,"uniform(4.0s, 6.0s)",,,
n26lambda3H1K1mu2-10-20200428-16:44:39-9849,param,,,Network.router.queueNumber,1,,,
n26lambda3H1K1mu2-10-20200428-16:44:39-9849,param,,,Network.server.serviceTime,exponential(0.25s),,,
n26lambda3H1K1mu2-10-20200428-16:44:39-9849,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n26lambda3H1K1mu2-10-20200428-16:44:39-9849,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n26lambda3H1K1mu2-10-20200428-16:44:39-9849,param,,,Network.server.checkJobDeadline,true,,,
n26lambda3H1K1mu2-12-20200428-16:44:40-9859,runattr,,,configname,n26lambda3H1K1mu2,,,
n26lambda3H1K1mu2-12-20200428-16:44:40-9859,runattr,,,datetime,20200428-16:44:40,,,
n26lambda3H1K1mu2-12-20200428-16:44:40-9859,runattr,,,experiment,n26lambda3H1K1mu2,,,
n26lambda3H1K1mu2-12-20200428-16:44:40-9859,runattr,,,inifile,omnetpp.ini,,,
n26lambda3H1K1mu2-12-20200428-16:44:40-9859,runattr,,,iterationvars,,,,
n26lambda3H1K1mu2-12-20200428-16:44:40-9859,runattr,,,iterationvarsf,,,,
n26lambda3H1K1mu2-12-20200428-16:44:40-9859,runattr,,,measurement,,,,
n26lambda3H1K1mu2-12-20200428-16:44:40-9859,runattr,,,network,Network,,,
n26lambda3H1K1mu2-12-20200428-16:44:40-9859,runattr,,,processid,9859,,,
n26lambda3H1K1mu2-12-20200428-16:44:40-9859,runattr,,,repetition,12,,,
n26lambda3H1K1mu2-12-20200428-16:44:40-9859,runattr,,,replication,#12,,,
n26lambda3H1K1mu2-12-20200428-16:44:40-9859,runattr,,,resultdir,results,,,
n26lambda3H1K1mu2-12-20200428-16:44:40-9859,runattr,,,runnumber,12,,,
n26lambda3H1K1mu2-12-20200428-16:44:40-9859,runattr,,,seedset,12,,,
n26lambda3H1K1mu2-12-20200428-16:44:40-9859,param,,,Network.source.interArrivalTime,exponential(0.833333333333s),,,
n26lambda3H1K1mu2-12-20200428-16:44:40-9859,param,,,Network.source.jobRelativeDeadline,"uniform(4.0s, 6.0s)",,,
n26lambda3H1K1mu2-12-20200428-16:44:40-9859,param,,,Network.router.queueNumber,1,,,
n26lambda3H1K1mu2-12-20200428-16:44:40-9859,param,,,Network.server.serviceTime,exponential(0.25s),,,
n26lambda3H1K1mu2-12-20200428-16:44:40-9859,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n26lambda3H1K1mu2-12-20200428-16:44:40-9859,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n26lambda3H1K1mu2-12-20200428-16:44:40-9859,param,,,Network.server.checkJobDeadline,true,,,
n26lambda3H1K1mu2-13-20200428-16:44:40-9864,runattr,,,configname,n26lambda3H1K1mu2,,,
n26lambda3H1K1mu2-13-20200428-16:44:40-9864,runattr,,,datetime,20200428-16:44:40,,,
n26lambda3H1K1mu2-13-20200428-16:44:40-9864,runattr,,,experiment,n26lambda3H1K1mu2,,,
n26lambda3H1K1mu2-13-20200428-16:44:40-9864,runattr,,,inifile,omnetpp.ini,,,
n26lambda3H1K1mu2-13-20200428-16:44:40-9864,runattr,,,iterationvars,,,,
n26lambda3H1K1mu2-13-20200428-16:44:40-9864,runattr,,,iterationvarsf,,,,
n26lambda3H1K1mu2-13-20200428-16:44:40-9864,runattr,,,measurement,,,,
n26lambda3H1K1mu2-13-20200428-16:44:40-9864,runattr,,,network,Network,,,
n26lambda3H1K1mu2-13-20200428-16:44:40-9864,runattr,,,processid,9864,,,
n26lambda3H1K1mu2-13-20200428-16:44:40-9864,runattr,,,repetition,13,,,
n26lambda3H1K1mu2-13-20200428-16:44:40-9864,runattr,,,replication,#13,,,
n26lambda3H1K1mu2-13-20200428-16:44:40-9864,runattr,,,resultdir,results,,,
n26lambda3H1K1mu2-13-20200428-16:44:40-9864,runattr,,,runnumber,13,,,
n26lambda3H1K1mu2-13-20200428-16:44:40-9864,runattr,,,seedset,13,,,
n26lambda3H1K1mu2-13-20200428-16:44:40-9864,param,,,Network.source.interArrivalTime,exponential(0.833333333333s),,,
n26lambda3H1K1mu2-13-20200428-16:44:40-9864,param,,,Network.source.jobRelativeDeadline,"uniform(4.0s, 6.0s)",,,
n26lambda3H1K1mu2-13-20200428-16:44:40-9864,param,,,Network.router.queueNumber,1,,,
n26lambda3H1K1mu2-13-20200428-16:44:40-9864,param,,,Network.server.serviceTime,exponential(0.25s),,,
n26lambda3H1K1mu2-13-20200428-16:44:40-9864,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n26lambda3H1K1mu2-13-20200428-16:44:40-9864,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n26lambda3H1K1mu2-13-20200428-16:44:40-9864,param,,,Network.server.checkJobDeadline,true,,,
n26lambda3H1K1mu2-11-20200428-16:44:40-9854,runattr,,,configname,n26lambda3H1K1mu2,,,
n26lambda3H1K1mu2-11-20200428-16:44:40-9854,runattr,,,datetime,20200428-16:44:40,,,
n26lambda3H1K1mu2-11-20200428-16:44:40-9854,runattr,,,experiment,n26lambda3H1K1mu2,,,
n26lambda3H1K1mu2-11-20200428-16:44:40-9854,runattr,,,inifile,omnetpp.ini,,,
n26lambda3H1K1mu2-11-20200428-16:44:40-9854,runattr,,,iterationvars,,,,
n26lambda3H1K1mu2-11-20200428-16:44:40-9854,runattr,,,iterationvarsf,,,,
n26lambda3H1K1mu2-11-20200428-16:44:40-9854,runattr,,,measurement,,,,
n26lambda3H1K1mu2-11-20200428-16:44:40-9854,runattr,,,network,Network,,,
n26lambda3H1K1mu2-11-20200428-16:44:40-9854,runattr,,,processid,9854,,,
n26lambda3H1K1mu2-11-20200428-16:44:40-9854,runattr,,,repetition,11,,,
n26lambda3H1K1mu2-11-20200428-16:44:40-9854,runattr,,,replication,#11,,,
n26lambda3H1K1mu2-11-20200428-16:44:40-9854,runattr,,,resultdir,results,,,
n26lambda3H1K1mu2-11-20200428-16:44:40-9854,runattr,,,runnumber,11,,,
n26lambda3H1K1mu2-11-20200428-16:44:40-9854,runattr,,,seedset,11,,,
n26lambda3H1K1mu2-11-20200428-16:44:40-9854,param,,,Network.source.interArrivalTime,exponential(0.833333333333s),,,
n26lambda3H1K1mu2-11-20200428-16:44:40-9854,param,,,Network.source.jobRelativeDeadline,"uniform(4.0s, 6.0s)",,,
n26lambda3H1K1mu2-11-20200428-16:44:40-9854,param,,,Network.router.queueNumber,1,,,
n26lambda3H1K1mu2-11-20200428-16:44:40-9854,param,,,Network.server.serviceTime,exponential(0.25s),,,
n26lambda3H1K1mu2-11-20200428-16:44:40-9854,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n26lambda3H1K1mu2-11-20200428-16:44:40-9854,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n26lambda3H1K1mu2-11-20200428-16:44:40-9854,param,,,Network.server.checkJobDeadline,true,,,
n26lambda3H1K1mu2-14-20200428-16:44:40-9869,runattr,,,configname,n26lambda3H1K1mu2,,,
n26lambda3H1K1mu2-14-20200428-16:44:40-9869,runattr,,,datetime,20200428-16:44:40,,,
n26lambda3H1K1mu2-14-20200428-16:44:40-9869,runattr,,,experiment,n26lambda3H1K1mu2,,,
n26lambda3H1K1mu2-14-20200428-16:44:40-9869,runattr,,,inifile,omnetpp.ini,,,
n26lambda3H1K1mu2-14-20200428-16:44:40-9869,runattr,,,iterationvars,,,,
n26lambda3H1K1mu2-14-20200428-16:44:40-9869,runattr,,,iterationvarsf,,,,
n26lambda3H1K1mu2-14-20200428-16:44:40-9869,runattr,,,measurement,,,,
n26lambda3H1K1mu2-14-20200428-16:44:40-9869,runattr,,,network,Network,,,
n26lambda3H1K1mu2-14-20200428-16:44:40-9869,runattr,,,processid,9869,,,
n26lambda3H1K1mu2-14-20200428-16:44:40-9869,runattr,,,repetition,14,,,
n26lambda3H1K1mu2-14-20200428-16:44:40-9869,runattr,,,replication,#14,,,
n26lambda3H1K1mu2-14-20200428-16:44:40-9869,runattr,,,resultdir,results,,,
n26lambda3H1K1mu2-14-20200428-16:44:40-9869,runattr,,,runnumber,14,,,
n26lambda3H1K1mu2-14-20200428-16:44:40-9869,runattr,,,seedset,14,,,
n26lambda3H1K1mu2-14-20200428-16:44:40-9869,param,,,Network.source.interArrivalTime,exponential(0.833333333333s),,,
n26lambda3H1K1mu2-14-20200428-16:44:40-9869,param,,,Network.source.jobRelativeDeadline,"uniform(4.0s, 6.0s)",,,
n26lambda3H1K1mu2-14-20200428-16:44:40-9869,param,,,Network.router.queueNumber,1,,,
n26lambda3H1K1mu2-14-20200428-16:44:40-9869,param,,,Network.server.serviceTime,exponential(0.25s),,,
n26lambda3H1K1mu2-14-20200428-16:44:40-9869,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n26lambda3H1K1mu2-14-20200428-16:44:40-9869,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n26lambda3H1K1mu2-14-20200428-16:44:40-9869,param,,,Network.server.checkJobDeadline,true,,,
n26lambda3H1K1mu2-15-20200428-16:44:40-9874,runattr,,,configname,n26lambda3H1K1mu2,,,
n26lambda3H1K1mu2-15-20200428-16:44:40-9874,runattr,,,datetime,20200428-16:44:40,,,
n26lambda3H1K1mu2-15-20200428-16:44:40-9874,runattr,,,experiment,n26lambda3H1K1mu2,,,
n26lambda3H1K1mu2-15-20200428-16:44:40-9874,runattr,,,inifile,omnetpp.ini,,,
n26lambda3H1K1mu2-15-20200428-16:44:40-9874,runattr,,,iterationvars,,,,
n26lambda3H1K1mu2-15-20200428-16:44:40-9874,runattr,,,iterationvarsf,,,,
n26lambda3H1K1mu2-15-20200428-16:44:40-9874,runattr,,,measurement,,,,
n26lambda3H1K1mu2-15-20200428-16:44:40-9874,runattr,,,network,Network,,,
n26lambda3H1K1mu2-15-20200428-16:44:40-9874,runattr,,,processid,9874,,,
n26lambda3H1K1mu2-15-20200428-16:44:40-9874,runattr,,,repetition,15,,,
n26lambda3H1K1mu2-15-20200428-16:44:40-9874,runattr,,,replication,#15,,,
n26lambda3H1K1mu2-15-20200428-16:44:40-9874,runattr,,,resultdir,results,,,
n26lambda3H1K1mu2-15-20200428-16:44:40-9874,runattr,,,runnumber,15,,,
n26lambda3H1K1mu2-15-20200428-16:44:40-9874,runattr,,,seedset,15,,,
n26lambda3H1K1mu2-15-20200428-16:44:40-9874,param,,,Network.source.interArrivalTime,exponential(0.833333333333s),,,
n26lambda3H1K1mu2-15-20200428-16:44:40-9874,param,,,Network.source.jobRelativeDeadline,"uniform(4.0s, 6.0s)",,,
n26lambda3H1K1mu2-15-20200428-16:44:40-9874,param,,,Network.router.queueNumber,1,,,
n26lambda3H1K1mu2-15-20200428-16:44:40-9874,param,,,Network.server.serviceTime,exponential(0.25s),,,
n26lambda3H1K1mu2-15-20200428-16:44:40-9874,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n26lambda3H1K1mu2-15-20200428-16:44:40-9874,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n26lambda3H1K1mu2-15-20200428-16:44:40-9874,param,,,Network.server.checkJobDeadline,true,,,
n26lambda3H1K1mu2-16-20200428-16:44:41-9879,runattr,,,configname,n26lambda3H1K1mu2,,,
n26lambda3H1K1mu2-16-20200428-16:44:41-9879,runattr,,,datetime,20200428-16:44:41,,,
n26lambda3H1K1mu2-16-20200428-16:44:41-9879,runattr,,,experiment,n26lambda3H1K1mu2,,,
n26lambda3H1K1mu2-16-20200428-16:44:41-9879,runattr,,,inifile,omnetpp.ini,,,
n26lambda3H1K1mu2-16-20200428-16:44:41-9879,runattr,,,iterationvars,,,,
n26lambda3H1K1mu2-16-20200428-16:44:41-9879,runattr,,,iterationvarsf,,,,
n26lambda3H1K1mu2-16-20200428-16:44:41-9879,runattr,,,measurement,,,,
n26lambda3H1K1mu2-16-20200428-16:44:41-9879,runattr,,,network,Network,,,
n26lambda3H1K1mu2-16-20200428-16:44:41-9879,runattr,,,processid,9879,,,
n26lambda3H1K1mu2-16-20200428-16:44:41-9879,runattr,,,repetition,16,,,
n26lambda3H1K1mu2-16-20200428-16:44:41-9879,runattr,,,replication,#16,,,
n26lambda3H1K1mu2-16-20200428-16:44:41-9879,runattr,,,resultdir,results,,,
n26lambda3H1K1mu2-16-20200428-16:44:41-9879,runattr,,,runnumber,16,,,
n26lambda3H1K1mu2-16-20200428-16:44:41-9879,runattr,,,seedset,16,,,
n26lambda3H1K1mu2-16-20200428-16:44:41-9879,param,,,Network.source.interArrivalTime,exponential(0.833333333333s),,,
n26lambda3H1K1mu2-16-20200428-16:44:41-9879,param,,,Network.source.jobRelativeDeadline,"uniform(4.0s, 6.0s)",,,
n26lambda3H1K1mu2-16-20200428-16:44:41-9879,param,,,Network.router.queueNumber,1,,,
n26lambda3H1K1mu2-16-20200428-16:44:41-9879,param,,,Network.server.serviceTime,exponential(0.25s),,,
n26lambda3H1K1mu2-16-20200428-16:44:41-9879,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n26lambda3H1K1mu2-16-20200428-16:44:41-9879,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n26lambda3H1K1mu2-16-20200428-16:44:41-9879,param,,,Network.server.checkJobDeadline,true,,,
n26lambda3H1K1mu2-18-20200428-16:44:41-9889,runattr,,,configname,n26lambda3H1K1mu2,,,
n26lambda3H1K1mu2-18-20200428-16:44:41-9889,runattr,,,datetime,20200428-16:44:41,,,
n26lambda3H1K1mu2-18-20200428-16:44:41-9889,runattr,,,experiment,n26lambda3H1K1mu2,,,
n26lambda3H1K1mu2-18-20200428-16:44:41-9889,runattr,,,inifile,omnetpp.ini,,,
n26lambda3H1K1mu2-18-20200428-16:44:41-9889,runattr,,,iterationvars,,,,
n26lambda3H1K1mu2-18-20200428-16:44:41-9889,runattr,,,iterationvarsf,,,,
n26lambda3H1K1mu2-18-20200428-16:44:41-9889,runattr,,,measurement,,,,
n26lambda3H1K1mu2-18-20200428-16:44:41-9889,runattr,,,network,Network,,,
n26lambda3H1K1mu2-18-20200428-16:44:41-9889,runattr,,,processid,9889,,,
n26lambda3H1K1mu2-18-20200428-16:44:41-9889,runattr,,,repetition,18,,,
n26lambda3H1K1mu2-18-20200428-16:44:41-9889,runattr,,,replication,#18,,,
n26lambda3H1K1mu2-18-20200428-16:44:41-9889,runattr,,,resultdir,results,,,
n26lambda3H1K1mu2-18-20200428-16:44:41-9889,runattr,,,runnumber,18,,,
n26lambda3H1K1mu2-18-20200428-16:44:41-9889,runattr,,,seedset,18,,,
n26lambda3H1K1mu2-18-20200428-16:44:41-9889,param,,,Network.source.interArrivalTime,exponential(0.833333333333s),,,
n26lambda3H1K1mu2-18-20200428-16:44:41-9889,param,,,Network.source.jobRelativeDeadline,"uniform(4.0s, 6.0s)",,,
n26lambda3H1K1mu2-18-20200428-16:44:41-9889,param,,,Network.router.queueNumber,1,,,
n26lambda3H1K1mu2-18-20200428-16:44:41-9889,param,,,Network.server.serviceTime,exponential(0.25s),,,
n26lambda3H1K1mu2-18-20200428-16:44:41-9889,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n26lambda3H1K1mu2-18-20200428-16:44:41-9889,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n26lambda3H1K1mu2-18-20200428-16:44:41-9889,param,,,Network.server.checkJobDeadline,true,,,
n26lambda3H1K1mu2-17-20200428-16:44:41-9884,runattr,,,configname,n26lambda3H1K1mu2,,,
n26lambda3H1K1mu2-17-20200428-16:44:41-9884,runattr,,,datetime,20200428-16:44:41,,,
n26lambda3H1K1mu2-17-20200428-16:44:41-9884,runattr,,,experiment,n26lambda3H1K1mu2,,,
n26lambda3H1K1mu2-17-20200428-16:44:41-9884,runattr,,,inifile,omnetpp.ini,,,
n26lambda3H1K1mu2-17-20200428-16:44:41-9884,runattr,,,iterationvars,,,,
n26lambda3H1K1mu2-17-20200428-16:44:41-9884,runattr,,,iterationvarsf,,,,
n26lambda3H1K1mu2-17-20200428-16:44:41-9884,runattr,,,measurement,,,,
n26lambda3H1K1mu2-17-20200428-16:44:41-9884,runattr,,,network,Network,,,
n26lambda3H1K1mu2-17-20200428-16:44:41-9884,runattr,,,processid,9884,,,
n26lambda3H1K1mu2-17-20200428-16:44:41-9884,runattr,,,repetition,17,,,
n26lambda3H1K1mu2-17-20200428-16:44:41-9884,runattr,,,replication,#17,,,
n26lambda3H1K1mu2-17-20200428-16:44:41-9884,runattr,,,resultdir,results,,,
n26lambda3H1K1mu2-17-20200428-16:44:41-9884,runattr,,,runnumber,17,,,
n26lambda3H1K1mu2-17-20200428-16:44:41-9884,runattr,,,seedset,17,,,
n26lambda3H1K1mu2-17-20200428-16:44:41-9884,param,,,Network.source.interArrivalTime,exponential(0.833333333333s),,,
n26lambda3H1K1mu2-17-20200428-16:44:41-9884,param,,,Network.source.jobRelativeDeadline,"uniform(4.0s, 6.0s)",,,
n26lambda3H1K1mu2-17-20200428-16:44:41-9884,param,,,Network.router.queueNumber,1,,,
n26lambda3H1K1mu2-17-20200428-16:44:41-9884,param,,,Network.server.serviceTime,exponential(0.25s),,,
n26lambda3H1K1mu2-17-20200428-16:44:41-9884,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n26lambda3H1K1mu2-17-20200428-16:44:41-9884,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n26lambda3H1K1mu2-17-20200428-16:44:41-9884,param,,,Network.server.checkJobDeadline,true,,,
n26lambda3H1K1mu2-19-20200428-16:44:41-9894,runattr,,,configname,n26lambda3H1K1mu2,,,
n26lambda3H1K1mu2-19-20200428-16:44:41-9894,runattr,,,datetime,20200428-16:44:41,,,
n26lambda3H1K1mu2-19-20200428-16:44:41-9894,runattr,,,experiment,n26lambda3H1K1mu2,,,
n26lambda3H1K1mu2-19-20200428-16:44:41-9894,runattr,,,inifile,omnetpp.ini,,,
n26lambda3H1K1mu2-19-20200428-16:44:41-9894,runattr,,,iterationvars,,,,
n26lambda3H1K1mu2-19-20200428-16:44:41-9894,runattr,,,iterationvarsf,,,,
n26lambda3H1K1mu2-19-20200428-16:44:41-9894,runattr,,,measurement,,,,
n26lambda3H1K1mu2-19-20200428-16:44:41-9894,runattr,,,network,Network,,,
n26lambda3H1K1mu2-19-20200428-16:44:41-9894,runattr,,,processid,9894,,,
n26lambda3H1K1mu2-19-20200428-16:44:41-9894,runattr,,,repetition,19,,,
n26lambda3H1K1mu2-19-20200428-16:44:41-9894,runattr,,,replication,#19,,,
n26lambda3H1K1mu2-19-20200428-16:44:41-9894,runattr,,,resultdir,results,,,
n26lambda3H1K1mu2-19-20200428-16:44:41-9894,runattr,,,runnumber,19,,,
n26lambda3H1K1mu2-19-20200428-16:44:41-9894,runattr,,,seedset,19,,,
n26lambda3H1K1mu2-19-20200428-16:44:41-9894,param,,,Network.source.interArrivalTime,exponential(0.833333333333s),,,
n26lambda3H1K1mu2-19-20200428-16:44:41-9894,param,,,Network.source.jobRelativeDeadline,"uniform(4.0s, 6.0s)",,,
n26lambda3H1K1mu2-19-20200428-16:44:41-9894,param,,,Network.router.queueNumber,1,,,
n26lambda3H1K1mu2-19-20200428-16:44:41-9894,param,,,Network.server.serviceTime,exponential(0.25s),,,
n26lambda3H1K1mu2-19-20200428-16:44:41-9894,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n26lambda3H1K1mu2-19-20200428-16:44:41-9894,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n26lambda3H1K1mu2-19-20200428-16:44:41-9894,param,,,Network.server.checkJobDeadline,true,,,
n26lambda3H1K1mu2-1-20200428-16:44:37-9803,runattr,,,configname,n26lambda3H1K1mu2,,,
n26lambda3H1K1mu2-1-20200428-16:44:37-9803,runattr,,,datetime,20200428-16:44:37,,,
n26lambda3H1K1mu2-1-20200428-16:44:37-9803,runattr,,,experiment,n26lambda3H1K1mu2,,,
n26lambda3H1K1mu2-1-20200428-16:44:37-9803,runattr,,,inifile,omnetpp.ini,,,
n26lambda3H1K1mu2-1-20200428-16:44:37-9803,runattr,,,iterationvars,,,,
n26lambda3H1K1mu2-1-20200428-16:44:37-9803,runattr,,,iterationvarsf,,,,
n26lambda3H1K1mu2-1-20200428-16:44:37-9803,runattr,,,measurement,,,,
n26lambda3H1K1mu2-1-20200428-16:44:37-9803,runattr,,,network,Network,,,
n26lambda3H1K1mu2-1-20200428-16:44:37-9803,runattr,,,processid,9803,,,
n26lambda3H1K1mu2-1-20200428-16:44:37-9803,runattr,,,repetition,1,,,
n26lambda3H1K1mu2-1-20200428-16:44:37-9803,runattr,,,replication,#1,,,
n26lambda3H1K1mu2-1-20200428-16:44:37-9803,runattr,,,resultdir,results,,,
n26lambda3H1K1mu2-1-20200428-16:44:37-9803,runattr,,,runnumber,1,,,
n26lambda3H1K1mu2-1-20200428-16:44:37-9803,runattr,,,seedset,1,,,
n26lambda3H1K1mu2-1-20200428-16:44:37-9803,param,,,Network.source.interArrivalTime,exponential(0.833333333333s),,,
n26lambda3H1K1mu2-1-20200428-16:44:37-9803,param,,,Network.source.jobRelativeDeadline,"uniform(4.0s, 6.0s)",,,
n26lambda3H1K1mu2-1-20200428-16:44:37-9803,param,,,Network.router.queueNumber,1,,,
n26lambda3H1K1mu2-1-20200428-16:44:37-9803,param,,,Network.server.serviceTime,exponential(0.25s),,,
n26lambda3H1K1mu2-1-20200428-16:44:37-9803,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n26lambda3H1K1mu2-1-20200428-16:44:37-9803,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n26lambda3H1K1mu2-1-20200428-16:44:37-9803,param,,,Network.server.checkJobDeadline,true,,,
n26lambda3H1K1mu2-2-20200428-16:44:38-9808,runattr,,,configname,n26lambda3H1K1mu2,,,
n26lambda3H1K1mu2-2-20200428-16:44:38-9808,runattr,,,datetime,20200428-16:44:38,,,
n26lambda3H1K1mu2-2-20200428-16:44:38-9808,runattr,,,experiment,n26lambda3H1K1mu2,,,
n26lambda3H1K1mu2-2-20200428-16:44:38-9808,runattr,,,inifile,omnetpp.ini,,,
n26lambda3H1K1mu2-2-20200428-16:44:38-9808,runattr,,,iterationvars,,,,
n26lambda3H1K1mu2-2-20200428-16:44:38-9808,runattr,,,iterationvarsf,,,,
n26lambda3H1K1mu2-2-20200428-16:44:38-9808,runattr,,,measurement,,,,
n26lambda3H1K1mu2-2-20200428-16:44:38-9808,runattr,,,network,Network,,,
n26lambda3H1K1mu2-2-20200428-16:44:38-9808,runattr,,,processid,9808,,,
n26lambda3H1K1mu2-2-20200428-16:44:38-9808,runattr,,,repetition,2,,,
n26lambda3H1K1mu2-2-20200428-16:44:38-9808,runattr,,,replication,#2,,,
n26lambda3H1K1mu2-2-20200428-16:44:38-9808,runattr,,,resultdir,results,,,
n26lambda3H1K1mu2-2-20200428-16:44:38-9808,runattr,,,runnumber,2,,,
n26lambda3H1K1mu2-2-20200428-16:44:38-9808,runattr,,,seedset,2,,,
n26lambda3H1K1mu2-2-20200428-16:44:38-9808,param,,,Network.source.interArrivalTime,exponential(0.833333333333s),,,
n26lambda3H1K1mu2-2-20200428-16:44:38-9808,param,,,Network.source.jobRelativeDeadline,"uniform(4.0s, 6.0s)",,,
n26lambda3H1K1mu2-2-20200428-16:44:38-9808,param,,,Network.router.queueNumber,1,,,
n26lambda3H1K1mu2-2-20200428-16:44:38-9808,param,,,Network.server.serviceTime,exponential(0.25s),,,
n26lambda3H1K1mu2-2-20200428-16:44:38-9808,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n26lambda3H1K1mu2-2-20200428-16:44:38-9808,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n26lambda3H1K1mu2-2-20200428-16:44:38-9808,param,,,Network.server.checkJobDeadline,true,,,
n26lambda3H1K1mu2-3-20200428-16:44:38-9813,runattr,,,configname,n26lambda3H1K1mu2,,,
