run,type,module,name,attrname,attrvalue,value,vectime,vecvalue
n8lambda1H2K1mu2-0-20200428-16:37:13-7120,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n8lambda1H2K1mu2-0-20200428-16:37:13-7120,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n8lambda1H2K1mu2-0-20200428-16:37:13-7120,param,,,Network.router.queueNumber,1,,,
n8lambda1H2K1mu2-0-20200428-16:37:13-7120,param,,,Network.server.serviceTime,exponential(0.25s),,,
n8lambda1H2K1mu2-0-20200428-16:37:13-7120,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n8lambda1H2K1mu2-0-20200428-16:37:13-7120,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n8lambda1H2K1mu2-0-20200428-16:37:13-7120,param,,,Network.server.checkJobDeadline,true,,,
n8lambda1H2K1mu2-10-20200428-16:37:15-7170,runattr,,,configname,n8lambda1H2K1mu2,,,
n8lambda1H2K1mu2-10-20200428-16:37:15-7170,runattr,,,datetime,20200428-16:37:15,,,
n8lambda1H2K1mu2-10-20200428-16:37:15-7170,runattr,,,experiment,n8lambda1H2K1mu2,,,
n8lambda1H2K1mu2-10-20200428-16:37:15-7170,runattr,,,inifile,omnetpp.ini,,,
n8lambda1H2K1mu2-10-20200428-16:37:15-7170,runattr,,,iterationvars,,,,
n8lambda1H2K1mu2-10-20200428-16:37:15-7170,runattr,,,iterationvarsf,,,,
n8lambda1H2K1mu2-10-20200428-16:37:15-7170,runattr,,,measurement,,,,
n8lambda1H2K1mu2-10-20200428-16:37:15-7170,runattr,,,network,Network,,,
n8lambda1H2K1mu2-10-20200428-16:37:15-7170,runattr,,,processid,7170,,,
n8lambda1H2K1mu2-10-20200428-16:37:15-7170,runattr,,,repetition,10,,,
n8lambda1H2K1mu2-10-20200428-16:37:15-7170,runattr,,,replication,#10,,,
n8lambda1H2K1mu2-10-20200428-16:37:15-7170,runattr,,,resultdir,results,,,
n8lambda1H2K1mu2-10-20200428-16:37:15-7170,runattr,,,runnumber,10,,,
n8lambda1H2K1mu2-10-20200428-16:37:15-7170,runattr,,,seedset,10,,,
n8lambda1H2K1mu2-10-20200428-16:37:15-7170,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n8lambda1H2K1mu2-10-20200428-16:37:15-7170,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n8lambda1H2K1mu2-10-20200428-16:37:15-7170,param,,,Network.router.queueNumber,1,,,
n8lambda1H2K1mu2-10-20200428-16:37:15-7170,param,,,Network.server.serviceTime,exponential(0.25s),,,
n8lambda1H2K1mu2-10-20200428-16:37:15-7170,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n8lambda1H2K1mu2-10-20200428-16:37:15-7170,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n8lambda1H2K1mu2-10-20200428-16:37:15-7170,param,,,Network.server.checkJobDeadline,true,,,
n8lambda1H2K1mu2-13-20200428-16:37:15-7185,runattr,,,configname,n8lambda1H2K1mu2,,,
n8lambda1H2K1mu2-13-20200428-16:37:15-7185,runattr,,,datetime,20200428-16:37:15,,,
n8lambda1H2K1mu2-13-20200428-16:37:15-7185,runattr,,,experiment,n8lambda1H2K1mu2,,,
n8lambda1H2K1mu2-13-20200428-16:37:15-7185,runattr,,,inifile,omnetpp.ini,,,
n8lambda1H2K1mu2-13-20200428-16:37:15-7185,runattr,,,iterationvars,,,,
n8lambda1H2K1mu2-13-20200428-16:37:15-7185,runattr,,,iterationvarsf,,,,
n8lambda1H2K1mu2-13-20200428-16:37:15-7185,runattr,,,measurement,,,,
n8lambda1H2K1mu2-13-20200428-16:37:15-7185,runattr,,,network,Network,,,
n8lambda1H2K1mu2-13-20200428-16:37:15-7185,runattr,,,processid,7185,,,
n8lambda1H2K1mu2-13-20200428-16:37:15-7185,runattr,,,repetition,13,,,
n8lambda1H2K1mu2-13-20200428-16:37:15-7185,runattr,,,replication,#13,,,
n8lambda1H2K1mu2-13-20200428-16:37:15-7185,runattr,,,resultdir,results,,,
n8lambda1H2K1mu2-13-20200428-16:37:15-7185,runattr,,,runnumber,13,,,
n8lambda1H2K1mu2-13-20200428-16:37:15-7185,runattr,,,seedset,13,,,
n8lambda1H2K1mu2-13-20200428-16:37:15-7185,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n8lambda1H2K1mu2-13-20200428-16:37:15-7185,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n8lambda1H2K1mu2-13-20200428-16:37:15-7185,param,,,Network.router.queueNumber,1,,,
n8lambda1H2K1mu2-13-20200428-16:37:15-7185,param,,,Network.server.serviceTime,exponential(0.25s),,,
n8lambda1H2K1mu2-13-20200428-16:37:15-7185,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n8lambda1H2K1mu2-13-20200428-16:37:15-7185,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n8lambda1H2K1mu2-13-20200428-16:37:15-7185,param,,,Network.server.checkJobDeadline,true,,,
n8lambda1H2K1mu2-12-20200428-16:37:15-7180,runattr,,,configname,n8lambda1H2K1mu2,,,
n8lambda1H2K1mu2-12-20200428-16:37:15-7180,runattr,,,datetime,20200428-16:37:15,,,
n8lambda1H2K1mu2-12-20200428-16:37:15-7180,runattr,,,experiment,n8lambda1H2K1mu2,,,
n8lambda1H2K1mu2-12-20200428-16:37:15-7180,runattr,,,inifile,omnetpp.ini,,,
n8lambda1H2K1mu2-12-20200428-16:37:15-7180,runattr,,,iterationvars,,,,
n8lambda1H2K1mu2-12-20200428-16:37:15-7180,runattr,,,iterationvarsf,,,,
n8lambda1H2K1mu2-12-20200428-16:37:15-7180,runattr,,,measurement,,,,
n8lambda1H2K1mu2-12-20200428-16:37:15-7180,runattr,,,network,Network,,,
n8lambda1H2K1mu2-12-20200428-16:37:15-7180,runattr,,,processid,7180,,,
n8lambda1H2K1mu2-12-20200428-16:37:15-7180,runattr,,,repetition,12,,,
n8lambda1H2K1mu2-12-20200428-16:37:15-7180,runattr,,,replication,#12,,,
n8lambda1H2K1mu2-12-20200428-16:37:15-7180,runattr,,,resultdir,results,,,
n8lambda1H2K1mu2-12-20200428-16:37:15-7180,runattr,,,runnumber,12,,,
n8lambda1H2K1mu2-12-20200428-16:37:15-7180,runattr,,,seedset,12,,,
n8lambda1H2K1mu2-12-20200428-16:37:15-7180,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n8lambda1H2K1mu2-12-20200428-16:37:15-7180,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n8lambda1H2K1mu2-12-20200428-16:37:15-7180,param,,,Network.router.queueNumber,1,,,
n8lambda1H2K1mu2-12-20200428-16:37:15-7180,param,,,Network.server.serviceTime,exponential(0.25s),,,
n8lambda1H2K1mu2-12-20200428-16:37:15-7180,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n8lambda1H2K1mu2-12-20200428-16:37:15-7180,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n8lambda1H2K1mu2-12-20200428-16:37:15-7180,param,,,Network.server.checkJobDeadline,true,,,
n8lambda1H2K1mu2-14-20200428-16:37:16-7190,runattr,,,configname,n8lambda1H2K1mu2,,,
n8lambda1H2K1mu2-14-20200428-16:37:16-7190,runattr,,,datetime,20200428-16:37:16,,,
n8lambda1H2K1mu2-14-20200428-16:37:16-7190,runattr,,,experiment,n8lambda1H2K1mu2,,,
n8lambda1H2K1mu2-14-20200428-16:37:16-7190,runattr,,,inifile,omnetpp.ini,,,
n8lambda1H2K1mu2-14-20200428-16:37:16-7190,runattr,,,iterationvars,,,,
n8lambda1H2K1mu2-14-20200428-16:37:16-7190,runattr,,,iterationvarsf,,,,
n8lambda1H2K1mu2-14-20200428-16:37:16-7190,runattr,,,measurement,,,,
n8lambda1H2K1mu2-14-20200428-16:37:16-7190,runattr,,,network,Network,,,
n8lambda1H2K1mu2-14-20200428-16:37:16-7190,runattr,,,processid,7190,,,
n8lambda1H2K1mu2-14-20200428-16:37:16-7190,runattr,,,repetition,14,,,
n8lambda1H2K1mu2-14-20200428-16:37:16-7190,runattr,,,replication,#14,,,
n8lambda1H2K1mu2-14-20200428-16:37:16-7190,runattr,,,resultdir,results,,,
n8lambda1H2K1mu2-14-20200428-16:37:16-7190,runattr,,,runnumber,14,,,
n8lambda1H2K1mu2-14-20200428-16:37:16-7190,runattr,,,seedset,14,,,
n8lambda1H2K1mu2-14-20200428-16:37:16-7190,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n8lambda1H2K1mu2-14-20200428-16:37:16-7190,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n8lambda1H2K1mu2-14-20200428-16:37:16-7190,param,,,Network.router.queueNumber,1,,,
n8lambda1H2K1mu2-14-20200428-16:37:16-7190,param,,,Network.server.serviceTime,exponential(0.25s),,,
n8lambda1H2K1mu2-14-20200428-16:37:16-7190,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n8lambda1H2K1mu2-14-20200428-16:37:16-7190,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n8lambda1H2K1mu2-14-20200428-16:37:16-7190,param,,,Network.server.checkJobDeadline,true,,,
n8lambda1H2K1mu2-15-20200428-16:37:16-7195,runattr,,,configname,n8lambda1H2K1mu2,,,
n8lambda1H2K1mu2-15-20200428-16:37:16-7195,runattr,,,datetime,20200428-16:37:16,,,
n8lambda1H2K1mu2-15-20200428-16:37:16-7195,runattr,,,experiment,n8lambda1H2K1mu2,,,
n8lambda1H2K1mu2-15-20200428-16:37:16-7195,runattr,,,inifile,omnetpp.ini,,,
n8lambda1H2K1mu2-15-20200428-16:37:16-7195,runattr,,,iterationvars,,,,
n8lambda1H2K1mu2-15-20200428-16:37:16-7195,runattr,,,iterationvarsf,,,,
n8lambda1H2K1mu2-15-20200428-16:37:16-7195,runattr,,,measurement,,,,
n8lambda1H2K1mu2-15-20200428-16:37:16-7195,runattr,,,network,Network,,,
n8lambda1H2K1mu2-15-20200428-16:37:16-7195,runattr,,,processid,7195,,,
n8lambda1H2K1mu2-15-20200428-16:37:16-7195,runattr,,,repetition,15,,,
n8lambda1H2K1mu2-15-20200428-16:37:16-7195,runattr,,,replication,#15,,,
n8lambda1H2K1mu2-15-20200428-16:37:16-7195,runattr,,,resultdir,results,,,
n8lambda1H2K1mu2-15-20200428-16:37:16-7195,runattr,,,runnumber,15,,,
n8lambda1H2K1mu2-15-20200428-16:37:16-7195,runattr,,,seedset,15,,,
n8lambda1H2K1mu2-15-20200428-16:37:16-7195,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n8lambda1H2K1mu2-15-20200428-16:37:16-7195,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n8lambda1H2K1mu2-15-20200428-16:37:16-7195,param,,,Network.router.queueNumber,1,,,
n8lambda1H2K1mu2-15-20200428-16:37:16-7195,param,,,Network.server.serviceTime,exponential(0.25s),,,
n8lambda1H2K1mu2-15-20200428-16:37:16-7195,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n8lambda1H2K1mu2-15-20200428-16:37:16-7195,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n8lambda1H2K1mu2-15-20200428-16:37:16-7195,param,,,Network.server.checkJobDeadline,true,,,
n8lambda1H2K1mu2-16-20200428-16:37:16-7200,runattr,,,configname,n8lambda1H2K1mu2,,,
n8lambda1H2K1mu2-16-20200428-16:37:16-7200,runattr,,,datetime,20200428-16:37:16,,,
n8lambda1H2K1mu2-16-20200428-16:37:16-7200,runattr,,,experiment,n8lambda1H2K1mu2,,,
n8lambda1H2K1mu2-16-20200428-16:37:16-7200,runattr,,,inifile,omnetpp.ini,,,
n8lambda1H2K1mu2-16-20200428-16:37:16-7200,runattr,,,iterationvars,,,,
n8lambda1H2K1mu2-16-20200428-16:37:16-7200,runattr,,,iterationvarsf,,,,
n8lambda1H2K1mu2-16-20200428-16:37:16-7200,runattr,,,measurement,,,,
n8lambda1H2K1mu2-16-20200428-16:37:16-7200,runattr,,,network,Network,,,
n8lambda1H2K1mu2-16-20200428-16:37:16-7200,runattr,,,processid,7200,,,
n8lambda1H2K1mu2-16-20200428-16:37:16-7200,runattr,,,repetition,16,,,
n8lambda1H2K1mu2-16-20200428-16:37:16-7200,runattr,,,replication,#16,,,
n8lambda1H2K1mu2-16-20200428-16:37:16-7200,runattr,,,resultdir,results,,,
n8lambda1H2K1mu2-16-20200428-16:37:16-7200,runattr,,,runnumber,16,,,
n8lambda1H2K1mu2-16-20200428-16:37:16-7200,runattr,,,seedset,16,,,
n8lambda1H2K1mu2-16-20200428-16:37:16-7200,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n8lambda1H2K1mu2-16-20200428-16:37:16-7200,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n8lambda1H2K1mu2-16-20200428-16:37:16-7200,param,,,Network.router.queueNumber,1,,,
n8lambda1H2K1mu2-16-20200428-16:37:16-7200,param,,,Network.server.serviceTime,exponential(0.25s),,,
n8lambda1H2K1mu2-16-20200428-16:37:16-7200,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n8lambda1H2K1mu2-16-20200428-16:37:16-7200,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n8lambda1H2K1mu2-16-20200428-16:37:16-7200,param,,,Network.server.checkJobDeadline,true,,,
n8lambda1H2K1mu2-17-20200428-16:37:16-7205,runattr,,,configname,n8lambda1H2K1mu2,,,
n8lambda1H2K1mu2-17-20200428-16:37:16-7205,runattr,,,datetime,20200428-16:37:16,,,
n8lambda1H2K1mu2-17-20200428-16:37:16-7205,runattr,,,experiment,n8lambda1H2K1mu2,,,
n8lambda1H2K1mu2-17-20200428-16:37:16-7205,runattr,,,inifile,omnetpp.ini,,,
n8lambda1H2K1mu2-17-20200428-16:37:16-7205,runattr,,,iterationvars,,,,
n8lambda1H2K1mu2-17-20200428-16:37:16-7205,runattr,,,iterationvarsf,,,,
n8lambda1H2K1mu2-17-20200428-16:37:16-7205,runattr,,,measurement,,,,
n8lambda1H2K1mu2-17-20200428-16:37:16-7205,runattr,,,network,Network,,,
n8lambda1H2K1mu2-17-20200428-16:37:16-7205,runattr,,,processid,7205,,,
n8lambda1H2K1mu2-17-20200428-16:37:16-7205,runattr,,,repetition,17,,,
n8lambda1H2K1mu2-17-20200428-16:37:16-7205,runattr,,,replication,#17,,,
n8lambda1H2K1mu2-17-20200428-16:37:16-7205,runattr,,,resultdir,results,,,
n8lambda1H2K1mu2-17-20200428-16:37:16-7205,runattr,,,runnumber,17,,,
n8lambda1H2K1mu2-17-20200428-16:37:16-7205,runattr,,,seedset,17,,,
n8lambda1H2K1mu2-17-20200428-16:37:16-7205,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n8lambda1H2K1mu2-17-20200428-16:37:16-7205,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n8lambda1H2K1mu2-17-20200428-16:37:16-7205,param,,,Network.router.queueNumber,1,,,
n8lambda1H2K1mu2-17-20200428-16:37:16-7205,param,,,Network.server.serviceTime,exponential(0.25s),,,
n8lambda1H2K1mu2-17-20200428-16:37:16-7205,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n8lambda1H2K1mu2-17-20200428-16:37:16-7205,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n8lambda1H2K1mu2-17-20200428-16:37:16-7205,param,,,Network.server.checkJobDeadline,true,,,
n8lambda1H2K1mu2-18-20200428-16:37:17-7210,runattr,,,configname,n8lambda1H2K1mu2,,,
n8lambda1H2K1mu2-18-20200428-16:37:17-7210,runattr,,,datetime,20200428-16:37:17,,,
n8lambda1H2K1mu2-18-20200428-16:37:17-7210,runattr,,,experiment,n8lambda1H2K1mu2,,,
n8lambda1H2K1mu2-18-20200428-16:37:17-7210,runattr,,,inifile,omnetpp.ini,,,
n8lambda1H2K1mu2-18-20200428-16:37:17-7210,runattr,,,iterationvars,,,,
n8lambda1H2K1mu2-18-20200428-16:37:17-7210,runattr,,,iterationvarsf,,,,
n8lambda1H2K1mu2-18-20200428-16:37:17-7210,runattr,,,measurement,,,,
n8lambda1H2K1mu2-18-20200428-16:37:17-7210,runattr,,,network,Network,,,
n8lambda1H2K1mu2-18-20200428-16:37:17-7210,runattr,,,processid,7210,,,
n8lambda1H2K1mu2-18-20200428-16:37:17-7210,runattr,,,repetition,18,,,
n8lambda1H2K1mu2-18-20200428-16:37:17-7210,runattr,,,replication,#18,,,
n8lambda1H2K1mu2-18-20200428-16:37:17-7210,runattr,,,resultdir,results,,,
n8lambda1H2K1mu2-18-20200428-16:37:17-7210,runattr,,,runnumber,18,,,
n8lambda1H2K1mu2-18-20200428-16:37:17-7210,runattr,,,seedset,18,,,
n8lambda1H2K1mu2-18-20200428-16:37:17-7210,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n8lambda1H2K1mu2-18-20200428-16:37:17-7210,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n8lambda1H2K1mu2-18-20200428-16:37:17-7210,param,,,Network.router.queueNumber,1,,,
n8lambda1H2K1mu2-18-20200428-16:37:17-7210,param,,,Network.server.serviceTime,exponential(0.25s),,,
n8lambda1H2K1mu2-18-20200428-16:37:17-7210,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n8lambda1H2K1mu2-18-20200428-16:37:17-7210,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n8lambda1H2K1mu2-18-20200428-16:37:17-7210,param,,,Network.server.checkJobDeadline,true,,,
n8lambda1H2K1mu2-19-20200428-16:37:17-7215,runattr,,,configname,n8lambda1H2K1mu2,,,
n8lambda1H2K1mu2-19-20200428-16:37:17-7215,runattr,,,datetime,20200428-16:37:17,,,
n8lambda1H2K1mu2-19-20200428-16:37:17-7215,runattr,,,experiment,n8lambda1H2K1mu2,,,
n8lambda1H2K1mu2-19-20200428-16:37:17-7215,runattr,,,inifile,omnetpp.ini,,,
n8lambda1H2K1mu2-19-20200428-16:37:17-7215,runattr,,,iterationvars,,,,
n8lambda1H2K1mu2-19-20200428-16:37:17-7215,runattr,,,iterationvarsf,,,,
n8lambda1H2K1mu2-19-20200428-16:37:17-7215,runattr,,,measurement,,,,
n8lambda1H2K1mu2-19-20200428-16:37:17-7215,runattr,,,network,Network,,,
n8lambda1H2K1mu2-19-20200428-16:37:17-7215,runattr,,,processid,7215,,,
n8lambda1H2K1mu2-19-20200428-16:37:17-7215,runattr,,,repetition,19,,,
n8lambda1H2K1mu2-19-20200428-16:37:17-7215,runattr,,,replication,#19,,,
n8lambda1H2K1mu2-19-20200428-16:37:17-7215,runattr,,,resultdir,results,,,
n8lambda1H2K1mu2-19-20200428-16:37:17-7215,runattr,,,runnumber,19,,,
n8lambda1H2K1mu2-19-20200428-16:37:17-7215,runattr,,,seedset,19,,,
n8lambda1H2K1mu2-19-20200428-16:37:17-7215,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n8lambda1H2K1mu2-19-20200428-16:37:17-7215,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n8lambda1H2K1mu2-19-20200428-16:37:17-7215,param,,,Network.router.queueNumber,1,,,
n8lambda1H2K1mu2-19-20200428-16:37:17-7215,param,,,Network.server.serviceTime,exponential(0.25s),,,
n8lambda1H2K1mu2-19-20200428-16:37:17-7215,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n8lambda1H2K1mu2-19-20200428-16:37:17-7215,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n8lambda1H2K1mu2-19-20200428-16:37:17-7215,param,,,Network.server.checkJobDeadline,true,,,
n8lambda1H2K1mu2-1-20200428-16:37:13-7125,runattr,,,configname,n8lambda1H2K1mu2,,,
n8lambda1H2K1mu2-1-20200428-16:37:13-7125,runattr,,,datetime,20200428-16:37:13,,,
n8lambda1H2K1mu2-1-20200428-16:37:13-7125,runattr,,,experiment,n8lambda1H2K1mu2,,,
n8lambda1H2K1mu2-1-20200428-16:37:13-7125,runattr,,,inifile,omnetpp.ini,,,
n8lambda1H2K1mu2-1-20200428-16:37:13-7125,runattr,,,iterationvars,,,,
n8lambda1H2K1mu2-1-20200428-16:37:13-7125,runattr,,,iterationvarsf,,,,
n8lambda1H2K1mu2-1-20200428-16:37:13-7125,runattr,,,measurement,,,,
n8lambda1H2K1mu2-1-20200428-16:37:13-7125,runattr,,,network,Network,,,
n8lambda1H2K1mu2-1-20200428-16:37:13-7125,runattr,,,processid,7125,,,
n8lambda1H2K1mu2-1-20200428-16:37:13-7125,runattr,,,repetition,1,,,
n8lambda1H2K1mu2-1-20200428-16:37:13-7125,runattr,,,replication,#1,,,
n8lambda1H2K1mu2-1-20200428-16:37:13-7125,runattr,,,resultdir,results,,,
n8lambda1H2K1mu2-1-20200428-16:37:13-7125,runattr,,,runnumber,1,,,
n8lambda1H2K1mu2-1-20200428-16:37:13-7125,runattr,,,seedset,1,,,
n8lambda1H2K1mu2-1-20200428-16:37:13-7125,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n8lambda1H2K1mu2-1-20200428-16:37:13-7125,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n8lambda1H2K1mu2-1-20200428-16:37:13-7125,param,,,Network.router.queueNumber,1,,,
n8lambda1H2K1mu2-1-20200428-16:37:13-7125,param,,,Network.server.serviceTime,exponential(0.25s),,,
n8lambda1H2K1mu2-1-20200428-16:37:13-7125,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n8lambda1H2K1mu2-1-20200428-16:37:13-7125,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n8lambda1H2K1mu2-1-20200428-16:37:13-7125,param,,,Network.server.checkJobDeadline,true,,,
n8lambda1H2K1mu2-2-20200428-16:37:13-7130,runattr,,,configname,n8lambda1H2K1mu2,,,
n8lambda1H2K1mu2-2-20200428-16:37:13-7130,runattr,,,datetime,20200428-16:37:13,,,
n8lambda1H2K1mu2-2-20200428-16:37:13-7130,runattr,,,experiment,n8lambda1H2K1mu2,,,
n8lambda1H2K1mu2-2-20200428-16:37:13-7130,runattr,,,inifile,omnetpp.ini,,,
n8lambda1H2K1mu2-2-20200428-16:37:13-7130,runattr,,,iterationvars,,,,
n8lambda1H2K1mu2-2-20200428-16:37:13-7130,runattr,,,iterationvarsf,,,,
n8lambda1H2K1mu2-2-20200428-16:37:13-7130,runattr,,,measurement,,,,
n8lambda1H2K1mu2-2-20200428-16:37:13-7130,runattr,,,network,Network,,,
n8lambda1H2K1mu2-2-20200428-16:37:13-7130,runattr,,,processid,7130,,,
n8lambda1H2K1mu2-2-20200428-16:37:13-7130,runattr,,,repetition,2,,,
n8lambda1H2K1mu2-2-20200428-16:37:13-7130,runattr,,,replication,#2,,,
n8lambda1H2K1mu2-2-20200428-16:37:13-7130,runattr,,,resultdir,results,,,
n8lambda1H2K1mu2-2-20200428-16:37:13-7130,runattr,,,runnumber,2,,,
n8lambda1H2K1mu2-2-20200428-16:37:13-7130,runattr,,,seedset,2,,,
n8lambda1H2K1mu2-2-20200428-16:37:13-7130,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n8lambda1H2K1mu2-2-20200428-16:37:13-7130,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n8lambda1H2K1mu2-2-20200428-16:37:13-7130,param,,,Network.router.queueNumber,1,,,
n8lambda1H2K1mu2-2-20200428-16:37:13-7130,param,,,Network.server.serviceTime,exponential(0.25s),,,
n8lambda1H2K1mu2-2-20200428-16:37:13-7130,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n8lambda1H2K1mu2-2-20200428-16:37:13-7130,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n8lambda1H2K1mu2-2-20200428-16:37:13-7130,param,,,Network.server.checkJobDeadline,true,,,
n8lambda1H2K1mu2-3-20200428-16:37:13-7135,runattr,,,configname,n8lambda1H2K1mu2,,,
n8lambda1H2K1mu2-3-20200428-16:37:13-7135,runattr,,,datetime,20200428-16:37:13,,,
