run,type,module,name,attrname,attrvalue,value,vectime,vecvalue
n1lambda1H1K1mu1-10-20200428-16:29:08-5954,runattr,,,replication,#10,,,
n1lambda1H1K1mu1-10-20200428-16:29:08-5954,runattr,,,resultdir,results,,,
n1lambda1H1K1mu1-10-20200428-16:29:08-5954,runattr,,,runnumber,10,,,
n1lambda1H1K1mu1-10-20200428-16:29:08-5954,runattr,,,seedset,10,,,
n1lambda1H1K1mu1-10-20200428-16:29:08-5954,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n1lambda1H1K1mu1-10-20200428-16:29:08-5954,param,,,Network.source.jobRelativeDeadline,"uniform(4.0s, 6.0s)",,,
n1lambda1H1K1mu1-10-20200428-16:29:08-5954,param,,,Network.router.queueNumber,1,,,
n1lambda1H1K1mu1-10-20200428-16:29:08-5954,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n1lambda1H1K1mu1-10-20200428-16:29:08-5954,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n1lambda1H1K1mu1-10-20200428-16:29:08-5954,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n1lambda1H1K1mu1-10-20200428-16:29:08-5954,param,,,Network.server.checkJobDeadline,true,,,
n1lambda1H1K1mu1-12-20200428-16:29:09-5964,runattr,,,configname,n1lambda1H1K1mu1,,,
n1lambda1H1K1mu1-12-20200428-16:29:09-5964,runattr,,,datetime,20200428-16:29:09,,,
n1lambda1H1K1mu1-12-20200428-16:29:09-5964,runattr,,,experiment,n1lambda1H1K1mu1,,,
n1lambda1H1K1mu1-12-20200428-16:29:09-5964,runattr,,,inifile,omnetpp.ini,,,
n1lambda1H1K1mu1-12-20200428-16:29:09-5964,runattr,,,iterationvars,,,,
n1lambda1H1K1mu1-12-20200428-16:29:09-5964,runattr,,,iterationvarsf,,,,
n1lambda1H1K1mu1-12-20200428-16:29:09-5964,runattr,,,measurement,,,,
n1lambda1H1K1mu1-12-20200428-16:29:09-5964,runattr,,,network,Network,,,
n1lambda1H1K1mu1-12-20200428-16:29:09-5964,runattr,,,processid,5964,,,
n1lambda1H1K1mu1-12-20200428-16:29:09-5964,runattr,,,repetition,12,,,
n1lambda1H1K1mu1-12-20200428-16:29:09-5964,runattr,,,replication,#12,,,
n1lambda1H1K1mu1-12-20200428-16:29:09-5964,runattr,,,resultdir,results,,,
n1lambda1H1K1mu1-12-20200428-16:29:09-5964,runattr,,,runnumber,12,,,
n1lambda1H1K1mu1-12-20200428-16:29:09-5964,runattr,,,seedset,12,,,
n1lambda1H1K1mu1-12-20200428-16:29:09-5964,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n1lambda1H1K1mu1-12-20200428-16:29:09-5964,param,,,Network.source.jobRelativeDeadline,"uniform(4.0s, 6.0s)",,,
n1lambda1H1K1mu1-12-20200428-16:29:09-5964,param,,,Network.router.queueNumber,1,,,
n1lambda1H1K1mu1-12-20200428-16:29:09-5964,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n1lambda1H1K1mu1-12-20200428-16:29:09-5964,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n1lambda1H1K1mu1-12-20200428-16:29:09-5964,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n1lambda1H1K1mu1-12-20200428-16:29:09-5964,param,,,Network.server.checkJobDeadline,true,,,
n1lambda1H1K1mu1-13-20200428-16:29:09-5969,runattr,,,configname,n1lambda1H1K1mu1,,,
n1lambda1H1K1mu1-13-20200428-16:29:09-5969,runattr,,,datetime,20200428-16:29:09,,,
n1lambda1H1K1mu1-13-20200428-16:29:09-5969,runattr,,,experiment,n1lambda1H1K1mu1,,,
n1lambda1H1K1mu1-13-20200428-16:29:09-5969,runattr,,,inifile,omnetpp.ini,,,
n1lambda1H1K1mu1-13-20200428-16:29:09-5969,runattr,,,iterationvars,,,,
n1lambda1H1K1mu1-13-20200428-16:29:09-5969,runattr,,,iterationvarsf,,,,
n1lambda1H1K1mu1-13-20200428-16:29:09-5969,runattr,,,measurement,,,,
n1lambda1H1K1mu1-13-20200428-16:29:09-5969,runattr,,,network,Network,,,
n1lambda1H1K1mu1-13-20200428-16:29:09-5969,runattr,,,processid,5969,,,
n1lambda1H1K1mu1-13-20200428-16:29:09-5969,runattr,,,repetition,13,,,
n1lambda1H1K1mu1-13-20200428-16:29:09-5969,runattr,,,replication,#13,,,
n1lambda1H1K1mu1-13-20200428-16:29:09-5969,runattr,,,resultdir,results,,,
n1lambda1H1K1mu1-13-20200428-16:29:09-5969,runattr,,,runnumber,13,,,
n1lambda1H1K1mu1-13-20200428-16:29:09-5969,runattr,,,seedset,13,,,
n1lambda1H1K1mu1-13-20200428-16:29:09-5969,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n1lambda1H1K1mu1-13-20200428-16:29:09-5969,param,,,Network.source.jobRelativeDeadline,"uniform(4.0s, 6.0s)",,,
n1lambda1H1K1mu1-13-20200428-16:29:09-5969,param,,,Network.router.queueNumber,1,,,
n1lambda1H1K1mu1-13-20200428-16:29:09-5969,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n1lambda1H1K1mu1-13-20200428-16:29:09-5969,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n1lambda1H1K1mu1-13-20200428-16:29:09-5969,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n1lambda1H1K1mu1-13-20200428-16:29:09-5969,param,,,Network.server.checkJobDeadline,true,,,
n1lambda1H1K1mu1-14-20200428-16:29:09-5975,runattr,,,configname,n1lambda1H1K1mu1,,,
n1lambda1H1K1mu1-14-20200428-16:29:09-5975,runattr,,,datetime,20200428-16:29:09,,,
n1lambda1H1K1mu1-14-20200428-16:29:09-5975,runattr,,,experiment,n1lambda1H1K1mu1,,,
n1lambda1H1K1mu1-14-20200428-16:29:09-5975,runattr,,,inifile,omnetpp.ini,,,
n1lambda1H1K1mu1-14-20200428-16:29:09-5975,runattr,,,iterationvars,,,,
n1lambda1H1K1mu1-14-20200428-16:29:09-5975,runattr,,,iterationvarsf,,,,
n1lambda1H1K1mu1-14-20200428-16:29:09-5975,runattr,,,measurement,,,,
n1lambda1H1K1mu1-14-20200428-16:29:09-5975,runattr,,,network,Network,,,
n1lambda1H1K1mu1-14-20200428-16:29:09-5975,runattr,,,processid,5975,,,
n1lambda1H1K1mu1-14-20200428-16:29:09-5975,runattr,,,repetition,14,,,
n1lambda1H1K1mu1-14-20200428-16:29:09-5975,runattr,,,replication,#14,,,
n1lambda1H1K1mu1-14-20200428-16:29:09-5975,runattr,,,resultdir,results,,,
n1lambda1H1K1mu1-14-20200428-16:29:09-5975,runattr,,,runnumber,14,,,
n1lambda1H1K1mu1-14-20200428-16:29:09-5975,runattr,,,seedset,14,,,
n1lambda1H1K1mu1-14-20200428-16:29:09-5975,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n1lambda1H1K1mu1-14-20200428-16:29:09-5975,param,,,Network.source.jobRelativeDeadline,"uniform(4.0s, 6.0s)",,,
n1lambda1H1K1mu1-14-20200428-16:29:09-5975,param,,,Network.router.queueNumber,1,,,
n1lambda1H1K1mu1-14-20200428-16:29:09-5975,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n1lambda1H1K1mu1-14-20200428-16:29:09-5975,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n1lambda1H1K1mu1-14-20200428-16:29:09-5975,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n1lambda1H1K1mu1-14-20200428-16:29:09-5975,param,,,Network.server.checkJobDeadline,true,,,
n1lambda1H1K1mu1-15-20200428-16:29:09-5980,runattr,,,configname,n1lambda1H1K1mu1,,,
n1lambda1H1K1mu1-15-20200428-16:29:09-5980,runattr,,,datetime,20200428-16:29:09,,,
n1lambda1H1K1mu1-15-20200428-16:29:09-5980,runattr,,,experiment,n1lambda1H1K1mu1,,,
n1lambda1H1K1mu1-15-20200428-16:29:09-5980,runattr,,,inifile,omnetpp.ini,,,
n1lambda1H1K1mu1-15-20200428-16:29:09-5980,runattr,,,iterationvars,,,,
n1lambda1H1K1mu1-15-20200428-16:29:09-5980,runattr,,,iterationvarsf,,,,
n1lambda1H1K1mu1-15-20200428-16:29:09-5980,runattr,,,measurement,,,,
n1lambda1H1K1mu1-15-20200428-16:29:09-5980,runattr,,,network,Network,,,
n1lambda1H1K1mu1-15-20200428-16:29:09-5980,runattr,,,processid,5980,,,
n1lambda1H1K1mu1-15-20200428-16:29:09-5980,runattr,,,repetition,15,,,
n1lambda1H1K1mu1-15-20200428-16:29:09-5980,runattr,,,replication,#15,,,
n1lambda1H1K1mu1-15-20200428-16:29:09-5980,runattr,,,resultdir,results,,,
n1lambda1H1K1mu1-15-20200428-16:29:09-5980,runattr,,,runnumber,15,,,
n1lambda1H1K1mu1-15-20200428-16:29:09-5980,runattr,,,seedset,15,,,
n1lambda1H1K1mu1-15-20200428-16:29:09-5980,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n1lambda1H1K1mu1-15-20200428-16:29:09-5980,param,,,Network.source.jobRelativeDeadline,"uniform(4.0s, 6.0s)",,,
n1lambda1H1K1mu1-15-20200428-16:29:09-5980,param,,,Network.router.queueNumber,1,,,
n1lambda1H1K1mu1-15-20200428-16:29:09-5980,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n1lambda1H1K1mu1-15-20200428-16:29:09-5980,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n1lambda1H1K1mu1-15-20200428-16:29:09-5980,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n1lambda1H1K1mu1-15-20200428-16:29:09-5980,param,,,Network.server.checkJobDeadline,true,,,
n1lambda1H1K1mu1-16-20200428-16:29:09-5985,runattr,,,configname,n1lambda1H1K1mu1,,,
n1lambda1H1K1mu1-16-20200428-16:29:09-5985,runattr,,,datetime,20200428-16:29:09,,,
n1lambda1H1K1mu1-16-20200428-16:29:09-5985,runattr,,,experiment,n1lambda1H1K1mu1,,,
n1lambda1H1K1mu1-16-20200428-16:29:09-5985,runattr,,,inifile,omnetpp.ini,,,
n1lambda1H1K1mu1-16-20200428-16:29:09-5985,runattr,,,iterationvars,,,,
n1lambda1H1K1mu1-16-20200428-16:29:09-5985,runattr,,,iterationvarsf,,,,
n1lambda1H1K1mu1-16-20200428-16:29:09-5985,runattr,,,measurement,,,,
n1lambda1H1K1mu1-16-20200428-16:29:09-5985,runattr,,,network,Network,,,
n1lambda1H1K1mu1-16-20200428-16:29:09-5985,runattr,,,processid,5985,,,
n1lambda1H1K1mu1-16-20200428-16:29:09-5985,runattr,,,repetition,16,,,
n1lambda1H1K1mu1-16-20200428-16:29:09-5985,runattr,,,replication,#16,,,
n1lambda1H1K1mu1-16-20200428-16:29:09-5985,runattr,,,resultdir,results,,,
n1lambda1H1K1mu1-16-20200428-16:29:09-5985,runattr,,,runnumber,16,,,
n1lambda1H1K1mu1-16-20200428-16:29:09-5985,runattr,,,seedset,16,,,
n1lambda1H1K1mu1-16-20200428-16:29:09-5985,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n1lambda1H1K1mu1-16-20200428-16:29:09-5985,param,,,Network.source.jobRelativeDeadline,"uniform(4.0s, 6.0s)",,,
n1lambda1H1K1mu1-16-20200428-16:29:09-5985,param,,,Network.router.queueNumber,1,,,
n1lambda1H1K1mu1-16-20200428-16:29:09-5985,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n1lambda1H1K1mu1-16-20200428-16:29:09-5985,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n1lambda1H1K1mu1-16-20200428-16:29:09-5985,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n1lambda1H1K1mu1-16-20200428-16:29:09-5985,param,,,Network.server.checkJobDeadline,true,,,
n1lambda1H1K1mu1-17-20200428-16:29:10-5990,runattr,,,configname,n1lambda1H1K1mu1,,,
n1lambda1H1K1mu1-17-20200428-16:29:10-5990,runattr,,,datetime,20200428-16:29:10,,,
n1lambda1H1K1mu1-17-20200428-16:29:10-5990,runattr,,,experiment,n1lambda1H1K1mu1,,,
n1lambda1H1K1mu1-17-20200428-16:29:10-5990,runattr,,,inifile,omnetpp.ini,,,
n1lambda1H1K1mu1-17-20200428-16:29:10-5990,runattr,,,iterationvars,,,,
n1lambda1H1K1mu1-17-20200428-16:29:10-5990,runattr,,,iterationvarsf,,,,
n1lambda1H1K1mu1-17-20200428-16:29:10-5990,runattr,,,measurement,,,,
n1lambda1H1K1mu1-17-20200428-16:29:10-5990,runattr,,,network,Network,,,
n1lambda1H1K1mu1-17-20200428-16:29:10-5990,runattr,,,processid,5990,,,
n1lambda1H1K1mu1-17-20200428-16:29:10-5990,runattr,,,repetition,17,,,
n1lambda1H1K1mu1-17-20200428-16:29:10-5990,runattr,,,replication,#17,,,
n1lambda1H1K1mu1-17-20200428-16:29:10-5990,runattr,,,resultdir,results,,,
n1lambda1H1K1mu1-17-20200428-16:29:10-5990,runattr,,,runnumber,17,,,
n1lambda1H1K1mu1-17-20200428-16:29:10-5990,runattr,,,seedset,17,,,
n1lambda1H1K1mu1-17-20200428-16:29:10-5990,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n1lambda1H1K1mu1-17-20200428-16:29:10-5990,param,,,Network.source.jobRelativeDeadline,"uniform(4.0s, 6.0s)",,,
n1lambda1H1K1mu1-17-20200428-16:29:10-5990,param,,,Network.router.queueNumber,1,,,
n1lambda1H1K1mu1-17-20200428-16:29:10-5990,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n1lambda1H1K1mu1-17-20200428-16:29:10-5990,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n1lambda1H1K1mu1-17-20200428-16:29:10-5990,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n1lambda1H1K1mu1-17-20200428-16:29:10-5990,param,,,Network.server.checkJobDeadline,true,,,
n1lambda1H1K1mu1-18-20200428-16:29:10-5995,runattr,,,configname,n1lambda1H1K1mu1,,,
n1lambda1H1K1mu1-18-20200428-16:29:10-5995,runattr,,,datetime,20200428-16:29:10,,,
n1lambda1H1K1mu1-18-20200428-16:29:10-5995,runattr,,,experiment,n1lambda1H1K1mu1,,,
n1lambda1H1K1mu1-18-20200428-16:29:10-5995,runattr,,,inifile,omnetpp.ini,,,
n1lambda1H1K1mu1-18-20200428-16:29:10-5995,runattr,,,iterationvars,,,,
n1lambda1H1K1mu1-18-20200428-16:29:10-5995,runattr,,,iterationvarsf,,,,
n1lambda1H1K1mu1-18-20200428-16:29:10-5995,runattr,,,measurement,,,,
n1lambda1H1K1mu1-18-20200428-16:29:10-5995,runattr,,,network,Network,,,
n1lambda1H1K1mu1-18-20200428-16:29:10-5995,runattr,,,processid,5995,,,
n1lambda1H1K1mu1-18-20200428-16:29:10-5995,runattr,,,repetition,18,,,
n1lambda1H1K1mu1-18-20200428-16:29:10-5995,runattr,,,replication,#18,,,
n1lambda1H1K1mu1-18-20200428-16:29:10-5995,runattr,,,resultdir,results,,,
n1lambda1H1K1mu1-18-20200428-16:29:10-5995,runattr,,,runnumber,18,,,
n1lambda1H1K1mu1-18-20200428-16:29:10-5995,runattr,,,seedset,18,,,
n1lambda1H1K1mu1-18-20200428-16:29:10-5995,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n1lambda1H1K1mu1-18-20200428-16:29:10-5995,param,,,Network.source.jobRelativeDeadline,"uniform(4.0s, 6.0s)",,,
n1lambda1H1K1mu1-18-20200428-16:29:10-5995,param,,,Network.router.queueNumber,1,,,
n1lambda1H1K1mu1-18-20200428-16:29:10-5995,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n1lambda1H1K1mu1-18-20200428-16:29:10-5995,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n1lambda1H1K1mu1-18-20200428-16:29:10-5995,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n1lambda1H1K1mu1-18-20200428-16:29:10-5995,param,,,Network.server.checkJobDeadline,true,,,
n1lambda1H1K1mu1-19-20200428-16:29:10-6000,runattr,,,configname,n1lambda1H1K1mu1,,,
n1lambda1H1K1mu1-19-20200428-16:29:10-6000,runattr,,,datetime,20200428-16:29:10,,,
n1lambda1H1K1mu1-19-20200428-16:29:10-6000,runattr,,,experiment,n1lambda1H1K1mu1,,,
n1lambda1H1K1mu1-19-20200428-16:29:10-6000,runattr,,,inifile,omnetpp.ini,,,
n1lambda1H1K1mu1-19-20200428-16:29:10-6000,runattr,,,iterationvars,,,,
n1lambda1H1K1mu1-19-20200428-16:29:10-6000,runattr,,,iterationvarsf,,,,
n1lambda1H1K1mu1-19-20200428-16:29:10-6000,runattr,,,measurement,,,,
n1lambda1H1K1mu1-19-20200428-16:29:10-6000,runattr,,,network,Network,,,
n1lambda1H1K1mu1-19-20200428-16:29:10-6000,runattr,,,processid,6000,,,
n1lambda1H1K1mu1-19-20200428-16:29:10-6000,runattr,,,repetition,19,,,
n1lambda1H1K1mu1-19-20200428-16:29:10-6000,runattr,,,replication,#19,,,
n1lambda1H1K1mu1-19-20200428-16:29:10-6000,runattr,,,resultdir,results,,,
n1lambda1H1K1mu1-19-20200428-16:29:10-6000,runattr,,,runnumber,19,,,
n1lambda1H1K1mu1-19-20200428-16:29:10-6000,runattr,,,seedset,19,,,
n1lambda1H1K1mu1-19-20200428-16:29:10-6000,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n1lambda1H1K1mu1-19-20200428-16:29:10-6000,param,,,Network.source.jobRelativeDeadline,"uniform(4.0s, 6.0s)",,,
n1lambda1H1K1mu1-19-20200428-16:29:10-6000,param,,,Network.router.queueNumber,1,,,
n1lambda1H1K1mu1-19-20200428-16:29:10-6000,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n1lambda1H1K1mu1-19-20200428-16:29:10-6000,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n1lambda1H1K1mu1-19-20200428-16:29:10-6000,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n1lambda1H1K1mu1-19-20200428-16:29:10-6000,param,,,Network.server.checkJobDeadline,true,,,
n1lambda1H1K1mu1-2-20200428-16:29:06-5914,runattr,,,configname,n1lambda1H1K1mu1,,,
n1lambda1H1K1mu1-2-20200428-16:29:06-5914,runattr,,,datetime,20200428-16:29:06,,,
n1lambda1H1K1mu1-2-20200428-16:29:06-5914,runattr,,,experiment,n1lambda1H1K1mu1,,,
n1lambda1H1K1mu1-2-20200428-16:29:06-5914,runattr,,,inifile,omnetpp.ini,,,
n1lambda1H1K1mu1-2-20200428-16:29:06-5914,runattr,,,iterationvars,,,,
n1lambda1H1K1mu1-2-20200428-16:29:06-5914,runattr,,,iterationvarsf,,,,
n1lambda1H1K1mu1-2-20200428-16:29:06-5914,runattr,,,measurement,,,,
n1lambda1H1K1mu1-2-20200428-16:29:06-5914,runattr,,,network,Network,,,
n1lambda1H1K1mu1-2-20200428-16:29:06-5914,runattr,,,processid,5914,,,
n1lambda1H1K1mu1-2-20200428-16:29:06-5914,runattr,,,repetition,2,,,
n1lambda1H1K1mu1-2-20200428-16:29:06-5914,runattr,,,replication,#2,,,
n1lambda1H1K1mu1-2-20200428-16:29:06-5914,runattr,,,resultdir,results,,,
n1lambda1H1K1mu1-2-20200428-16:29:06-5914,runattr,,,runnumber,2,,,
n1lambda1H1K1mu1-2-20200428-16:29:06-5914,runattr,,,seedset,2,,,
n1lambda1H1K1mu1-2-20200428-16:29:06-5914,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n1lambda1H1K1mu1-2-20200428-16:29:06-5914,param,,,Network.source.jobRelativeDeadline,"uniform(4.0s, 6.0s)",,,
n1lambda1H1K1mu1-2-20200428-16:29:06-5914,param,,,Network.router.queueNumber,1,,,
n1lambda1H1K1mu1-2-20200428-16:29:06-5914,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n1lambda1H1K1mu1-2-20200428-16:29:06-5914,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n1lambda1H1K1mu1-2-20200428-16:29:06-5914,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n1lambda1H1K1mu1-2-20200428-16:29:06-5914,param,,,Network.server.checkJobDeadline,true,,,
n1lambda1H1K1mu1-1-20200428-16:29:06-5908,runattr,,,configname,n1lambda1H1K1mu1,,,
n1lambda1H1K1mu1-1-20200428-16:29:06-5908,runattr,,,datetime,20200428-16:29:06,,,
n1lambda1H1K1mu1-1-20200428-16:29:06-5908,runattr,,,experiment,n1lambda1H1K1mu1,,,
n1lambda1H1K1mu1-1-20200428-16:29:06-5908,runattr,,,inifile,omnetpp.ini,,,
n1lambda1H1K1mu1-1-20200428-16:29:06-5908,runattr,,,iterationvars,,,,
n1lambda1H1K1mu1-1-20200428-16:29:06-5908,runattr,,,iterationvarsf,,,,
n1lambda1H1K1mu1-1-20200428-16:29:06-5908,runattr,,,measurement,,,,
n1lambda1H1K1mu1-1-20200428-16:29:06-5908,runattr,,,network,Network,,,
n1lambda1H1K1mu1-1-20200428-16:29:06-5908,runattr,,,processid,5908,,,
n1lambda1H1K1mu1-1-20200428-16:29:06-5908,runattr,,,repetition,1,,,
n1lambda1H1K1mu1-1-20200428-16:29:06-5908,runattr,,,replication,#1,,,
n1lambda1H1K1mu1-1-20200428-16:29:06-5908,runattr,,,resultdir,results,,,
n1lambda1H1K1mu1-1-20200428-16:29:06-5908,runattr,,,runnumber,1,,,
n1lambda1H1K1mu1-1-20200428-16:29:06-5908,runattr,,,seedset,1,,,
n1lambda1H1K1mu1-1-20200428-16:29:06-5908,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n1lambda1H1K1mu1-1-20200428-16:29:06-5908,param,,,Network.source.jobRelativeDeadline,"uniform(4.0s, 6.0s)",,,
n1lambda1H1K1mu1-1-20200428-16:29:06-5908,param,,,Network.router.queueNumber,1,,,
n1lambda1H1K1mu1-1-20200428-16:29:06-5908,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n1lambda1H1K1mu1-1-20200428-16:29:06-5908,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n1lambda1H1K1mu1-1-20200428-16:29:06-5908,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n1lambda1H1K1mu1-1-20200428-16:29:06-5908,param,,,Network.server.checkJobDeadline,true,,,
n1lambda1H1K1mu1-3-20200428-16:29:07-5919,runattr,,,configname,n1lambda1H1K1mu1,,,
