run,type,module,name,attrname,attrvalue,value,vectime,vecvalue
n9lambda1H2K2mu1-0-20200428-16:37:51-7268,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n9lambda1H2K2mu1-0-20200428-16:37:51-7268,param,,,Network.router.queueNumber,2,,,
n9lambda1H2K2mu1-0-20200428-16:37:51-7268,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n9lambda1H2K2mu1-0-20200428-16:37:51-7268,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n9lambda1H2K2mu1-0-20200428-16:37:51-7268,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n9lambda1H2K2mu1-0-20200428-16:37:51-7268,param,,,Network.server.checkJobDeadline,true,,,
n9lambda1H2K2mu1-10-20200428-16:37:53-7318,runattr,,,configname,n9lambda1H2K2mu1,,,
n9lambda1H2K2mu1-10-20200428-16:37:53-7318,runattr,,,datetime,20200428-16:37:53,,,
n9lambda1H2K2mu1-10-20200428-16:37:53-7318,runattr,,,experiment,n9lambda1H2K2mu1,,,
n9lambda1H2K2mu1-10-20200428-16:37:53-7318,runattr,,,inifile,omnetpp.ini,,,
n9lambda1H2K2mu1-10-20200428-16:37:53-7318,runattr,,,iterationvars,,,,
n9lambda1H2K2mu1-10-20200428-16:37:53-7318,runattr,,,iterationvarsf,,,,
n9lambda1H2K2mu1-10-20200428-16:37:53-7318,runattr,,,measurement,,,,
n9lambda1H2K2mu1-10-20200428-16:37:53-7318,runattr,,,network,Network,,,
n9lambda1H2K2mu1-10-20200428-16:37:53-7318,runattr,,,processid,7318,,,
n9lambda1H2K2mu1-10-20200428-16:37:53-7318,runattr,,,repetition,10,,,
n9lambda1H2K2mu1-10-20200428-16:37:53-7318,runattr,,,replication,#10,,,
n9lambda1H2K2mu1-10-20200428-16:37:53-7318,runattr,,,resultdir,results,,,
n9lambda1H2K2mu1-10-20200428-16:37:53-7318,runattr,,,runnumber,10,,,
n9lambda1H2K2mu1-10-20200428-16:37:53-7318,runattr,,,seedset,10,,,
n9lambda1H2K2mu1-10-20200428-16:37:53-7318,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n9lambda1H2K2mu1-10-20200428-16:37:53-7318,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n9lambda1H2K2mu1-10-20200428-16:37:53-7318,param,,,Network.router.queueNumber,2,,,
n9lambda1H2K2mu1-10-20200428-16:37:53-7318,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n9lambda1H2K2mu1-10-20200428-16:37:53-7318,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n9lambda1H2K2mu1-10-20200428-16:37:53-7318,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n9lambda1H2K2mu1-10-20200428-16:37:53-7318,param,,,Network.server.checkJobDeadline,true,,,
n9lambda1H2K2mu1-12-20200428-16:37:53-7328,runattr,,,configname,n9lambda1H2K2mu1,,,
n9lambda1H2K2mu1-12-20200428-16:37:53-7328,runattr,,,datetime,20200428-16:37:53,,,
n9lambda1H2K2mu1-12-20200428-16:37:53-7328,runattr,,,experiment,n9lambda1H2K2mu1,,,
n9lambda1H2K2mu1-12-20200428-16:37:53-7328,runattr,,,inifile,omnetpp.ini,,,
n9lambda1H2K2mu1-12-20200428-16:37:53-7328,runattr,,,iterationvars,,,,
n9lambda1H2K2mu1-12-20200428-16:37:53-7328,runattr,,,iterationvarsf,,,,
n9lambda1H2K2mu1-12-20200428-16:37:53-7328,runattr,,,measurement,,,,
n9lambda1H2K2mu1-12-20200428-16:37:53-7328,runattr,,,network,Network,,,
n9lambda1H2K2mu1-12-20200428-16:37:53-7328,runattr,,,processid,7328,,,
n9lambda1H2K2mu1-12-20200428-16:37:53-7328,runattr,,,repetition,12,,,
n9lambda1H2K2mu1-12-20200428-16:37:53-7328,runattr,,,replication,#12,,,
n9lambda1H2K2mu1-12-20200428-16:37:53-7328,runattr,,,resultdir,results,,,
n9lambda1H2K2mu1-12-20200428-16:37:53-7328,runattr,,,runnumber,12,,,
n9lambda1H2K2mu1-12-20200428-16:37:53-7328,runattr,,,seedset,12,,,
n9lambda1H2K2mu1-12-20200428-16:37:53-7328,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n9lambda1H2K2mu1-12-20200428-16:37:53-7328,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n9lambda1H2K2mu1-12-20200428-16:37:53-7328,param,,,Network.router.queueNumber,2,,,
n9lambda1H2K2mu1-12-20200428-16:37:53-7328,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n9lambda1H2K2mu1-12-20200428-16:37:53-7328,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n9lambda1H2K2mu1-12-20200428-16:37:53-7328,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n9lambda1H2K2mu1-12-20200428-16:37:53-7328,param,,,Network.server.checkJobDeadline,true,,,
n9lambda1H2K2mu1-13-20200428-16:37:54-7333,runattr,,,configname,n9lambda1H2K2mu1,,,
n9lambda1H2K2mu1-13-20200428-16:37:54-7333,runattr,,,datetime,20200428-16:37:54,,,
n9lambda1H2K2mu1-13-20200428-16:37:54-7333,runattr,,,experiment,n9lambda1H2K2mu1,,,
n9lambda1H2K2mu1-13-20200428-16:37:54-7333,runattr,,,inifile,omnetpp.ini,,,
n9lambda1H2K2mu1-13-20200428-16:37:54-7333,runattr,,,iterationvars,,,,
n9lambda1H2K2mu1-13-20200428-16:37:54-7333,runattr,,,iterationvarsf,,,,
n9lambda1H2K2mu1-13-20200428-16:37:54-7333,runattr,,,measurement,,,,
n9lambda1H2K2mu1-13-20200428-16:37:54-7333,runattr,,,network,Network,,,
n9lambda1H2K2mu1-13-20200428-16:37:54-7333,runattr,,,processid,7333,,,
n9lambda1H2K2mu1-13-20200428-16:37:54-7333,runattr,,,repetition,13,,,
n9lambda1H2K2mu1-13-20200428-16:37:54-7333,runattr,,,replication,#13,,,
n9lambda1H2K2mu1-13-20200428-16:37:54-7333,runattr,,,resultdir,results,,,
n9lambda1H2K2mu1-13-20200428-16:37:54-7333,runattr,,,runnumber,13,,,
n9lambda1H2K2mu1-13-20200428-16:37:54-7333,runattr,,,seedset,13,,,
n9lambda1H2K2mu1-13-20200428-16:37:54-7333,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n9lambda1H2K2mu1-13-20200428-16:37:54-7333,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n9lambda1H2K2mu1-13-20200428-16:37:54-7333,param,,,Network.router.queueNumber,2,,,
n9lambda1H2K2mu1-13-20200428-16:37:54-7333,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n9lambda1H2K2mu1-13-20200428-16:37:54-7333,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n9lambda1H2K2mu1-13-20200428-16:37:54-7333,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n9lambda1H2K2mu1-13-20200428-16:37:54-7333,param,,,Network.server.checkJobDeadline,true,,,
n9lambda1H2K2mu1-14-20200428-16:37:54-7338,runattr,,,configname,n9lambda1H2K2mu1,,,
n9lambda1H2K2mu1-14-20200428-16:37:54-7338,runattr,,,datetime,20200428-16:37:54,,,
n9lambda1H2K2mu1-14-20200428-16:37:54-7338,runattr,,,experiment,n9lambda1H2K2mu1,,,
n9lambda1H2K2mu1-14-20200428-16:37:54-7338,runattr,,,inifile,omnetpp.ini,,,
n9lambda1H2K2mu1-14-20200428-16:37:54-7338,runattr,,,iterationvars,,,,
n9lambda1H2K2mu1-14-20200428-16:37:54-7338,runattr,,,iterationvarsf,,,,
n9lambda1H2K2mu1-14-20200428-16:37:54-7338,runattr,,,measurement,,,,
n9lambda1H2K2mu1-14-20200428-16:37:54-7338,runattr,,,network,Network,,,
n9lambda1H2K2mu1-14-20200428-16:37:54-7338,runattr,,,processid,7338,,,
n9lambda1H2K2mu1-14-20200428-16:37:54-7338,runattr,,,repetition,14,,,
n9lambda1H2K2mu1-14-20200428-16:37:54-7338,runattr,,,replication,#14,,,
n9lambda1H2K2mu1-14-20200428-16:37:54-7338,runattr,,,resultdir,results,,,
n9lambda1H2K2mu1-14-20200428-16:37:54-7338,runattr,,,runnumber,14,,,
n9lambda1H2K2mu1-14-20200428-16:37:54-7338,runattr,,,seedset,14,,,
n9lambda1H2K2mu1-14-20200428-16:37:54-7338,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n9lambda1H2K2mu1-14-20200428-16:37:54-7338,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n9lambda1H2K2mu1-14-20200428-16:37:54-7338,param,,,Network.router.queueNumber,2,,,
n9lambda1H2K2mu1-14-20200428-16:37:54-7338,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n9lambda1H2K2mu1-14-20200428-16:37:54-7338,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n9lambda1H2K2mu1-14-20200428-16:37:54-7338,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n9lambda1H2K2mu1-14-20200428-16:37:54-7338,param,,,Network.server.checkJobDeadline,true,,,
n9lambda1H2K2mu1-15-20200428-16:37:54-7343,runattr,,,configname,n9lambda1H2K2mu1,,,
n9lambda1H2K2mu1-15-20200428-16:37:54-7343,runattr,,,datetime,20200428-16:37:54,,,
n9lambda1H2K2mu1-15-20200428-16:37:54-7343,runattr,,,experiment,n9lambda1H2K2mu1,,,
n9lambda1H2K2mu1-15-20200428-16:37:54-7343,runattr,,,inifile,omnetpp.ini,,,
n9lambda1H2K2mu1-15-20200428-16:37:54-7343,runattr,,,iterationvars,,,,
n9lambda1H2K2mu1-15-20200428-16:37:54-7343,runattr,,,iterationvarsf,,,,
n9lambda1H2K2mu1-15-20200428-16:37:54-7343,runattr,,,measurement,,,,
n9lambda1H2K2mu1-15-20200428-16:37:54-7343,runattr,,,network,Network,,,
n9lambda1H2K2mu1-15-20200428-16:37:54-7343,runattr,,,processid,7343,,,
n9lambda1H2K2mu1-15-20200428-16:37:54-7343,runattr,,,repetition,15,,,
n9lambda1H2K2mu1-15-20200428-16:37:54-7343,runattr,,,replication,#15,,,
n9lambda1H2K2mu1-15-20200428-16:37:54-7343,runattr,,,resultdir,results,,,
n9lambda1H2K2mu1-15-20200428-16:37:54-7343,runattr,,,runnumber,15,,,
n9lambda1H2K2mu1-15-20200428-16:37:54-7343,runattr,,,seedset,15,,,
n9lambda1H2K2mu1-15-20200428-16:37:54-7343,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n9lambda1H2K2mu1-15-20200428-16:37:54-7343,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n9lambda1H2K2mu1-15-20200428-16:37:54-7343,param,,,Network.router.queueNumber,2,,,
n9lambda1H2K2mu1-15-20200428-16:37:54-7343,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n9lambda1H2K2mu1-15-20200428-16:37:54-7343,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n9lambda1H2K2mu1-15-20200428-16:37:54-7343,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n9lambda1H2K2mu1-15-20200428-16:37:54-7343,param,,,Network.server.checkJobDeadline,true,,,
n9lambda1H2K2mu1-16-20200428-16:37:54-7348,runattr,,,configname,n9lambda1H2K2mu1,,,
n9lambda1H2K2mu1-16-20200428-16:37:54-7348,runattr,,,datetime,20200428-16:37:54,,,
n9lambda1H2K2mu1-16-20200428-16:37:54-7348,runattr,,,experiment,n9lambda1H2K2mu1,,,
n9lambda1H2K2mu1-16-20200428-16:37:54-7348,runattr,,,inifile,omnetpp.ini,,,
n9lambda1H2K2mu1-16-20200428-16:37:54-7348,runattr,,,iterationvars,,,,
n9lambda1H2K2mu1-16-20200428-16:37:54-7348,runattr,,,iterationvarsf,,,,
n9lambda1H2K2mu1-16-20200428-16:37:54-7348,runattr,,,measurement,,,,
n9lambda1H2K2mu1-16-20200428-16:37:54-7348,runattr,,,network,Network,,,
n9lambda1H2K2mu1-16-20200428-16:37:54-7348,runattr,,,processid,7348,,,
n9lambda1H2K2mu1-16-20200428-16:37:54-7348,runattr,,,repetition,16,,,
n9lambda1H2K2mu1-16-20200428-16:37:54-7348,runattr,,,replication,#16,,,
n9lambda1H2K2mu1-16-20200428-16:37:54-7348,runattr,,,resultdir,results,,,
n9lambda1H2K2mu1-16-20200428-16:37:54-7348,runattr,,,runnumber,16,,,
n9lambda1H2K2mu1-16-20200428-16:37:54-7348,runattr,,,seedset,16,,,
n9lambda1H2K2mu1-16-20200428-16:37:54-7348,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n9lambda1H2K2mu1-16-20200428-16:37:54-7348,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n9lambda1H2K2mu1-16-20200428-16:37:54-7348,param,,,Network.router.queueNumber,2,,,
n9lambda1H2K2mu1-16-20200428-16:37:54-7348,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n9lambda1H2K2mu1-16-20200428-16:37:54-7348,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n9lambda1H2K2mu1-16-20200428-16:37:54-7348,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n9lambda1H2K2mu1-16-20200428-16:37:54-7348,param,,,Network.server.checkJobDeadline,true,,,
n9lambda1H2K2mu1-17-20200428-16:37:55-7353,runattr,,,configname,n9lambda1H2K2mu1,,,
n9lambda1H2K2mu1-17-20200428-16:37:55-7353,runattr,,,datetime,20200428-16:37:55,,,
n9lambda1H2K2mu1-17-20200428-16:37:55-7353,runattr,,,experiment,n9lambda1H2K2mu1,,,
n9lambda1H2K2mu1-17-20200428-16:37:55-7353,runattr,,,inifile,omnetpp.ini,,,
n9lambda1H2K2mu1-17-20200428-16:37:55-7353,runattr,,,iterationvars,,,,
n9lambda1H2K2mu1-17-20200428-16:37:55-7353,runattr,,,iterationvarsf,,,,
n9lambda1H2K2mu1-17-20200428-16:37:55-7353,runattr,,,measurement,,,,
n9lambda1H2K2mu1-17-20200428-16:37:55-7353,runattr,,,network,Network,,,
n9lambda1H2K2mu1-17-20200428-16:37:55-7353,runattr,,,processid,7353,,,
n9lambda1H2K2mu1-17-20200428-16:37:55-7353,runattr,,,repetition,17,,,
n9lambda1H2K2mu1-17-20200428-16:37:55-7353,runattr,,,replication,#17,,,
n9lambda1H2K2mu1-17-20200428-16:37:55-7353,runattr,,,resultdir,results,,,
n9lambda1H2K2mu1-17-20200428-16:37:55-7353,runattr,,,runnumber,17,,,
n9lambda1H2K2mu1-17-20200428-16:37:55-7353,runattr,,,seedset,17,,,
n9lambda1H2K2mu1-17-20200428-16:37:55-7353,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n9lambda1H2K2mu1-17-20200428-16:37:55-7353,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n9lambda1H2K2mu1-17-20200428-16:37:55-7353,param,,,Network.router.queueNumber,2,,,
n9lambda1H2K2mu1-17-20200428-16:37:55-7353,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n9lambda1H2K2mu1-17-20200428-16:37:55-7353,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n9lambda1H2K2mu1-17-20200428-16:37:55-7353,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n9lambda1H2K2mu1-17-20200428-16:37:55-7353,param,,,Network.server.checkJobDeadline,true,,,
n9lambda1H2K2mu1-18-20200428-16:37:55-7358,runattr,,,configname,n9lambda1H2K2mu1,,,
n9lambda1H2K2mu1-18-20200428-16:37:55-7358,runattr,,,datetime,20200428-16:37:55,,,
n9lambda1H2K2mu1-18-20200428-16:37:55-7358,runattr,,,experiment,n9lambda1H2K2mu1,,,
n9lambda1H2K2mu1-18-20200428-16:37:55-7358,runattr,,,inifile,omnetpp.ini,,,
n9lambda1H2K2mu1-18-20200428-16:37:55-7358,runattr,,,iterationvars,,,,
n9lambda1H2K2mu1-18-20200428-16:37:55-7358,runattr,,,iterationvarsf,,,,
n9lambda1H2K2mu1-18-20200428-16:37:55-7358,runattr,,,measurement,,,,
n9lambda1H2K2mu1-18-20200428-16:37:55-7358,runattr,,,network,Network,,,
n9lambda1H2K2mu1-18-20200428-16:37:55-7358,runattr,,,processid,7358,,,
n9lambda1H2K2mu1-18-20200428-16:37:55-7358,runattr,,,repetition,18,,,
n9lambda1H2K2mu1-18-20200428-16:37:55-7358,runattr,,,replication,#18,,,
n9lambda1H2K2mu1-18-20200428-16:37:55-7358,runattr,,,resultdir,results,,,
n9lambda1H2K2mu1-18-20200428-16:37:55-7358,runattr,,,runnumber,18,,,
n9lambda1H2K2mu1-18-20200428-16:37:55-7358,runattr,,,seedset,18,,,
n9lambda1H2K2mu1-18-20200428-16:37:55-7358,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n9lambda1H2K2mu1-18-20200428-16:37:55-7358,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n9lambda1H2K2mu1-18-20200428-16:37:55-7358,param,,,Network.router.queueNumber,2,,,
n9lambda1H2K2mu1-18-20200428-16:37:55-7358,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n9lambda1H2K2mu1-18-20200428-16:37:55-7358,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n9lambda1H2K2mu1-18-20200428-16:37:55-7358,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n9lambda1H2K2mu1-18-20200428-16:37:55-7358,param,,,Network.server.checkJobDeadline,true,,,
n9lambda1H2K2mu1-19-20200428-16:37:55-7363,runattr,,,configname,n9lambda1H2K2mu1,,,
n9lambda1H2K2mu1-19-20200428-16:37:55-7363,runattr,,,datetime,20200428-16:37:55,,,
n9lambda1H2K2mu1-19-20200428-16:37:55-7363,runattr,,,experiment,n9lambda1H2K2mu1,,,
n9lambda1H2K2mu1-19-20200428-16:37:55-7363,runattr,,,inifile,omnetpp.ini,,,
n9lambda1H2K2mu1-19-20200428-16:37:55-7363,runattr,,,iterationvars,,,,
n9lambda1H2K2mu1-19-20200428-16:37:55-7363,runattr,,,iterationvarsf,,,,
n9lambda1H2K2mu1-19-20200428-16:37:55-7363,runattr,,,measurement,,,,
n9lambda1H2K2mu1-19-20200428-16:37:55-7363,runattr,,,network,Network,,,
n9lambda1H2K2mu1-19-20200428-16:37:55-7363,runattr,,,processid,7363,,,
n9lambda1H2K2mu1-19-20200428-16:37:55-7363,runattr,,,repetition,19,,,
n9lambda1H2K2mu1-19-20200428-16:37:55-7363,runattr,,,replication,#19,,,
n9lambda1H2K2mu1-19-20200428-16:37:55-7363,runattr,,,resultdir,results,,,
n9lambda1H2K2mu1-19-20200428-16:37:55-7363,runattr,,,runnumber,19,,,
n9lambda1H2K2mu1-19-20200428-16:37:55-7363,runattr,,,seedset,19,,,
n9lambda1H2K2mu1-19-20200428-16:37:55-7363,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n9lambda1H2K2mu1-19-20200428-16:37:55-7363,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n9lambda1H2K2mu1-19-20200428-16:37:55-7363,param,,,Network.router.queueNumber,2,,,
n9lambda1H2K2mu1-19-20200428-16:37:55-7363,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n9lambda1H2K2mu1-19-20200428-16:37:55-7363,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n9lambda1H2K2mu1-19-20200428-16:37:55-7363,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n9lambda1H2K2mu1-19-20200428-16:37:55-7363,param,,,Network.server.checkJobDeadline,true,,,
n9lambda1H2K2mu1-2-20200428-16:37:51-7278,runattr,,,configname,n9lambda1H2K2mu1,,,
n9lambda1H2K2mu1-2-20200428-16:37:51-7278,runattr,,,datetime,20200428-16:37:51,,,
n9lambda1H2K2mu1-2-20200428-16:37:51-7278,runattr,,,experiment,n9lambda1H2K2mu1,,,
n9lambda1H2K2mu1-2-20200428-16:37:51-7278,runattr,,,inifile,omnetpp.ini,,,
n9lambda1H2K2mu1-2-20200428-16:37:51-7278,runattr,,,iterationvars,,,,
n9lambda1H2K2mu1-2-20200428-16:37:51-7278,runattr,,,iterationvarsf,,,,
n9lambda1H2K2mu1-2-20200428-16:37:51-7278,runattr,,,measurement,,,,
n9lambda1H2K2mu1-2-20200428-16:37:51-7278,runattr,,,network,Network,,,
n9lambda1H2K2mu1-2-20200428-16:37:51-7278,runattr,,,processid,7278,,,
n9lambda1H2K2mu1-2-20200428-16:37:51-7278,runattr,,,repetition,2,,,
n9lambda1H2K2mu1-2-20200428-16:37:51-7278,runattr,,,replication,#2,,,
n9lambda1H2K2mu1-2-20200428-16:37:51-7278,runattr,,,resultdir,results,,,
n9lambda1H2K2mu1-2-20200428-16:37:51-7278,runattr,,,runnumber,2,,,
n9lambda1H2K2mu1-2-20200428-16:37:51-7278,runattr,,,seedset,2,,,
n9lambda1H2K2mu1-2-20200428-16:37:51-7278,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n9lambda1H2K2mu1-2-20200428-16:37:51-7278,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n9lambda1H2K2mu1-2-20200428-16:37:51-7278,param,,,Network.router.queueNumber,2,,,
n9lambda1H2K2mu1-2-20200428-16:37:51-7278,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n9lambda1H2K2mu1-2-20200428-16:37:51-7278,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n9lambda1H2K2mu1-2-20200428-16:37:51-7278,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n9lambda1H2K2mu1-2-20200428-16:37:51-7278,param,,,Network.server.checkJobDeadline,true,,,
n9lambda1H2K2mu1-1-20200428-16:37:51-7273,runattr,,,configname,n9lambda1H2K2mu1,,,
n9lambda1H2K2mu1-1-20200428-16:37:51-7273,runattr,,,datetime,20200428-16:37:51,,,
n9lambda1H2K2mu1-1-20200428-16:37:51-7273,runattr,,,experiment,n9lambda1H2K2mu1,,,
n9lambda1H2K2mu1-1-20200428-16:37:51-7273,runattr,,,inifile,omnetpp.ini,,,
n9lambda1H2K2mu1-1-20200428-16:37:51-7273,runattr,,,iterationvars,,,,
n9lambda1H2K2mu1-1-20200428-16:37:51-7273,runattr,,,iterationvarsf,,,,
n9lambda1H2K2mu1-1-20200428-16:37:51-7273,runattr,,,measurement,,,,
n9lambda1H2K2mu1-1-20200428-16:37:51-7273,runattr,,,network,Network,,,
n9lambda1H2K2mu1-1-20200428-16:37:51-7273,runattr,,,processid,7273,,,
n9lambda1H2K2mu1-1-20200428-16:37:51-7273,runattr,,,repetition,1,,,
n9lambda1H2K2mu1-1-20200428-16:37:51-7273,runattr,,,replication,#1,,,
n9lambda1H2K2mu1-1-20200428-16:37:51-7273,runattr,,,resultdir,results,,,
n9lambda1H2K2mu1-1-20200428-16:37:51-7273,runattr,,,runnumber,1,,,
n9lambda1H2K2mu1-1-20200428-16:37:51-7273,runattr,,,seedset,1,,,
n9lambda1H2K2mu1-1-20200428-16:37:51-7273,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n9lambda1H2K2mu1-1-20200428-16:37:51-7273,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n9lambda1H2K2mu1-1-20200428-16:37:51-7273,param,,,Network.router.queueNumber,2,,,
n9lambda1H2K2mu1-1-20200428-16:37:51-7273,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n9lambda1H2K2mu1-1-20200428-16:37:51-7273,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n9lambda1H2K2mu1-1-20200428-16:37:51-7273,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n9lambda1H2K2mu1-1-20200428-16:37:51-7273,param,,,Network.server.checkJobDeadline,true,,,
n9lambda1H2K2mu1-3-20200428-16:37:52-7283,runattr,,,configname,n9lambda1H2K2mu1,,,
