run,type,module,name,attrname,attrvalue,value,vectime,vecvalue
n41lambda4H1K3mu1-10-20200428-16:50:25-12051,runattr,,,replication,#10,,,
n41lambda4H1K3mu1-10-20200428-16:50:25-12051,runattr,,,resultdir,results,,,
n41lambda4H1K3mu1-10-20200428-16:50:25-12051,runattr,,,runnumber,10,,,
n41lambda4H1K3mu1-10-20200428-16:50:25-12051,runattr,,,seedset,10,,,
n41lambda4H1K3mu1-10-20200428-16:50:25-12051,param,,,Network.source.interArrivalTime,exponential(1s),,,
n41lambda4H1K3mu1-10-20200428-16:50:25-12051,param,,,Network.source.jobRelativeDeadline,"uniform(4.0s, 6.0s)",,,
n41lambda4H1K3mu1-10-20200428-16:50:25-12051,param,,,Network.router.queueNumber,4,,,
n41lambda4H1K3mu1-10-20200428-16:50:25-12051,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n41lambda4H1K3mu1-10-20200428-16:50:25-12051,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n41lambda4H1K3mu1-10-20200428-16:50:25-12051,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n41lambda4H1K3mu1-10-20200428-16:50:25-12051,param,,,Network.server.checkJobDeadline,true,,,
n41lambda4H1K3mu1-11-20200428-16:50:25-12056,runattr,,,configname,n41lambda4H1K3mu1,,,
n41lambda4H1K3mu1-11-20200428-16:50:25-12056,runattr,,,datetime,20200428-16:50:25,,,
n41lambda4H1K3mu1-11-20200428-16:50:25-12056,runattr,,,experiment,n41lambda4H1K3mu1,,,
n41lambda4H1K3mu1-11-20200428-16:50:25-12056,runattr,,,inifile,omnetpp.ini,,,
n41lambda4H1K3mu1-11-20200428-16:50:25-12056,runattr,,,iterationvars,,,,
n41lambda4H1K3mu1-11-20200428-16:50:25-12056,runattr,,,iterationvarsf,,,,
n41lambda4H1K3mu1-11-20200428-16:50:25-12056,runattr,,,measurement,,,,
n41lambda4H1K3mu1-11-20200428-16:50:25-12056,runattr,,,network,Network,,,
n41lambda4H1K3mu1-11-20200428-16:50:25-12056,runattr,,,processid,12056,,,
n41lambda4H1K3mu1-11-20200428-16:50:25-12056,runattr,,,repetition,11,,,
n41lambda4H1K3mu1-11-20200428-16:50:25-12056,runattr,,,replication,#11,,,
n41lambda4H1K3mu1-11-20200428-16:50:25-12056,runattr,,,resultdir,results,,,
n41lambda4H1K3mu1-11-20200428-16:50:25-12056,runattr,,,runnumber,11,,,
n41lambda4H1K3mu1-11-20200428-16:50:25-12056,runattr,,,seedset,11,,,
n41lambda4H1K3mu1-11-20200428-16:50:25-12056,param,,,Network.source.interArrivalTime,exponential(1s),,,
n41lambda4H1K3mu1-11-20200428-16:50:25-12056,param,,,Network.source.jobRelativeDeadline,"uniform(4.0s, 6.0s)",,,
n41lambda4H1K3mu1-11-20200428-16:50:25-12056,param,,,Network.router.queueNumber,4,,,
n41lambda4H1K3mu1-11-20200428-16:50:25-12056,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n41lambda4H1K3mu1-11-20200428-16:50:25-12056,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n41lambda4H1K3mu1-11-20200428-16:50:25-12056,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n41lambda4H1K3mu1-11-20200428-16:50:25-12056,param,,,Network.server.checkJobDeadline,true,,,
n41lambda4H1K3mu1-12-20200428-16:50:25-12061,runattr,,,configname,n41lambda4H1K3mu1,,,
n41lambda4H1K3mu1-12-20200428-16:50:25-12061,runattr,,,datetime,20200428-16:50:25,,,
n41lambda4H1K3mu1-12-20200428-16:50:25-12061,runattr,,,experiment,n41lambda4H1K3mu1,,,
n41lambda4H1K3mu1-12-20200428-16:50:25-12061,runattr,,,inifile,omnetpp.ini,,,
n41lambda4H1K3mu1-12-20200428-16:50:25-12061,runattr,,,iterationvars,,,,
n41lambda4H1K3mu1-12-20200428-16:50:25-12061,runattr,,,iterationvarsf,,,,
n41lambda4H1K3mu1-12-20200428-16:50:25-12061,runattr,,,measurement,,,,
n41lambda4H1K3mu1-12-20200428-16:50:25-12061,runattr,,,network,Network,,,
n41lambda4H1K3mu1-12-20200428-16:50:25-12061,runattr,,,processid,12061,,,
n41lambda4H1K3mu1-12-20200428-16:50:25-12061,runattr,,,repetition,12,,,
n41lambda4H1K3mu1-12-20200428-16:50:25-12061,runattr,,,replication,#12,,,
n41lambda4H1K3mu1-12-20200428-16:50:25-12061,runattr,,,resultdir,results,,,
n41lambda4H1K3mu1-12-20200428-16:50:25-12061,runattr,,,runnumber,12,,,
n41lambda4H1K3mu1-12-20200428-16:50:25-12061,runattr,,,seedset,12,,,
n41lambda4H1K3mu1-12-20200428-16:50:25-12061,param,,,Network.source.interArrivalTime,exponential(1s),,,
n41lambda4H1K3mu1-12-20200428-16:50:25-12061,param,,,Network.source.jobRelativeDeadline,"uniform(4.0s, 6.0s)",,,
n41lambda4H1K3mu1-12-20200428-16:50:25-12061,param,,,Network.router.queueNumber,4,,,
n41lambda4H1K3mu1-12-20200428-16:50:25-12061,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n41lambda4H1K3mu1-12-20200428-16:50:25-12061,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n41lambda4H1K3mu1-12-20200428-16:50:25-12061,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n41lambda4H1K3mu1-12-20200428-16:50:25-12061,param,,,Network.server.checkJobDeadline,true,,,
n41lambda4H1K3mu1-14-20200428-16:50:26-12071,runattr,,,configname,n41lambda4H1K3mu1,,,
n41lambda4H1K3mu1-14-20200428-16:50:26-12071,runattr,,,datetime,20200428-16:50:26,,,
n41lambda4H1K3mu1-14-20200428-16:50:26-12071,runattr,,,experiment,n41lambda4H1K3mu1,,,
n41lambda4H1K3mu1-14-20200428-16:50:26-12071,runattr,,,inifile,omnetpp.ini,,,
n41lambda4H1K3mu1-14-20200428-16:50:26-12071,runattr,,,iterationvars,,,,
n41lambda4H1K3mu1-14-20200428-16:50:26-12071,runattr,,,iterationvarsf,,,,
n41lambda4H1K3mu1-14-20200428-16:50:26-12071,runattr,,,measurement,,,,
n41lambda4H1K3mu1-14-20200428-16:50:26-12071,runattr,,,network,Network,,,
n41lambda4H1K3mu1-14-20200428-16:50:26-12071,runattr,,,processid,12071,,,
n41lambda4H1K3mu1-14-20200428-16:50:26-12071,runattr,,,repetition,14,,,
n41lambda4H1K3mu1-14-20200428-16:50:26-12071,runattr,,,replication,#14,,,
n41lambda4H1K3mu1-14-20200428-16:50:26-12071,runattr,,,resultdir,results,,,
n41lambda4H1K3mu1-14-20200428-16:50:26-12071,runattr,,,runnumber,14,,,
n41lambda4H1K3mu1-14-20200428-16:50:26-12071,runattr,,,seedset,14,,,
n41lambda4H1K3mu1-14-20200428-16:50:26-12071,param,,,Network.source.interArrivalTime,exponential(1s),,,
n41lambda4H1K3mu1-14-20200428-16:50:26-12071,param,,,Network.source.jobRelativeDeadline,"uniform(4.0s, 6.0s)",,,
n41lambda4H1K3mu1-14-20200428-16:50:26-12071,param,,,Network.router.queueNumber,4,,,
n41lambda4H1K3mu1-14-20200428-16:50:26-12071,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n41lambda4H1K3mu1-14-20200428-16:50:26-12071,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n41lambda4H1K3mu1-14-20200428-16:50:26-12071,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n41lambda4H1K3mu1-14-20200428-16:50:26-12071,param,,,Network.server.checkJobDeadline,true,,,
n41lambda4H1K3mu1-13-20200428-16:50:26-12066,runattr,,,configname,n41lambda4H1K3mu1,,,
n41lambda4H1K3mu1-13-20200428-16:50:26-12066,runattr,,,datetime,20200428-16:50:26,,,
n41lambda4H1K3mu1-13-20200428-16:50:26-12066,runattr,,,experiment,n41lambda4H1K3mu1,,,
n41lambda4H1K3mu1-13-20200428-16:50:26-12066,runattr,,,inifile,omnetpp.ini,,,
n41lambda4H1K3mu1-13-20200428-16:50:26-12066,runattr,,,iterationvars,,,,
n41lambda4H1K3mu1-13-20200428-16:50:26-12066,runattr,,,iterationvarsf,,,,
n41lambda4H1K3mu1-13-20200428-16:50:26-12066,runattr,,,measurement,,,,
n41lambda4H1K3mu1-13-20200428-16:50:26-12066,runattr,,,network,Network,,,
n41lambda4H1K3mu1-13-20200428-16:50:26-12066,runattr,,,processid,12066,,,
n41lambda4H1K3mu1-13-20200428-16:50:26-12066,runattr,,,repetition,13,,,
n41lambda4H1K3mu1-13-20200428-16:50:26-12066,runattr,,,replication,#13,,,
n41lambda4H1K3mu1-13-20200428-16:50:26-12066,runattr,,,resultdir,results,,,
n41lambda4H1K3mu1-13-20200428-16:50:26-12066,runattr,,,runnumber,13,,,
n41lambda4H1K3mu1-13-20200428-16:50:26-12066,runattr,,,seedset,13,,,
n41lambda4H1K3mu1-13-20200428-16:50:26-12066,param,,,Network.source.interArrivalTime,exponential(1s),,,
n41lambda4H1K3mu1-13-20200428-16:50:26-12066,param,,,Network.source.jobRelativeDeadline,"uniform(4.0s, 6.0s)",,,
n41lambda4H1K3mu1-13-20200428-16:50:26-12066,param,,,Network.router.queueNumber,4,,,
n41lambda4H1K3mu1-13-20200428-16:50:26-12066,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n41lambda4H1K3mu1-13-20200428-16:50:26-12066,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n41lambda4H1K3mu1-13-20200428-16:50:26-12066,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n41lambda4H1K3mu1-13-20200428-16:50:26-12066,param,,,Network.server.checkJobDeadline,true,,,
n41lambda4H1K3mu1-15-20200428-16:50:26-12076,runattr,,,configname,n41lambda4H1K3mu1,,,
n41lambda4H1K3mu1-15-20200428-16:50:26-12076,runattr,,,datetime,20200428-16:50:26,,,
n41lambda4H1K3mu1-15-20200428-16:50:26-12076,runattr,,,experiment,n41lambda4H1K3mu1,,,
n41lambda4H1K3mu1-15-20200428-16:50:26-12076,runattr,,,inifile,omnetpp.ini,,,
n41lambda4H1K3mu1-15-20200428-16:50:26-12076,runattr,,,iterationvars,,,,
n41lambda4H1K3mu1-15-20200428-16:50:26-12076,runattr,,,iterationvarsf,,,,
n41lambda4H1K3mu1-15-20200428-16:50:26-12076,runattr,,,measurement,,,,
n41lambda4H1K3mu1-15-20200428-16:50:26-12076,runattr,,,network,Network,,,
n41lambda4H1K3mu1-15-20200428-16:50:26-12076,runattr,,,processid,12076,,,
n41lambda4H1K3mu1-15-20200428-16:50:26-12076,runattr,,,repetition,15,,,
n41lambda4H1K3mu1-15-20200428-16:50:26-12076,runattr,,,replication,#15,,,
n41lambda4H1K3mu1-15-20200428-16:50:26-12076,runattr,,,resultdir,results,,,
n41lambda4H1K3mu1-15-20200428-16:50:26-12076,runattr,,,runnumber,15,,,
n41lambda4H1K3mu1-15-20200428-16:50:26-12076,runattr,,,seedset,15,,,
n41lambda4H1K3mu1-15-20200428-16:50:26-12076,param,,,Network.source.interArrivalTime,exponential(1s),,,
n41lambda4H1K3mu1-15-20200428-16:50:26-12076,param,,,Network.source.jobRelativeDeadline,"uniform(4.0s, 6.0s)",,,
n41lambda4H1K3mu1-15-20200428-16:50:26-12076,param,,,Network.router.queueNumber,4,,,
n41lambda4H1K3mu1-15-20200428-16:50:26-12076,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n41lambda4H1K3mu1-15-20200428-16:50:26-12076,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n41lambda4H1K3mu1-15-20200428-16:50:26-12076,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n41lambda4H1K3mu1-15-20200428-16:50:26-12076,param,,,Network.server.checkJobDeadline,true,,,
n41lambda4H1K3mu1-16-20200428-16:50:26-12081,runattr,,,configname,n41lambda4H1K3mu1,,,
n41lambda4H1K3mu1-16-20200428-16:50:26-12081,runattr,,,datetime,20200428-16:50:26,,,
n41lambda4H1K3mu1-16-20200428-16:50:26-12081,runattr,,,experiment,n41lambda4H1K3mu1,,,
n41lambda4H1K3mu1-16-20200428-16:50:26-12081,runattr,,,inifile,omnetpp.ini,,,
n41lambda4H1K3mu1-16-20200428-16:50:26-12081,runattr,,,iterationvars,,,,
n41lambda4H1K3mu1-16-20200428-16:50:26-12081,runattr,,,iterationvarsf,,,,
n41lambda4H1K3mu1-16-20200428-16:50:26-12081,runattr,,,measurement,,,,
n41lambda4H1K3mu1-16-20200428-16:50:26-12081,runattr,,,network,Network,,,
n41lambda4H1K3mu1-16-20200428-16:50:26-12081,runattr,,,processid,12081,,,
n41lambda4H1K3mu1-16-20200428-16:50:26-12081,runattr,,,repetition,16,,,
n41lambda4H1K3mu1-16-20200428-16:50:26-12081,runattr,,,replication,#16,,,
n41lambda4H1K3mu1-16-20200428-16:50:26-12081,runattr,,,resultdir,results,,,
n41lambda4H1K3mu1-16-20200428-16:50:26-12081,runattr,,,runnumber,16,,,
n41lambda4H1K3mu1-16-20200428-16:50:26-12081,runattr,,,seedset,16,,,
n41lambda4H1K3mu1-16-20200428-16:50:26-12081,param,,,Network.source.interArrivalTime,exponential(1s),,,
n41lambda4H1K3mu1-16-20200428-16:50:26-12081,param,,,Network.source.jobRelativeDeadline,"uniform(4.0s, 6.0s)",,,
n41lambda4H1K3mu1-16-20200428-16:50:26-12081,param,,,Network.router.queueNumber,4,,,
n41lambda4H1K3mu1-16-20200428-16:50:26-12081,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n41lambda4H1K3mu1-16-20200428-16:50:26-12081,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n41lambda4H1K3mu1-16-20200428-16:50:26-12081,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n41lambda4H1K3mu1-16-20200428-16:50:26-12081,param,,,Network.server.checkJobDeadline,true,,,
n41lambda4H1K3mu1-17-20200428-16:50:27-12086,runattr,,,configname,n41lambda4H1K3mu1,,,
n41lambda4H1K3mu1-17-20200428-16:50:27-12086,runattr,,,datetime,20200428-16:50:27,,,
n41lambda4H1K3mu1-17-20200428-16:50:27-12086,runattr,,,experiment,n41lambda4H1K3mu1,,,
n41lambda4H1K3mu1-17-20200428-16:50:27-12086,runattr,,,inifile,omnetpp.ini,,,
n41lambda4H1K3mu1-17-20200428-16:50:27-12086,runattr,,,iterationvars,,,,
n41lambda4H1K3mu1-17-20200428-16:50:27-12086,runattr,,,iterationvarsf,,,,
n41lambda4H1K3mu1-17-20200428-16:50:27-12086,runattr,,,measurement,,,,
n41lambda4H1K3mu1-17-20200428-16:50:27-12086,runattr,,,network,Network,,,
n41lambda4H1K3mu1-17-20200428-16:50:27-12086,runattr,,,processid,12086,,,
n41lambda4H1K3mu1-17-20200428-16:50:27-12086,runattr,,,repetition,17,,,
n41lambda4H1K3mu1-17-20200428-16:50:27-12086,runattr,,,replication,#17,,,
n41lambda4H1K3mu1-17-20200428-16:50:27-12086,runattr,,,resultdir,results,,,
n41lambda4H1K3mu1-17-20200428-16:50:27-12086,runattr,,,runnumber,17,,,
n41lambda4H1K3mu1-17-20200428-16:50:27-12086,runattr,,,seedset,17,,,
n41lambda4H1K3mu1-17-20200428-16:50:27-12086,param,,,Network.source.interArrivalTime,exponential(1s),,,
n41lambda4H1K3mu1-17-20200428-16:50:27-12086,param,,,Network.source.jobRelativeDeadline,"uniform(4.0s, 6.0s)",,,
n41lambda4H1K3mu1-17-20200428-16:50:27-12086,param,,,Network.router.queueNumber,4,,,
n41lambda4H1K3mu1-17-20200428-16:50:27-12086,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n41lambda4H1K3mu1-17-20200428-16:50:27-12086,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n41lambda4H1K3mu1-17-20200428-16:50:27-12086,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n41lambda4H1K3mu1-17-20200428-16:50:27-12086,param,,,Network.server.checkJobDeadline,true,,,
n41lambda4H1K3mu1-18-20200428-16:50:27-12091,runattr,,,configname,n41lambda4H1K3mu1,,,
n41lambda4H1K3mu1-18-20200428-16:50:27-12091,runattr,,,datetime,20200428-16:50:27,,,
n41lambda4H1K3mu1-18-20200428-16:50:27-12091,runattr,,,experiment,n41lambda4H1K3mu1,,,
n41lambda4H1K3mu1-18-20200428-16:50:27-12091,runattr,,,inifile,omnetpp.ini,,,
n41lambda4H1K3mu1-18-20200428-16:50:27-12091,runattr,,,iterationvars,,,,
n41lambda4H1K3mu1-18-20200428-16:50:27-12091,runattr,,,iterationvarsf,,,,
n41lambda4H1K3mu1-18-20200428-16:50:27-12091,runattr,,,measurement,,,,
n41lambda4H1K3mu1-18-20200428-16:50:27-12091,runattr,,,network,Network,,,
n41lambda4H1K3mu1-18-20200428-16:50:27-12091,runattr,,,processid,12091,,,
n41lambda4H1K3mu1-18-20200428-16:50:27-12091,runattr,,,repetition,18,,,
n41lambda4H1K3mu1-18-20200428-16:50:27-12091,runattr,,,replication,#18,,,
n41lambda4H1K3mu1-18-20200428-16:50:27-12091,runattr,,,resultdir,results,,,
n41lambda4H1K3mu1-18-20200428-16:50:27-12091,runattr,,,runnumber,18,,,
n41lambda4H1K3mu1-18-20200428-16:50:27-12091,runattr,,,seedset,18,,,
n41lambda4H1K3mu1-18-20200428-16:50:27-12091,param,,,Network.source.interArrivalTime,exponential(1s),,,
n41lambda4H1K3mu1-18-20200428-16:50:27-12091,param,,,Network.source.jobRelativeDeadline,"uniform(4.0s, 6.0s)",,,
n41lambda4H1K3mu1-18-20200428-16:50:27-12091,param,,,Network.router.queueNumber,4,,,
n41lambda4H1K3mu1-18-20200428-16:50:27-12091,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n41lambda4H1K3mu1-18-20200428-16:50:27-12091,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n41lambda4H1K3mu1-18-20200428-16:50:27-12091,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n41lambda4H1K3mu1-18-20200428-16:50:27-12091,param,,,Network.server.checkJobDeadline,true,,,
n41lambda4H1K3mu1-19-20200428-16:50:27-12096,runattr,,,configname,n41lambda4H1K3mu1,,,
n41lambda4H1K3mu1-19-20200428-16:50:27-12096,runattr,,,datetime,20200428-16:50:27,,,
n41lambda4H1K3mu1-19-20200428-16:50:27-12096,runattr,,,experiment,n41lambda4H1K3mu1,,,
n41lambda4H1K3mu1-19-20200428-16:50:27-12096,runattr,,,inifile,omnetpp.ini,,,
n41lambda4H1K3mu1-19-20200428-16:50:27-12096,runattr,,,iterationvars,,,,
n41lambda4H1K3mu1-19-20200428-16:50:27-12096,runattr,,,iterationvarsf,,,,
n41lambda4H1K3mu1-19-20200428-16:50:27-12096,runattr,,,measurement,,,,
n41lambda4H1K3mu1-19-20200428-16:50:27-12096,runattr,,,network,Network,,,
n41lambda4H1K3mu1-19-20200428-16:50:27-12096,runattr,,,processid,12096,,,
n41lambda4H1K3mu1-19-20200428-16:50:27-12096,runattr,,,repetition,19,,,
n41lambda4H1K3mu1-19-20200428-16:50:27-12096,runattr,,,replication,#19,,,
n41lambda4H1K3mu1-19-20200428-16:50:27-12096,runattr,,,resultdir,results,,,
n41lambda4H1K3mu1-19-20200428-16:50:27-12096,runattr,,,runnumber,19,,,
n41lambda4H1K3mu1-19-20200428-16:50:27-12096,runattr,,,seedset,19,,,
n41lambda4H1K3mu1-19-20200428-16:50:27-12096,param,,,Network.source.interArrivalTime,exponential(1s),,,
n41lambda4H1K3mu1-19-20200428-16:50:27-12096,param,,,Network.source.jobRelativeDeadline,"uniform(4.0s, 6.0s)",,,
n41lambda4H1K3mu1-19-20200428-16:50:27-12096,param,,,Network.router.queueNumber,4,,,
n41lambda4H1K3mu1-19-20200428-16:50:27-12096,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n41lambda4H1K3mu1-19-20200428-16:50:27-12096,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n41lambda4H1K3mu1-19-20200428-16:50:27-12096,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n41lambda4H1K3mu1-19-20200428-16:50:27-12096,param,,,Network.server.checkJobDeadline,true,,,
n41lambda4H1K3mu1-1-20200428-16:50:23-12006,runattr,,,configname,n41lambda4H1K3mu1,,,
n41lambda4H1K3mu1-1-20200428-16:50:23-12006,runattr,,,datetime,20200428-16:50:23,,,
n41lambda4H1K3mu1-1-20200428-16:50:23-12006,runattr,,,experiment,n41lambda4H1K3mu1,,,
n41lambda4H1K3mu1-1-20200428-16:50:23-12006,runattr,,,inifile,omnetpp.ini,,,
n41lambda4H1K3mu1-1-20200428-16:50:23-12006,runattr,,,iterationvars,,,,
n41lambda4H1K3mu1-1-20200428-16:50:23-12006,runattr,,,iterationvarsf,,,,
n41lambda4H1K3mu1-1-20200428-16:50:23-12006,runattr,,,measurement,,,,
n41lambda4H1K3mu1-1-20200428-16:50:23-12006,runattr,,,network,Network,,,
n41lambda4H1K3mu1-1-20200428-16:50:23-12006,runattr,,,processid,12006,,,
n41lambda4H1K3mu1-1-20200428-16:50:23-12006,runattr,,,repetition,1,,,
n41lambda4H1K3mu1-1-20200428-16:50:23-12006,runattr,,,replication,#1,,,
n41lambda4H1K3mu1-1-20200428-16:50:23-12006,runattr,,,resultdir,results,,,
n41lambda4H1K3mu1-1-20200428-16:50:23-12006,runattr,,,runnumber,1,,,
n41lambda4H1K3mu1-1-20200428-16:50:23-12006,runattr,,,seedset,1,,,
n41lambda4H1K3mu1-1-20200428-16:50:23-12006,param,,,Network.source.interArrivalTime,exponential(1s),,,
n41lambda4H1K3mu1-1-20200428-16:50:23-12006,param,,,Network.source.jobRelativeDeadline,"uniform(4.0s, 6.0s)",,,
n41lambda4H1K3mu1-1-20200428-16:50:23-12006,param,,,Network.router.queueNumber,4,,,
n41lambda4H1K3mu1-1-20200428-16:50:23-12006,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n41lambda4H1K3mu1-1-20200428-16:50:23-12006,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n41lambda4H1K3mu1-1-20200428-16:50:23-12006,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n41lambda4H1K3mu1-1-20200428-16:50:23-12006,param,,,Network.server.checkJobDeadline,true,,,
n41lambda4H1K3mu1-2-20200428-16:50:23-12011,runattr,,,configname,n41lambda4H1K3mu1,,,
n41lambda4H1K3mu1-2-20200428-16:50:23-12011,runattr,,,datetime,20200428-16:50:23,,,
n41lambda4H1K3mu1-2-20200428-16:50:23-12011,runattr,,,experiment,n41lambda4H1K3mu1,,,
n41lambda4H1K3mu1-2-20200428-16:50:23-12011,runattr,,,inifile,omnetpp.ini,,,
n41lambda4H1K3mu1-2-20200428-16:50:23-12011,runattr,,,iterationvars,,,,
n41lambda4H1K3mu1-2-20200428-16:50:23-12011,runattr,,,iterationvarsf,,,,
n41lambda4H1K3mu1-2-20200428-16:50:23-12011,runattr,,,measurement,,,,
n41lambda4H1K3mu1-2-20200428-16:50:23-12011,runattr,,,network,Network,,,
n41lambda4H1K3mu1-2-20200428-16:50:23-12011,runattr,,,processid,12011,,,
n41lambda4H1K3mu1-2-20200428-16:50:23-12011,runattr,,,repetition,2,,,
n41lambda4H1K3mu1-2-20200428-16:50:23-12011,runattr,,,replication,#2,,,
n41lambda4H1K3mu1-2-20200428-16:50:23-12011,runattr,,,resultdir,results,,,
n41lambda4H1K3mu1-2-20200428-16:50:23-12011,runattr,,,runnumber,2,,,
n41lambda4H1K3mu1-2-20200428-16:50:23-12011,runattr,,,seedset,2,,,
n41lambda4H1K3mu1-2-20200428-16:50:23-12011,param,,,Network.source.interArrivalTime,exponential(1s),,,
n41lambda4H1K3mu1-2-20200428-16:50:23-12011,param,,,Network.source.jobRelativeDeadline,"uniform(4.0s, 6.0s)",,,
n41lambda4H1K3mu1-2-20200428-16:50:23-12011,param,,,Network.router.queueNumber,4,,,
n41lambda4H1K3mu1-2-20200428-16:50:23-12011,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n41lambda4H1K3mu1-2-20200428-16:50:23-12011,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n41lambda4H1K3mu1-2-20200428-16:50:23-12011,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n41lambda4H1K3mu1-2-20200428-16:50:23-12011,param,,,Network.server.checkJobDeadline,true,,,
n41lambda4H1K3mu1-3-20200428-16:50:24-12016,runattr,,,configname,n41lambda4H1K3mu1,,,
