run,type,module,name,attrname,attrvalue,value,vectime,vecvalue
n11lambda1H2K3mu1-0-20200428-16:38:47-7560,param,,,Network.server.checkJobDeadline,true,,,
n11lambda1H2K3mu1-10-20200428-16:38:49-7611,runattr,,,configname,n11lambda1H2K3mu1,,,
n11lambda1H2K3mu1-10-20200428-16:38:49-7611,runattr,,,datetime,20200428-16:38:49,,,
n11lambda1H2K3mu1-10-20200428-16:38:49-7611,runattr,,,experiment,n11lambda1H2K3mu1,,,
n11lambda1H2K3mu1-10-20200428-16:38:49-7611,runattr,,,inifile,omnetpp.ini,,,
n11lambda1H2K3mu1-10-20200428-16:38:49-7611,runattr,,,iterationvars,,,,
n11lambda1H2K3mu1-10-20200428-16:38:49-7611,runattr,,,iterationvarsf,,,,
n11lambda1H2K3mu1-10-20200428-16:38:49-7611,runattr,,,measurement,,,,
n11lambda1H2K3mu1-10-20200428-16:38:49-7611,runattr,,,network,Network,,,
n11lambda1H2K3mu1-10-20200428-16:38:49-7611,runattr,,,processid,7611,,,
n11lambda1H2K3mu1-10-20200428-16:38:49-7611,runattr,,,repetition,10,,,
n11lambda1H2K3mu1-10-20200428-16:38:49-7611,runattr,,,replication,#10,,,
n11lambda1H2K3mu1-10-20200428-16:38:49-7611,runattr,,,resultdir,results,,,
n11lambda1H2K3mu1-10-20200428-16:38:49-7611,runattr,,,runnumber,10,,,
n11lambda1H2K3mu1-10-20200428-16:38:49-7611,runattr,,,seedset,10,,,
n11lambda1H2K3mu1-10-20200428-16:38:49-7611,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n11lambda1H2K3mu1-10-20200428-16:38:49-7611,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n11lambda1H2K3mu1-10-20200428-16:38:49-7611,param,,,Network.router.queueNumber,4,,,
n11lambda1H2K3mu1-10-20200428-16:38:49-7611,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n11lambda1H2K3mu1-10-20200428-16:38:49-7611,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n11lambda1H2K3mu1-10-20200428-16:38:49-7611,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n11lambda1H2K3mu1-10-20200428-16:38:49-7611,param,,,Network.server.checkJobDeadline,true,,,
n11lambda1H2K3mu1-12-20200428-16:38:50-7621,runattr,,,configname,n11lambda1H2K3mu1,,,
n11lambda1H2K3mu1-12-20200428-16:38:50-7621,runattr,,,datetime,20200428-16:38:50,,,
n11lambda1H2K3mu1-12-20200428-16:38:50-7621,runattr,,,experiment,n11lambda1H2K3mu1,,,
n11lambda1H2K3mu1-12-20200428-16:38:50-7621,runattr,,,inifile,omnetpp.ini,,,
n11lambda1H2K3mu1-12-20200428-16:38:50-7621,runattr,,,iterationvars,,,,
n11lambda1H2K3mu1-12-20200428-16:38:50-7621,runattr,,,iterationvarsf,,,,
n11lambda1H2K3mu1-12-20200428-16:38:50-7621,runattr,,,measurement,,,,
n11lambda1H2K3mu1-12-20200428-16:38:50-7621,runattr,,,network,Network,,,
n11lambda1H2K3mu1-12-20200428-16:38:50-7621,runattr,,,processid,7621,,,
n11lambda1H2K3mu1-12-20200428-16:38:50-7621,runattr,,,repetition,12,,,
n11lambda1H2K3mu1-12-20200428-16:38:50-7621,runattr,,,replication,#12,,,
n11lambda1H2K3mu1-12-20200428-16:38:50-7621,runattr,,,resultdir,results,,,
n11lambda1H2K3mu1-12-20200428-16:38:50-7621,runattr,,,runnumber,12,,,
n11lambda1H2K3mu1-12-20200428-16:38:50-7621,runattr,,,seedset,12,,,
n11lambda1H2K3mu1-12-20200428-16:38:50-7621,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n11lambda1H2K3mu1-12-20200428-16:38:50-7621,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n11lambda1H2K3mu1-12-20200428-16:38:50-7621,param,,,Network.router.queueNumber,4,,,
n11lambda1H2K3mu1-12-20200428-16:38:50-7621,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n11lambda1H2K3mu1-12-20200428-16:38:50-7621,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n11lambda1H2K3mu1-12-20200428-16:38:50-7621,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n11lambda1H2K3mu1-12-20200428-16:38:50-7621,param,,,Network.server.checkJobDeadline,true,,,
n11lambda1H2K3mu1-13-20200428-16:38:50-7626,runattr,,,configname,n11lambda1H2K3mu1,,,
n11lambda1H2K3mu1-13-20200428-16:38:50-7626,runattr,,,datetime,20200428-16:38:50,,,
n11lambda1H2K3mu1-13-20200428-16:38:50-7626,runattr,,,experiment,n11lambda1H2K3mu1,,,
n11lambda1H2K3mu1-13-20200428-16:38:50-7626,runattr,,,inifile,omnetpp.ini,,,
n11lambda1H2K3mu1-13-20200428-16:38:50-7626,runattr,,,iterationvars,,,,
n11lambda1H2K3mu1-13-20200428-16:38:50-7626,runattr,,,iterationvarsf,,,,
n11lambda1H2K3mu1-13-20200428-16:38:50-7626,runattr,,,measurement,,,,
n11lambda1H2K3mu1-13-20200428-16:38:50-7626,runattr,,,network,Network,,,
n11lambda1H2K3mu1-13-20200428-16:38:50-7626,runattr,,,processid,7626,,,
n11lambda1H2K3mu1-13-20200428-16:38:50-7626,runattr,,,repetition,13,,,
n11lambda1H2K3mu1-13-20200428-16:38:50-7626,runattr,,,replication,#13,,,
n11lambda1H2K3mu1-13-20200428-16:38:50-7626,runattr,,,resultdir,results,,,
n11lambda1H2K3mu1-13-20200428-16:38:50-7626,runattr,,,runnumber,13,,,
n11lambda1H2K3mu1-13-20200428-16:38:50-7626,runattr,,,seedset,13,,,
n11lambda1H2K3mu1-13-20200428-16:38:50-7626,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n11lambda1H2K3mu1-13-20200428-16:38:50-7626,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n11lambda1H2K3mu1-13-20200428-16:38:50-7626,param,,,Network.router.queueNumber,4,,,
n11lambda1H2K3mu1-13-20200428-16:38:50-7626,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n11lambda1H2K3mu1-13-20200428-16:38:50-7626,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n11lambda1H2K3mu1-13-20200428-16:38:50-7626,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n11lambda1H2K3mu1-13-20200428-16:38:50-7626,param,,,Network.server.checkJobDeadline,true,,,
n11lambda1H2K3mu1-14-20200428-16:38:50-7631,runattr,,,configname,n11lambda1H2K3mu1,,,
n11lambda1H2K3mu1-14-20200428-16:38:50-7631,runattr,,,datetime,20200428-16:38:50,,,
n11lambda1H2K3mu1-14-20200428-16:38:50-7631,runattr,,,experiment,n11lambda1H2K3mu1,,,
n11lambda1H2K3mu1-14-20200428-16:38:50-7631,runattr,,,inifile,omnetpp.ini,,,
n11lambda1H2K3mu1-14-20200428-16:38:50-7631,runattr,,,iterationvars,,,,
n11lambda1H2K3mu1-14-20200428-16:38:50-7631,runattr,,,iterationvarsf,,,,
n11lambda1H2K3mu1-14-20200428-16:38:50-7631,runattr,,,measurement,,,,
n11lambda1H2K3mu1-14-20200428-16:38:50-7631,runattr,,,network,Network,,,
n11lambda1H2K3mu1-14-20200428-16:38:50-7631,runattr,,,processid,7631,,,
n11lambda1H2K3mu1-14-20200428-16:38:50-7631,runattr,,,repetition,14,,,
n11lambda1H2K3mu1-14-20200428-16:38:50-7631,runattr,,,replication,#14,,,
n11lambda1H2K3mu1-14-20200428-16:38:50-7631,runattr,,,resultdir,results,,,
n11lambda1H2K3mu1-14-20200428-16:38:50-7631,runattr,,,runnumber,14,,,
n11lambda1H2K3mu1-14-20200428-16:38:50-7631,runattr,,,seedset,14,,,
n11lambda1H2K3mu1-14-20200428-16:38:50-7631,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n11lambda1H2K3mu1-14-20200428-16:38:50-7631,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n11lambda1H2K3mu1-14-20200428-16:38:50-7631,param,,,Network.router.queueNumber,4,,,
n11lambda1H2K3mu1-14-20200428-16:38:50-7631,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n11lambda1H2K3mu1-14-20200428-16:38:50-7631,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n11lambda1H2K3mu1-14-20200428-16:38:50-7631,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n11lambda1H2K3mu1-14-20200428-16:38:50-7631,param,,,Network.server.checkJobDeadline,true,,,
n11lambda1H2K3mu1-15-20200428-16:38:51-7636,runattr,,,configname,n11lambda1H2K3mu1,,,
n11lambda1H2K3mu1-15-20200428-16:38:51-7636,runattr,,,datetime,20200428-16:38:51,,,
n11lambda1H2K3mu1-15-20200428-16:38:51-7636,runattr,,,experiment,n11lambda1H2K3mu1,,,
n11lambda1H2K3mu1-15-20200428-16:38:51-7636,runattr,,,inifile,omnetpp.ini,,,
n11lambda1H2K3mu1-15-20200428-16:38:51-7636,runattr,,,iterationvars,,,,
n11lambda1H2K3mu1-15-20200428-16:38:51-7636,runattr,,,iterationvarsf,,,,
n11lambda1H2K3mu1-15-20200428-16:38:51-7636,runattr,,,measurement,,,,
n11lambda1H2K3mu1-15-20200428-16:38:51-7636,runattr,,,network,Network,,,
n11lambda1H2K3mu1-15-20200428-16:38:51-7636,runattr,,,processid,7636,,,
n11lambda1H2K3mu1-15-20200428-16:38:51-7636,runattr,,,repetition,15,,,
n11lambda1H2K3mu1-15-20200428-16:38:51-7636,runattr,,,replication,#15,,,
n11lambda1H2K3mu1-15-20200428-16:38:51-7636,runattr,,,resultdir,results,,,
n11lambda1H2K3mu1-15-20200428-16:38:51-7636,runattr,,,runnumber,15,,,
n11lambda1H2K3mu1-15-20200428-16:38:51-7636,runattr,,,seedset,15,,,
n11lambda1H2K3mu1-15-20200428-16:38:51-7636,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n11lambda1H2K3mu1-15-20200428-16:38:51-7636,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n11lambda1H2K3mu1-15-20200428-16:38:51-7636,param,,,Network.router.queueNumber,4,,,
n11lambda1H2K3mu1-15-20200428-16:38:51-7636,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n11lambda1H2K3mu1-15-20200428-16:38:51-7636,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n11lambda1H2K3mu1-15-20200428-16:38:51-7636,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n11lambda1H2K3mu1-15-20200428-16:38:51-7636,param,,,Network.server.checkJobDeadline,true,,,
n11lambda1H2K3mu1-16-20200428-16:38:51-7641,runattr,,,configname,n11lambda1H2K3mu1,,,
n11lambda1H2K3mu1-16-20200428-16:38:51-7641,runattr,,,datetime,20200428-16:38:51,,,
n11lambda1H2K3mu1-16-20200428-16:38:51-7641,runattr,,,experiment,n11lambda1H2K3mu1,,,
n11lambda1H2K3mu1-16-20200428-16:38:51-7641,runattr,,,inifile,omnetpp.ini,,,
n11lambda1H2K3mu1-16-20200428-16:38:51-7641,runattr,,,iterationvars,,,,
n11lambda1H2K3mu1-16-20200428-16:38:51-7641,runattr,,,iterationvarsf,,,,
n11lambda1H2K3mu1-16-20200428-16:38:51-7641,runattr,,,measurement,,,,
n11lambda1H2K3mu1-16-20200428-16:38:51-7641,runattr,,,network,Network,,,
n11lambda1H2K3mu1-16-20200428-16:38:51-7641,runattr,,,processid,7641,,,
n11lambda1H2K3mu1-16-20200428-16:38:51-7641,runattr,,,repetition,16,,,
n11lambda1H2K3mu1-16-20200428-16:38:51-7641,runattr,,,replication,#16,,,
n11lambda1H2K3mu1-16-20200428-16:38:51-7641,runattr,,,resultdir,results,,,
n11lambda1H2K3mu1-16-20200428-16:38:51-7641,runattr,,,runnumber,16,,,
n11lambda1H2K3mu1-16-20200428-16:38:51-7641,runattr,,,seedset,16,,,
n11lambda1H2K3mu1-16-20200428-16:38:51-7641,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n11lambda1H2K3mu1-16-20200428-16:38:51-7641,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n11lambda1H2K3mu1-16-20200428-16:38:51-7641,param,,,Network.router.queueNumber,4,,,
n11lambda1H2K3mu1-16-20200428-16:38:51-7641,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n11lambda1H2K3mu1-16-20200428-16:38:51-7641,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n11lambda1H2K3mu1-16-20200428-16:38:51-7641,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n11lambda1H2K3mu1-16-20200428-16:38:51-7641,param,,,Network.server.checkJobDeadline,true,,,
n11lambda1H2K3mu1-17-20200428-16:38:51-7646,runattr,,,configname,n11lambda1H2K3mu1,,,
n11lambda1H2K3mu1-17-20200428-16:38:51-7646,runattr,,,datetime,20200428-16:38:51,,,
n11lambda1H2K3mu1-17-20200428-16:38:51-7646,runattr,,,experiment,n11lambda1H2K3mu1,,,
n11lambda1H2K3mu1-17-20200428-16:38:51-7646,runattr,,,inifile,omnetpp.ini,,,
n11lambda1H2K3mu1-17-20200428-16:38:51-7646,runattr,,,iterationvars,,,,
n11lambda1H2K3mu1-17-20200428-16:38:51-7646,runattr,,,iterationvarsf,,,,
n11lambda1H2K3mu1-17-20200428-16:38:51-7646,runattr,,,measurement,,,,
n11lambda1H2K3mu1-17-20200428-16:38:51-7646,runattr,,,network,Network,,,
n11lambda1H2K3mu1-17-20200428-16:38:51-7646,runattr,,,processid,7646,,,
n11lambda1H2K3mu1-17-20200428-16:38:51-7646,runattr,,,repetition,17,,,
n11lambda1H2K3mu1-17-20200428-16:38:51-7646,runattr,,,replication,#17,,,
n11lambda1H2K3mu1-17-20200428-16:38:51-7646,runattr,,,resultdir,results,,,
n11lambda1H2K3mu1-17-20200428-16:38:51-7646,runattr,,,runnumber,17,,,
n11lambda1H2K3mu1-17-20200428-16:38:51-7646,runattr,,,seedset,17,,,
n11lambda1H2K3mu1-17-20200428-16:38:51-7646,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n11lambda1H2K3mu1-17-20200428-16:38:51-7646,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n11lambda1H2K3mu1-17-20200428-16:38:51-7646,param,,,Network.router.queueNumber,4,,,
n11lambda1H2K3mu1-17-20200428-16:38:51-7646,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n11lambda1H2K3mu1-17-20200428-16:38:51-7646,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n11lambda1H2K3mu1-17-20200428-16:38:51-7646,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n11lambda1H2K3mu1-17-20200428-16:38:51-7646,param,,,Network.server.checkJobDeadline,true,,,
n11lambda1H2K3mu1-18-20200428-16:38:51-7651,runattr,,,configname,n11lambda1H2K3mu1,,,
n11lambda1H2K3mu1-18-20200428-16:38:51-7651,runattr,,,datetime,20200428-16:38:51,,,
n11lambda1H2K3mu1-18-20200428-16:38:51-7651,runattr,,,experiment,n11lambda1H2K3mu1,,,
n11lambda1H2K3mu1-18-20200428-16:38:51-7651,runattr,,,inifile,omnetpp.ini,,,
n11lambda1H2K3mu1-18-20200428-16:38:51-7651,runattr,,,iterationvars,,,,
n11lambda1H2K3mu1-18-20200428-16:38:51-7651,runattr,,,iterationvarsf,,,,
n11lambda1H2K3mu1-18-20200428-16:38:51-7651,runattr,,,measurement,,,,
n11lambda1H2K3mu1-18-20200428-16:38:51-7651,runattr,,,network,Network,,,
n11lambda1H2K3mu1-18-20200428-16:38:51-7651,runattr,,,processid,7651,,,
n11lambda1H2K3mu1-18-20200428-16:38:51-7651,runattr,,,repetition,18,,,
n11lambda1H2K3mu1-18-20200428-16:38:51-7651,runattr,,,replication,#18,,,
n11lambda1H2K3mu1-18-20200428-16:38:51-7651,runattr,,,resultdir,results,,,
n11lambda1H2K3mu1-18-20200428-16:38:51-7651,runattr,,,runnumber,18,,,
n11lambda1H2K3mu1-18-20200428-16:38:51-7651,runattr,,,seedset,18,,,
n11lambda1H2K3mu1-18-20200428-16:38:51-7651,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n11lambda1H2K3mu1-18-20200428-16:38:51-7651,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n11lambda1H2K3mu1-18-20200428-16:38:51-7651,param,,,Network.router.queueNumber,4,,,
n11lambda1H2K3mu1-18-20200428-16:38:51-7651,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n11lambda1H2K3mu1-18-20200428-16:38:51-7651,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n11lambda1H2K3mu1-18-20200428-16:38:51-7651,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n11lambda1H2K3mu1-18-20200428-16:38:51-7651,param,,,Network.server.checkJobDeadline,true,,,
n11lambda1H2K3mu1-19-20200428-16:38:51-7656,runattr,,,configname,n11lambda1H2K3mu1,,,
n11lambda1H2K3mu1-19-20200428-16:38:51-7656,runattr,,,datetime,20200428-16:38:51,,,
n11lambda1H2K3mu1-19-20200428-16:38:51-7656,runattr,,,experiment,n11lambda1H2K3mu1,,,
n11lambda1H2K3mu1-19-20200428-16:38:51-7656,runattr,,,inifile,omnetpp.ini,,,
n11lambda1H2K3mu1-19-20200428-16:38:51-7656,runattr,,,iterationvars,,,,
n11lambda1H2K3mu1-19-20200428-16:38:51-7656,runattr,,,iterationvarsf,,,,
n11lambda1H2K3mu1-19-20200428-16:38:51-7656,runattr,,,measurement,,,,
n11lambda1H2K3mu1-19-20200428-16:38:51-7656,runattr,,,network,Network,,,
n11lambda1H2K3mu1-19-20200428-16:38:51-7656,runattr,,,processid,7656,,,
n11lambda1H2K3mu1-19-20200428-16:38:51-7656,runattr,,,repetition,19,,,
n11lambda1H2K3mu1-19-20200428-16:38:51-7656,runattr,,,replication,#19,,,
n11lambda1H2K3mu1-19-20200428-16:38:51-7656,runattr,,,resultdir,results,,,
n11lambda1H2K3mu1-19-20200428-16:38:51-7656,runattr,,,runnumber,19,,,
n11lambda1H2K3mu1-19-20200428-16:38:51-7656,runattr,,,seedset,19,,,
n11lambda1H2K3mu1-19-20200428-16:38:51-7656,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n11lambda1H2K3mu1-19-20200428-16:38:51-7656,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n11lambda1H2K3mu1-19-20200428-16:38:51-7656,param,,,Network.router.queueNumber,4,,,
n11lambda1H2K3mu1-19-20200428-16:38:51-7656,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n11lambda1H2K3mu1-19-20200428-16:38:51-7656,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n11lambda1H2K3mu1-19-20200428-16:38:51-7656,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n11lambda1H2K3mu1-19-20200428-16:38:51-7656,param,,,Network.server.checkJobDeadline,true,,,
n11lambda1H2K3mu1-2-20200428-16:38:48-7571,runattr,,,configname,n11lambda1H2K3mu1,,,
n11lambda1H2K3mu1-2-20200428-16:38:48-7571,runattr,,,datetime,20200428-16:38:48,,,
n11lambda1H2K3mu1-2-20200428-16:38:48-7571,runattr,,,experiment,n11lambda1H2K3mu1,,,
n11lambda1H2K3mu1-2-20200428-16:38:48-7571,runattr,,,inifile,omnetpp.ini,,,
n11lambda1H2K3mu1-2-20200428-16:38:48-7571,runattr,,,iterationvars,,,,
n11lambda1H2K3mu1-2-20200428-16:38:48-7571,runattr,,,iterationvarsf,,,,
n11lambda1H2K3mu1-2-20200428-16:38:48-7571,runattr,,,measurement,,,,
n11lambda1H2K3mu1-2-20200428-16:38:48-7571,runattr,,,network,Network,,,
n11lambda1H2K3mu1-2-20200428-16:38:48-7571,runattr,,,processid,7571,,,
n11lambda1H2K3mu1-2-20200428-16:38:48-7571,runattr,,,repetition,2,,,
n11lambda1H2K3mu1-2-20200428-16:38:48-7571,runattr,,,replication,#2,,,
n11lambda1H2K3mu1-2-20200428-16:38:48-7571,runattr,,,resultdir,results,,,
n11lambda1H2K3mu1-2-20200428-16:38:48-7571,runattr,,,runnumber,2,,,
n11lambda1H2K3mu1-2-20200428-16:38:48-7571,runattr,,,seedset,2,,,
n11lambda1H2K3mu1-2-20200428-16:38:48-7571,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n11lambda1H2K3mu1-2-20200428-16:38:48-7571,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n11lambda1H2K3mu1-2-20200428-16:38:48-7571,param,,,Network.router.queueNumber,4,,,
n11lambda1H2K3mu1-2-20200428-16:38:48-7571,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n11lambda1H2K3mu1-2-20200428-16:38:48-7571,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n11lambda1H2K3mu1-2-20200428-16:38:48-7571,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n11lambda1H2K3mu1-2-20200428-16:38:48-7571,param,,,Network.server.checkJobDeadline,true,,,
n11lambda1H2K3mu1-1-20200428-16:38:48-7566,runattr,,,configname,n11lambda1H2K3mu1,,,
n11lambda1H2K3mu1-1-20200428-16:38:48-7566,runattr,,,datetime,20200428-16:38:48,,,
n11lambda1H2K3mu1-1-20200428-16:38:48-7566,runattr,,,experiment,n11lambda1H2K3mu1,,,
n11lambda1H2K3mu1-1-20200428-16:38:48-7566,runattr,,,inifile,omnetpp.ini,,,
n11lambda1H2K3mu1-1-20200428-16:38:48-7566,runattr,,,iterationvars,,,,
n11lambda1H2K3mu1-1-20200428-16:38:48-7566,runattr,,,iterationvarsf,,,,
n11lambda1H2K3mu1-1-20200428-16:38:48-7566,runattr,,,measurement,,,,
n11lambda1H2K3mu1-1-20200428-16:38:48-7566,runattr,,,network,Network,,,
n11lambda1H2K3mu1-1-20200428-16:38:48-7566,runattr,,,processid,7566,,,
n11lambda1H2K3mu1-1-20200428-16:38:48-7566,runattr,,,repetition,1,,,
n11lambda1H2K3mu1-1-20200428-16:38:48-7566,runattr,,,replication,#1,,,
n11lambda1H2K3mu1-1-20200428-16:38:48-7566,runattr,,,resultdir,results,,,
n11lambda1H2K3mu1-1-20200428-16:38:48-7566,runattr,,,runnumber,1,,,
n11lambda1H2K3mu1-1-20200428-16:38:48-7566,runattr,,,seedset,1,,,
n11lambda1H2K3mu1-1-20200428-16:38:48-7566,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n11lambda1H2K3mu1-1-20200428-16:38:48-7566,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n11lambda1H2K3mu1-1-20200428-16:38:48-7566,param,,,Network.router.queueNumber,4,,,
n11lambda1H2K3mu1-1-20200428-16:38:48-7566,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n11lambda1H2K3mu1-1-20200428-16:38:48-7566,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n11lambda1H2K3mu1-1-20200428-16:38:48-7566,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n11lambda1H2K3mu1-1-20200428-16:38:48-7566,param,,,Network.server.checkJobDeadline,true,,,
n11lambda1H2K3mu1-3-20200428-16:38:48-7576,runattr,,,configname,n11lambda1H2K3mu1,,,
