run,type,module,name,attrname,attrvalue,value,vectime,vecvalue
n31lambda3H2K1mu1-12-20200428-16:46:23-10583,runattr,,,seedset,12,,,
n31lambda3H2K1mu1-12-20200428-16:46:23-10583,param,,,Network.source.interArrivalTime,exponential(0.833333333333s),,,
n31lambda3H2K1mu1-12-20200428-16:46:23-10583,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n31lambda3H2K1mu1-12-20200428-16:46:23-10583,param,,,Network.router.queueNumber,1,,,
n31lambda3H2K1mu1-12-20200428-16:46:23-10583,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n31lambda3H2K1mu1-12-20200428-16:46:23-10583,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n31lambda3H2K1mu1-12-20200428-16:46:23-10583,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n31lambda3H2K1mu1-12-20200428-16:46:23-10583,param,,,Network.server.checkJobDeadline,true,,,
n31lambda3H2K1mu1-13-20200428-16:46:23-10588,runattr,,,configname,n31lambda3H2K1mu1,,,
n31lambda3H2K1mu1-13-20200428-16:46:23-10588,runattr,,,datetime,20200428-16:46:23,,,
n31lambda3H2K1mu1-13-20200428-16:46:23-10588,runattr,,,experiment,n31lambda3H2K1mu1,,,
n31lambda3H2K1mu1-13-20200428-16:46:23-10588,runattr,,,inifile,omnetpp.ini,,,
n31lambda3H2K1mu1-13-20200428-16:46:23-10588,runattr,,,iterationvars,,,,
n31lambda3H2K1mu1-13-20200428-16:46:23-10588,runattr,,,iterationvarsf,,,,
n31lambda3H2K1mu1-13-20200428-16:46:23-10588,runattr,,,measurement,,,,
n31lambda3H2K1mu1-13-20200428-16:46:23-10588,runattr,,,network,Network,,,
n31lambda3H2K1mu1-13-20200428-16:46:23-10588,runattr,,,processid,10588,,,
n31lambda3H2K1mu1-13-20200428-16:46:23-10588,runattr,,,repetition,13,,,
n31lambda3H2K1mu1-13-20200428-16:46:23-10588,runattr,,,replication,#13,,,
n31lambda3H2K1mu1-13-20200428-16:46:23-10588,runattr,,,resultdir,results,,,
n31lambda3H2K1mu1-13-20200428-16:46:23-10588,runattr,,,runnumber,13,,,
n31lambda3H2K1mu1-13-20200428-16:46:23-10588,runattr,,,seedset,13,,,
n31lambda3H2K1mu1-13-20200428-16:46:23-10588,param,,,Network.source.interArrivalTime,exponential(0.833333333333s),,,
n31lambda3H2K1mu1-13-20200428-16:46:23-10588,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n31lambda3H2K1mu1-13-20200428-16:46:23-10588,param,,,Network.router.queueNumber,1,,,
n31lambda3H2K1mu1-13-20200428-16:46:23-10588,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n31lambda3H2K1mu1-13-20200428-16:46:23-10588,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n31lambda3H2K1mu1-13-20200428-16:46:23-10588,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n31lambda3H2K1mu1-13-20200428-16:46:23-10588,param,,,Network.server.checkJobDeadline,true,,,
n31lambda3H2K1mu1-14-20200428-16:46:23-10593,runattr,,,configname,n31lambda3H2K1mu1,,,
n31lambda3H2K1mu1-14-20200428-16:46:23-10593,runattr,,,datetime,20200428-16:46:23,,,
n31lambda3H2K1mu1-14-20200428-16:46:23-10593,runattr,,,experiment,n31lambda3H2K1mu1,,,
n31lambda3H2K1mu1-14-20200428-16:46:23-10593,runattr,,,inifile,omnetpp.ini,,,
n31lambda3H2K1mu1-14-20200428-16:46:23-10593,runattr,,,iterationvars,,,,
n31lambda3H2K1mu1-14-20200428-16:46:23-10593,runattr,,,iterationvarsf,,,,
n31lambda3H2K1mu1-14-20200428-16:46:23-10593,runattr,,,measurement,,,,
n31lambda3H2K1mu1-14-20200428-16:46:23-10593,runattr,,,network,Network,,,
n31lambda3H2K1mu1-14-20200428-16:46:23-10593,runattr,,,processid,10593,,,
n31lambda3H2K1mu1-14-20200428-16:46:23-10593,runattr,,,repetition,14,,,
n31lambda3H2K1mu1-14-20200428-16:46:23-10593,runattr,,,replication,#14,,,
n31lambda3H2K1mu1-14-20200428-16:46:23-10593,runattr,,,resultdir,results,,,
n31lambda3H2K1mu1-14-20200428-16:46:23-10593,runattr,,,runnumber,14,,,
n31lambda3H2K1mu1-14-20200428-16:46:23-10593,runattr,,,seedset,14,,,
n31lambda3H2K1mu1-14-20200428-16:46:23-10593,param,,,Network.source.interArrivalTime,exponential(0.833333333333s),,,
n31lambda3H2K1mu1-14-20200428-16:46:23-10593,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n31lambda3H2K1mu1-14-20200428-16:46:23-10593,param,,,Network.router.queueNumber,1,,,
n31lambda3H2K1mu1-14-20200428-16:46:23-10593,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n31lambda3H2K1mu1-14-20200428-16:46:23-10593,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n31lambda3H2K1mu1-14-20200428-16:46:23-10593,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n31lambda3H2K1mu1-14-20200428-16:46:23-10593,param,,,Network.server.checkJobDeadline,true,,,
n31lambda3H2K1mu1-15-20200428-16:46:23-10598,runattr,,,configname,n31lambda3H2K1mu1,,,
n31lambda3H2K1mu1-15-20200428-16:46:23-10598,runattr,,,datetime,20200428-16:46:23,,,
n31lambda3H2K1mu1-15-20200428-16:46:23-10598,runattr,,,experiment,n31lambda3H2K1mu1,,,
n31lambda3H2K1mu1-15-20200428-16:46:23-10598,runattr,,,inifile,omnetpp.ini,,,
n31lambda3H2K1mu1-15-20200428-16:46:23-10598,runattr,,,iterationvars,,,,
n31lambda3H2K1mu1-15-20200428-16:46:23-10598,runattr,,,iterationvarsf,,,,
n31lambda3H2K1mu1-15-20200428-16:46:23-10598,runattr,,,measurement,,,,
n31lambda3H2K1mu1-15-20200428-16:46:23-10598,runattr,,,network,Network,,,
n31lambda3H2K1mu1-15-20200428-16:46:23-10598,runattr,,,processid,10598,,,
n31lambda3H2K1mu1-15-20200428-16:46:23-10598,runattr,,,repetition,15,,,
n31lambda3H2K1mu1-15-20200428-16:46:23-10598,runattr,,,replication,#15,,,
n31lambda3H2K1mu1-15-20200428-16:46:23-10598,runattr,,,resultdir,results,,,
n31lambda3H2K1mu1-15-20200428-16:46:23-10598,runattr,,,runnumber,15,,,
n31lambda3H2K1mu1-15-20200428-16:46:23-10598,runattr,,,seedset,15,,,
n31lambda3H2K1mu1-15-20200428-16:46:23-10598,param,,,Network.source.interArrivalTime,exponential(0.833333333333s),,,
n31lambda3H2K1mu1-15-20200428-16:46:23-10598,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n31lambda3H2K1mu1-15-20200428-16:46:23-10598,param,,,Network.router.queueNumber,1,,,
n31lambda3H2K1mu1-15-20200428-16:46:23-10598,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n31lambda3H2K1mu1-15-20200428-16:46:23-10598,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n31lambda3H2K1mu1-15-20200428-16:46:23-10598,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n31lambda3H2K1mu1-15-20200428-16:46:23-10598,param,,,Network.server.checkJobDeadline,true,,,
n31lambda3H2K1mu1-16-20200428-16:46:24-10603,runattr,,,configname,n31lambda3H2K1mu1,,,
n31lambda3H2K1mu1-16-20200428-16:46:24-10603,runattr,,,datetime,20200428-16:46:24,,,
n31lambda3H2K1mu1-16-20200428-16:46:24-10603,runattr,,,experiment,n31lambda3H2K1mu1,,,
n31lambda3H2K1mu1-16-20200428-16:46:24-10603,runattr,,,inifile,omnetpp.ini,,,
n31lambda3H2K1mu1-16-20200428-16:46:24-10603,runattr,,,iterationvars,,,,
n31lambda3H2K1mu1-16-20200428-16:46:24-10603,runattr,,,iterationvarsf,,,,
n31lambda3H2K1mu1-16-20200428-16:46:24-10603,runattr,,,measurement,,,,
n31lambda3H2K1mu1-16-20200428-16:46:24-10603,runattr,,,network,Network,,,
n31lambda3H2K1mu1-16-20200428-16:46:24-10603,runattr,,,processid,10603,,,
n31lambda3H2K1mu1-16-20200428-16:46:24-10603,runattr,,,repetition,16,,,
n31lambda3H2K1mu1-16-20200428-16:46:24-10603,runattr,,,replication,#16,,,
n31lambda3H2K1mu1-16-20200428-16:46:24-10603,runattr,,,resultdir,results,,,
n31lambda3H2K1mu1-16-20200428-16:46:24-10603,runattr,,,runnumber,16,,,
n31lambda3H2K1mu1-16-20200428-16:46:24-10603,runattr,,,seedset,16,,,
n31lambda3H2K1mu1-16-20200428-16:46:24-10603,param,,,Network.source.interArrivalTime,exponential(0.833333333333s),,,
n31lambda3H2K1mu1-16-20200428-16:46:24-10603,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n31lambda3H2K1mu1-16-20200428-16:46:24-10603,param,,,Network.router.queueNumber,1,,,
n31lambda3H2K1mu1-16-20200428-16:46:24-10603,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n31lambda3H2K1mu1-16-20200428-16:46:24-10603,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n31lambda3H2K1mu1-16-20200428-16:46:24-10603,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n31lambda3H2K1mu1-16-20200428-16:46:24-10603,param,,,Network.server.checkJobDeadline,true,,,
n31lambda3H2K1mu1-17-20200428-16:46:24-10608,runattr,,,configname,n31lambda3H2K1mu1,,,
n31lambda3H2K1mu1-17-20200428-16:46:24-10608,runattr,,,datetime,20200428-16:46:24,,,
n31lambda3H2K1mu1-17-20200428-16:46:24-10608,runattr,,,experiment,n31lambda3H2K1mu1,,,
n31lambda3H2K1mu1-17-20200428-16:46:24-10608,runattr,,,inifile,omnetpp.ini,,,
n31lambda3H2K1mu1-17-20200428-16:46:24-10608,runattr,,,iterationvars,,,,
n31lambda3H2K1mu1-17-20200428-16:46:24-10608,runattr,,,iterationvarsf,,,,
n31lambda3H2K1mu1-17-20200428-16:46:24-10608,runattr,,,measurement,,,,
n31lambda3H2K1mu1-17-20200428-16:46:24-10608,runattr,,,network,Network,,,
n31lambda3H2K1mu1-17-20200428-16:46:24-10608,runattr,,,processid,10608,,,
n31lambda3H2K1mu1-17-20200428-16:46:24-10608,runattr,,,repetition,17,,,
n31lambda3H2K1mu1-17-20200428-16:46:24-10608,runattr,,,replication,#17,,,
n31lambda3H2K1mu1-17-20200428-16:46:24-10608,runattr,,,resultdir,results,,,
n31lambda3H2K1mu1-17-20200428-16:46:24-10608,runattr,,,runnumber,17,,,
n31lambda3H2K1mu1-17-20200428-16:46:24-10608,runattr,,,seedset,17,,,
n31lambda3H2K1mu1-17-20200428-16:46:24-10608,param,,,Network.source.interArrivalTime,exponential(0.833333333333s),,,
n31lambda3H2K1mu1-17-20200428-16:46:24-10608,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n31lambda3H2K1mu1-17-20200428-16:46:24-10608,param,,,Network.router.queueNumber,1,,,
n31lambda3H2K1mu1-17-20200428-16:46:24-10608,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n31lambda3H2K1mu1-17-20200428-16:46:24-10608,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n31lambda3H2K1mu1-17-20200428-16:46:24-10608,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n31lambda3H2K1mu1-17-20200428-16:46:24-10608,param,,,Network.server.checkJobDeadline,true,,,
n31lambda3H2K1mu1-18-20200428-16:46:24-10613,runattr,,,configname,n31lambda3H2K1mu1,,,
n31lambda3H2K1mu1-18-20200428-16:46:24-10613,runattr,,,datetime,20200428-16:46:24,,,
n31lambda3H2K1mu1-18-20200428-16:46:24-10613,runattr,,,experiment,n31lambda3H2K1mu1,,,
n31lambda3H2K1mu1-18-20200428-16:46:24-10613,runattr,,,inifile,omnetpp.ini,,,
n31lambda3H2K1mu1-18-20200428-16:46:24-10613,runattr,,,iterationvars,,,,
n31lambda3H2K1mu1-18-20200428-16:46:24-10613,runattr,,,iterationvarsf,,,,
n31lambda3H2K1mu1-18-20200428-16:46:24-10613,runattr,,,measurement,,,,
n31lambda3H2K1mu1-18-20200428-16:46:24-10613,runattr,,,network,Network,,,
n31lambda3H2K1mu1-18-20200428-16:46:24-10613,runattr,,,processid,10613,,,
n31lambda3H2K1mu1-18-20200428-16:46:24-10613,runattr,,,repetition,18,,,
n31lambda3H2K1mu1-18-20200428-16:46:24-10613,runattr,,,replication,#18,,,
n31lambda3H2K1mu1-18-20200428-16:46:24-10613,runattr,,,resultdir,results,,,
n31lambda3H2K1mu1-18-20200428-16:46:24-10613,runattr,,,runnumber,18,,,
n31lambda3H2K1mu1-18-20200428-16:46:24-10613,runattr,,,seedset,18,,,
n31lambda3H2K1mu1-18-20200428-16:46:24-10613,param,,,Network.source.interArrivalTime,exponential(0.833333333333s),,,
n31lambda3H2K1mu1-18-20200428-16:46:24-10613,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n31lambda3H2K1mu1-18-20200428-16:46:24-10613,param,,,Network.router.queueNumber,1,,,
n31lambda3H2K1mu1-18-20200428-16:46:24-10613,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n31lambda3H2K1mu1-18-20200428-16:46:24-10613,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n31lambda3H2K1mu1-18-20200428-16:46:24-10613,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n31lambda3H2K1mu1-18-20200428-16:46:24-10613,param,,,Network.server.checkJobDeadline,true,,,
n31lambda3H2K1mu1-19-20200428-16:46:24-10618,runattr,,,configname,n31lambda3H2K1mu1,,,
n31lambda3H2K1mu1-19-20200428-16:46:24-10618,runattr,,,datetime,20200428-16:46:24,,,
n31lambda3H2K1mu1-19-20200428-16:46:24-10618,runattr,,,experiment,n31lambda3H2K1mu1,,,
n31lambda3H2K1mu1-19-20200428-16:46:24-10618,runattr,,,inifile,omnetpp.ini,,,
n31lambda3H2K1mu1-19-20200428-16:46:24-10618,runattr,,,iterationvars,,,,
n31lambda3H2K1mu1-19-20200428-16:46:24-10618,runattr,,,iterationvarsf,,,,
n31lambda3H2K1mu1-19-20200428-16:46:24-10618,runattr,,,measurement,,,,
n31lambda3H2K1mu1-19-20200428-16:46:24-10618,runattr,,,network,Network,,,
n31lambda3H2K1mu1-19-20200428-16:46:24-10618,runattr,,,processid,10618,,,
n31lambda3H2K1mu1-19-20200428-16:46:24-10618,runattr,,,repetition,19,,,
n31lambda3H2K1mu1-19-20200428-16:46:24-10618,runattr,,,replication,#19,,,
n31lambda3H2K1mu1-19-20200428-16:46:24-10618,runattr,,,resultdir,results,,,
n31lambda3H2K1mu1-19-20200428-16:46:24-10618,runattr,,,runnumber,19,,,
n31lambda3H2K1mu1-19-20200428-16:46:24-10618,runattr,,,seedset,19,,,
n31lambda3H2K1mu1-19-20200428-16:46:24-10618,param,,,Network.source.interArrivalTime,exponential(0.833333333333s),,,
n31lambda3H2K1mu1-19-20200428-16:46:24-10618,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n31lambda3H2K1mu1-19-20200428-16:46:24-10618,param,,,Network.router.queueNumber,1,,,
n31lambda3H2K1mu1-19-20200428-16:46:24-10618,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n31lambda3H2K1mu1-19-20200428-16:46:24-10618,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n31lambda3H2K1mu1-19-20200428-16:46:24-10618,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n31lambda3H2K1mu1-19-20200428-16:46:24-10618,param,,,Network.server.checkJobDeadline,true,,,
n31lambda3H2K1mu1-1-20200428-16:46:21-10527,runattr,,,configname,n31lambda3H2K1mu1,,,
n31lambda3H2K1mu1-1-20200428-16:46:21-10527,runattr,,,datetime,20200428-16:46:21,,,
n31lambda3H2K1mu1-1-20200428-16:46:21-10527,runattr,,,experiment,n31lambda3H2K1mu1,,,
n31lambda3H2K1mu1-1-20200428-16:46:21-10527,runattr,,,inifile,omnetpp.ini,,,
n31lambda3H2K1mu1-1-20200428-16:46:21-10527,runattr,,,iterationvars,,,,
n31lambda3H2K1mu1-1-20200428-16:46:21-10527,runattr,,,iterationvarsf,,,,
n31lambda3H2K1mu1-1-20200428-16:46:21-10527,runattr,,,measurement,,,,
n31lambda3H2K1mu1-1-20200428-16:46:21-10527,runattr,,,network,Network,,,
n31lambda3H2K1mu1-1-20200428-16:46:21-10527,runattr,,,processid,10527,,,
n31lambda3H2K1mu1-1-20200428-16:46:21-10527,runattr,,,repetition,1,,,
n31lambda3H2K1mu1-1-20200428-16:46:21-10527,runattr,,,replication,#1,,,
n31lambda3H2K1mu1-1-20200428-16:46:21-10527,runattr,,,resultdir,results,,,
n31lambda3H2K1mu1-1-20200428-16:46:21-10527,runattr,,,runnumber,1,,,
n31lambda3H2K1mu1-1-20200428-16:46:21-10527,runattr,,,seedset,1,,,
n31lambda3H2K1mu1-1-20200428-16:46:21-10527,param,,,Network.source.interArrivalTime,exponential(0.833333333333s),,,
n31lambda3H2K1mu1-1-20200428-16:46:21-10527,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n31lambda3H2K1mu1-1-20200428-16:46:21-10527,param,,,Network.router.queueNumber,1,,,
n31lambda3H2K1mu1-1-20200428-16:46:21-10527,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n31lambda3H2K1mu1-1-20200428-16:46:21-10527,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n31lambda3H2K1mu1-1-20200428-16:46:21-10527,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n31lambda3H2K1mu1-1-20200428-16:46:21-10527,param,,,Network.server.checkJobDeadline,true,,,
n31lambda3H2K1mu1-2-20200428-16:46:21-10532,runattr,,,configname,n31lambda3H2K1mu1,,,
n31lambda3H2K1mu1-2-20200428-16:46:21-10532,runattr,,,datetime,20200428-16:46:21,,,
n31lambda3H2K1mu1-2-20200428-16:46:21-10532,runattr,,,experiment,n31lambda3H2K1mu1,,,
n31lambda3H2K1mu1-2-20200428-16:46:21-10532,runattr,,,inifile,omnetpp.ini,,,
n31lambda3H2K1mu1-2-20200428-16:46:21-10532,runattr,,,iterationvars,,,,
n31lambda3H2K1mu1-2-20200428-16:46:21-10532,runattr,,,iterationvarsf,,,,
n31lambda3H2K1mu1-2-20200428-16:46:21-10532,runattr,,,measurement,,,,
n31lambda3H2K1mu1-2-20200428-16:46:21-10532,runattr,,,network,Network,,,
n31lambda3H2K1mu1-2-20200428-16:46:21-10532,runattr,,,processid,10532,,,
n31lambda3H2K1mu1-2-20200428-16:46:21-10532,runattr,,,repetition,2,,,
n31lambda3H2K1mu1-2-20200428-16:46:21-10532,runattr,,,replication,#2,,,
n31lambda3H2K1mu1-2-20200428-16:46:21-10532,runattr,,,resultdir,results,,,
n31lambda3H2K1mu1-2-20200428-16:46:21-10532,runattr,,,runnumber,2,,,
n31lambda3H2K1mu1-2-20200428-16:46:21-10532,runattr,,,seedset,2,,,
n31lambda3H2K1mu1-2-20200428-16:46:21-10532,param,,,Network.source.interArrivalTime,exponential(0.833333333333s),,,
n31lambda3H2K1mu1-2-20200428-16:46:21-10532,param,,,Network.source.jobRelativeDeadline,"uniform(3.0s, 7.0s)",,,
n31lambda3H2K1mu1-2-20200428-16:46:21-10532,param,,,Network.router.queueNumber,1,,,
n31lambda3H2K1mu1-2-20200428-16:46:21-10532,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n31lambda3H2K1mu1-2-20200428-16:46:21-10532,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n31lambda3H2K1mu1-2-20200428-16:46:21-10532,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n31lambda3H2K1mu1-2-20200428-16:46:21-10532,param,,,Network.server.checkJobDeadline,true,,,
