run,type,module,name,attrname,attrvalue,value,vectime,vecvalue
n5lambda1H1K3mu1-14-20200428-16:34:53-6739,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n5lambda1H1K3mu1-14-20200428-16:34:53-6739,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n5lambda1H1K3mu1-14-20200428-16:34:53-6739,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n5lambda1H1K3mu1-14-20200428-16:34:53-6739,param,,,Network.server.checkJobDeadline,true,,,
n5lambda1H1K3mu1-15-20200428-16:34:54-6744,runattr,,,configname,n5lambda1H1K3mu1,,,
n5lambda1H1K3mu1-15-20200428-16:34:54-6744,runattr,,,datetime,20200428-16:34:54,,,
n5lambda1H1K3mu1-15-20200428-16:34:54-6744,runattr,,,experiment,n5lambda1H1K3mu1,,,
n5lambda1H1K3mu1-15-20200428-16:34:54-6744,runattr,,,inifile,omnetpp.ini,,,
n5lambda1H1K3mu1-15-20200428-16:34:54-6744,runattr,,,iterationvars,,,,
n5lambda1H1K3mu1-15-20200428-16:34:54-6744,runattr,,,iterationvarsf,,,,
n5lambda1H1K3mu1-15-20200428-16:34:54-6744,runattr,,,measurement,,,,
n5lambda1H1K3mu1-15-20200428-16:34:54-6744,runattr,,,network,Network,,,
n5lambda1H1K3mu1-15-20200428-16:34:54-6744,runattr,,,processid,6744,,,
n5lambda1H1K3mu1-15-20200428-16:34:54-6744,runattr,,,repetition,15,,,
n5lambda1H1K3mu1-15-20200428-16:34:54-6744,runattr,,,replication,#15,,,
n5lambda1H1K3mu1-15-20200428-16:34:54-6744,runattr,,,resultdir,results,,,
n5lambda1H1K3mu1-15-20200428-16:34:54-6744,runattr,,,runnumber,15,,,
n5lambda1H1K3mu1-15-20200428-16:34:54-6744,runattr,,,seedset,15,,,
n5lambda1H1K3mu1-15-20200428-16:34:54-6744,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n5lambda1H1K3mu1-15-20200428-16:34:54-6744,param,,,Network.source.jobRelativeDeadline,"uniform(4.0s, 6.0s)",,,
n5lambda1H1K3mu1-15-20200428-16:34:54-6744,param,,,Network.router.queueNumber,4,,,
n5lambda1H1K3mu1-15-20200428-16:34:54-6744,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n5lambda1H1K3mu1-15-20200428-16:34:54-6744,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n5lambda1H1K3mu1-15-20200428-16:34:54-6744,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n5lambda1H1K3mu1-15-20200428-16:34:54-6744,param,,,Network.server.checkJobDeadline,true,,,
n5lambda1H1K3mu1-16-20200428-16:34:54-6749,runattr,,,configname,n5lambda1H1K3mu1,,,
n5lambda1H1K3mu1-16-20200428-16:34:54-6749,runattr,,,datetime,20200428-16:34:54,,,
n5lambda1H1K3mu1-16-20200428-16:34:54-6749,runattr,,,experiment,n5lambda1H1K3mu1,,,
n5lambda1H1K3mu1-16-20200428-16:34:54-6749,runattr,,,inifile,omnetpp.ini,,,
n5lambda1H1K3mu1-16-20200428-16:34:54-6749,runattr,,,iterationvars,,,,
n5lambda1H1K3mu1-16-20200428-16:34:54-6749,runattr,,,iterationvarsf,,,,
n5lambda1H1K3mu1-16-20200428-16:34:54-6749,runattr,,,measurement,,,,
n5lambda1H1K3mu1-16-20200428-16:34:54-6749,runattr,,,network,Network,,,
n5lambda1H1K3mu1-16-20200428-16:34:54-6749,runattr,,,processid,6749,,,
n5lambda1H1K3mu1-16-20200428-16:34:54-6749,runattr,,,repetition,16,,,
n5lambda1H1K3mu1-16-20200428-16:34:54-6749,runattr,,,replication,#16,,,
n5lambda1H1K3mu1-16-20200428-16:34:54-6749,runattr,,,resultdir,results,,,
n5lambda1H1K3mu1-16-20200428-16:34:54-6749,runattr,,,runnumber,16,,,
n5lambda1H1K3mu1-16-20200428-16:34:54-6749,runattr,,,seedset,16,,,
n5lambda1H1K3mu1-16-20200428-16:34:54-6749,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n5lambda1H1K3mu1-16-20200428-16:34:54-6749,param,,,Network.source.jobRelativeDeadline,"uniform(4.0s, 6.0s)",,,
n5lambda1H1K3mu1-16-20200428-16:34:54-6749,param,,,Network.router.queueNumber,4,,,
n5lambda1H1K3mu1-16-20200428-16:34:54-6749,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n5lambda1H1K3mu1-16-20200428-16:34:54-6749,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n5lambda1H1K3mu1-16-20200428-16:34:54-6749,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n5lambda1H1K3mu1-16-20200428-16:34:54-6749,param,,,Network.server.checkJobDeadline,true,,,
n5lambda1H1K3mu1-17-20200428-16:34:54-6754,runattr,,,configname,n5lambda1H1K3mu1,,,
n5lambda1H1K3mu1-17-20200428-16:34:54-6754,runattr,,,datetime,20200428-16:34:54,,,
n5lambda1H1K3mu1-17-20200428-16:34:54-6754,runattr,,,experiment,n5lambda1H1K3mu1,,,
n5lambda1H1K3mu1-17-20200428-16:34:54-6754,runattr,,,inifile,omnetpp.ini,,,
n5lambda1H1K3mu1-17-20200428-16:34:54-6754,runattr,,,iterationvars,,,,
n5lambda1H1K3mu1-17-20200428-16:34:54-6754,runattr,,,iterationvarsf,,,,
n5lambda1H1K3mu1-17-20200428-16:34:54-6754,runattr,,,measurement,,,,
n5lambda1H1K3mu1-17-20200428-16:34:54-6754,runattr,,,network,Network,,,
n5lambda1H1K3mu1-17-20200428-16:34:54-6754,runattr,,,processid,6754,,,
n5lambda1H1K3mu1-17-20200428-16:34:54-6754,runattr,,,repetition,17,,,
n5lambda1H1K3mu1-17-20200428-16:34:54-6754,runattr,,,replication,#17,,,
n5lambda1H1K3mu1-17-20200428-16:34:54-6754,runattr,,,resultdir,results,,,
n5lambda1H1K3mu1-17-20200428-16:34:54-6754,runattr,,,runnumber,17,,,
n5lambda1H1K3mu1-17-20200428-16:34:54-6754,runattr,,,seedset,17,,,
n5lambda1H1K3mu1-17-20200428-16:34:54-6754,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n5lambda1H1K3mu1-17-20200428-16:34:54-6754,param,,,Network.source.jobRelativeDeadline,"uniform(4.0s, 6.0s)",,,
n5lambda1H1K3mu1-17-20200428-16:34:54-6754,param,,,Network.router.queueNumber,4,,,
n5lambda1H1K3mu1-17-20200428-16:34:54-6754,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n5lambda1H1K3mu1-17-20200428-16:34:54-6754,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n5lambda1H1K3mu1-17-20200428-16:34:54-6754,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n5lambda1H1K3mu1-17-20200428-16:34:54-6754,param,,,Network.server.checkJobDeadline,true,,,
n5lambda1H1K3mu1-18-20200428-16:34:54-6759,runattr,,,configname,n5lambda1H1K3mu1,,,
n5lambda1H1K3mu1-18-20200428-16:34:54-6759,runattr,,,datetime,20200428-16:34:54,,,
n5lambda1H1K3mu1-18-20200428-16:34:54-6759,runattr,,,experiment,n5lambda1H1K3mu1,,,
n5lambda1H1K3mu1-18-20200428-16:34:54-6759,runattr,,,inifile,omnetpp.ini,,,
n5lambda1H1K3mu1-18-20200428-16:34:54-6759,runattr,,,iterationvars,,,,
n5lambda1H1K3mu1-18-20200428-16:34:54-6759,runattr,,,iterationvarsf,,,,
n5lambda1H1K3mu1-18-20200428-16:34:54-6759,runattr,,,measurement,,,,
n5lambda1H1K3mu1-18-20200428-16:34:54-6759,runattr,,,network,Network,,,
n5lambda1H1K3mu1-18-20200428-16:34:54-6759,runattr,,,processid,6759,,,
n5lambda1H1K3mu1-18-20200428-16:34:54-6759,runattr,,,repetition,18,,,
n5lambda1H1K3mu1-18-20200428-16:34:54-6759,runattr,,,replication,#18,,,
n5lambda1H1K3mu1-18-20200428-16:34:54-6759,runattr,,,resultdir,results,,,
n5lambda1H1K3mu1-18-20200428-16:34:54-6759,runattr,,,runnumber,18,,,
n5lambda1H1K3mu1-18-20200428-16:34:54-6759,runattr,,,seedset,18,,,
n5lambda1H1K3mu1-18-20200428-16:34:54-6759,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n5lambda1H1K3mu1-18-20200428-16:34:54-6759,param,,,Network.source.jobRelativeDeadline,"uniform(4.0s, 6.0s)",,,
n5lambda1H1K3mu1-18-20200428-16:34:54-6759,param,,,Network.router.queueNumber,4,,,
n5lambda1H1K3mu1-18-20200428-16:34:54-6759,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n5lambda1H1K3mu1-18-20200428-16:34:54-6759,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n5lambda1H1K3mu1-18-20200428-16:34:54-6759,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n5lambda1H1K3mu1-18-20200428-16:34:54-6759,param,,,Network.server.checkJobDeadline,true,,,
n5lambda1H1K3mu1-19-20200428-16:34:54-6764,runattr,,,configname,n5lambda1H1K3mu1,,,
n5lambda1H1K3mu1-19-20200428-16:34:54-6764,runattr,,,datetime,20200428-16:34:54,,,
n5lambda1H1K3mu1-19-20200428-16:34:54-6764,runattr,,,experiment,n5lambda1H1K3mu1,,,
n5lambda1H1K3mu1-19-20200428-16:34:54-6764,runattr,,,inifile,omnetpp.ini,,,
n5lambda1H1K3mu1-19-20200428-16:34:54-6764,runattr,,,iterationvars,,,,
n5lambda1H1K3mu1-19-20200428-16:34:54-6764,runattr,,,iterationvarsf,,,,
n5lambda1H1K3mu1-19-20200428-16:34:54-6764,runattr,,,measurement,,,,
n5lambda1H1K3mu1-19-20200428-16:34:54-6764,runattr,,,network,Network,,,
n5lambda1H1K3mu1-19-20200428-16:34:54-6764,runattr,,,processid,6764,,,
n5lambda1H1K3mu1-19-20200428-16:34:54-6764,runattr,,,repetition,19,,,
n5lambda1H1K3mu1-19-20200428-16:34:54-6764,runattr,,,replication,#19,,,
n5lambda1H1K3mu1-19-20200428-16:34:54-6764,runattr,,,resultdir,results,,,
n5lambda1H1K3mu1-19-20200428-16:34:54-6764,runattr,,,runnumber,19,,,
n5lambda1H1K3mu1-19-20200428-16:34:54-6764,runattr,,,seedset,19,,,
n5lambda1H1K3mu1-19-20200428-16:34:54-6764,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n5lambda1H1K3mu1-19-20200428-16:34:54-6764,param,,,Network.source.jobRelativeDeadline,"uniform(4.0s, 6.0s)",,,
n5lambda1H1K3mu1-19-20200428-16:34:54-6764,param,,,Network.router.queueNumber,4,,,
n5lambda1H1K3mu1-19-20200428-16:34:54-6764,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n5lambda1H1K3mu1-19-20200428-16:34:54-6764,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n5lambda1H1K3mu1-19-20200428-16:34:54-6764,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n5lambda1H1K3mu1-19-20200428-16:34:54-6764,param,,,Network.server.checkJobDeadline,true,,,
n5lambda1H1K3mu1-2-20200428-16:34:51-6679,runattr,,,configname,n5lambda1H1K3mu1,,,
n5lambda1H1K3mu1-2-20200428-16:34:51-6679,runattr,,,datetime,20200428-16:34:51,,,
n5lambda1H1K3mu1-2-20200428-16:34:51-6679,runattr,,,experiment,n5lambda1H1K3mu1,,,
n5lambda1H1K3mu1-2-20200428-16:34:51-6679,runattr,,,inifile,omnetpp.ini,,,
n5lambda1H1K3mu1-2-20200428-16:34:51-6679,runattr,,,iterationvars,,,,
n5lambda1H1K3mu1-2-20200428-16:34:51-6679,runattr,,,iterationvarsf,,,,
n5lambda1H1K3mu1-2-20200428-16:34:51-6679,runattr,,,measurement,,,,
n5lambda1H1K3mu1-2-20200428-16:34:51-6679,runattr,,,network,Network,,,
n5lambda1H1K3mu1-2-20200428-16:34:51-6679,runattr,,,processid,6679,,,
n5lambda1H1K3mu1-2-20200428-16:34:51-6679,runattr,,,repetition,2,,,
n5lambda1H1K3mu1-2-20200428-16:34:51-6679,runattr,,,replication,#2,,,
n5lambda1H1K3mu1-2-20200428-16:34:51-6679,runattr,,,resultdir,results,,,
n5lambda1H1K3mu1-2-20200428-16:34:51-6679,runattr,,,runnumber,2,,,
n5lambda1H1K3mu1-2-20200428-16:34:51-6679,runattr,,,seedset,2,,,
n5lambda1H1K3mu1-2-20200428-16:34:51-6679,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n5lambda1H1K3mu1-2-20200428-16:34:51-6679,param,,,Network.source.jobRelativeDeadline,"uniform(4.0s, 6.0s)",,,
n5lambda1H1K3mu1-2-20200428-16:34:51-6679,param,,,Network.router.queueNumber,4,,,
n5lambda1H1K3mu1-2-20200428-16:34:51-6679,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n5lambda1H1K3mu1-2-20200428-16:34:51-6679,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n5lambda1H1K3mu1-2-20200428-16:34:51-6679,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n5lambda1H1K3mu1-2-20200428-16:34:51-6679,param,,,Network.server.checkJobDeadline,true,,,
n5lambda1H1K3mu1-1-20200428-16:34:51-6674,runattr,,,configname,n5lambda1H1K3mu1,,,
n5lambda1H1K3mu1-1-20200428-16:34:51-6674,runattr,,,datetime,20200428-16:34:51,,,
n5lambda1H1K3mu1-1-20200428-16:34:51-6674,runattr,,,experiment,n5lambda1H1K3mu1,,,
n5lambda1H1K3mu1-1-20200428-16:34:51-6674,runattr,,,inifile,omnetpp.ini,,,
n5lambda1H1K3mu1-1-20200428-16:34:51-6674,runattr,,,iterationvars,,,,
n5lambda1H1K3mu1-1-20200428-16:34:51-6674,runattr,,,iterationvarsf,,,,
n5lambda1H1K3mu1-1-20200428-16:34:51-6674,runattr,,,measurement,,,,
n5lambda1H1K3mu1-1-20200428-16:34:51-6674,runattr,,,network,Network,,,
n5lambda1H1K3mu1-1-20200428-16:34:51-6674,runattr,,,processid,6674,,,
n5lambda1H1K3mu1-1-20200428-16:34:51-6674,runattr,,,repetition,1,,,
n5lambda1H1K3mu1-1-20200428-16:34:51-6674,runattr,,,replication,#1,,,
n5lambda1H1K3mu1-1-20200428-16:34:51-6674,runattr,,,resultdir,results,,,
n5lambda1H1K3mu1-1-20200428-16:34:51-6674,runattr,,,runnumber,1,,,
n5lambda1H1K3mu1-1-20200428-16:34:51-6674,runattr,,,seedset,1,,,
n5lambda1H1K3mu1-1-20200428-16:34:51-6674,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n5lambda1H1K3mu1-1-20200428-16:34:51-6674,param,,,Network.source.jobRelativeDeadline,"uniform(4.0s, 6.0s)",,,
n5lambda1H1K3mu1-1-20200428-16:34:51-6674,param,,,Network.router.queueNumber,4,,,
n5lambda1H1K3mu1-1-20200428-16:34:51-6674,param,,,Network.server.serviceTime,exponential(0.333333333333s),,,
n5lambda1H1K3mu1-1-20200428-16:34:51-6674,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n5lambda1H1K3mu1-1-20200428-16:34:51-6674,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n5lambda1H1K3mu1-1-20200428-16:34:51-6674,param,,,Network.server.checkJobDeadline,true,,,
n5lambda1H1K3mu1-3-20200428-16:34:51-6684,runattr,,,configname,n5lambda1H1K3mu1,,,
