run,type,module,name,attrname,attrvalue,value,vectime,vecvalue
n4lambda1H1K2mu2-0-20200428-16:33:48-6484,param,,,Network.server.checkJobDeadline,true,,,
n4lambda1H1K2mu2-10-20200428-16:33:50-6537,runattr,,,configname,n4lambda1H1K2mu2,,,
n4lambda1H1K2mu2-10-20200428-16:33:50-6537,runattr,,,datetime,20200428-16:33:50,,,
n4lambda1H1K2mu2-10-20200428-16:33:50-6537,runattr,,,experiment,n4lambda1H1K2mu2,,,
n4lambda1H1K2mu2-10-20200428-16:33:50-6537,runattr,,,inifile,omnetpp.ini,,,
n4lambda1H1K2mu2-10-20200428-16:33:50-6537,runattr,,,iterationvars,,,,
n4lambda1H1K2mu2-10-20200428-16:33:50-6537,runattr,,,iterationvarsf,,,,
n4lambda1H1K2mu2-10-20200428-16:33:50-6537,runattr,,,measurement,,,,
n4lambda1H1K2mu2-10-20200428-16:33:50-6537,runattr,,,network,Network,,,
n4lambda1H1K2mu2-10-20200428-16:33:50-6537,runattr,,,processid,6537,,,
n4lambda1H1K2mu2-10-20200428-16:33:50-6537,runattr,,,repetition,10,,,
n4lambda1H1K2mu2-10-20200428-16:33:50-6537,runattr,,,replication,#10,,,
n4lambda1H1K2mu2-10-20200428-16:33:50-6537,runattr,,,resultdir,results,,,
n4lambda1H1K2mu2-10-20200428-16:33:50-6537,runattr,,,runnumber,10,,,
n4lambda1H1K2mu2-10-20200428-16:33:50-6537,runattr,,,seedset,10,,,
n4lambda1H1K2mu2-10-20200428-16:33:50-6537,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n4lambda1H1K2mu2-10-20200428-16:33:50-6537,param,,,Network.source.jobRelativeDeadline,"uniform(4.0s, 6.0s)",,,
n4lambda1H1K2mu2-10-20200428-16:33:50-6537,param,,,Network.router.queueNumber,2,,,
n4lambda1H1K2mu2-10-20200428-16:33:50-6537,param,,,Network.server.serviceTime,exponential(0.25s),,,
n4lambda1H1K2mu2-10-20200428-16:33:50-6537,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n4lambda1H1K2mu2-10-20200428-16:33:50-6537,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n4lambda1H1K2mu2-10-20200428-16:33:50-6537,param,,,Network.server.checkJobDeadline,true,,,
n4lambda1H1K2mu2-13-20200428-16:33:51-6552,runattr,,,configname,n4lambda1H1K2mu2,,,
n4lambda1H1K2mu2-13-20200428-16:33:51-6552,runattr,,,datetime,20200428-16:33:51,,,
n4lambda1H1K2mu2-13-20200428-16:33:51-6552,runattr,,,experiment,n4lambda1H1K2mu2,,,
n4lambda1H1K2mu2-13-20200428-16:33:51-6552,runattr,,,inifile,omnetpp.ini,,,
n4lambda1H1K2mu2-13-20200428-16:33:51-6552,runattr,,,iterationvars,,,,
n4lambda1H1K2mu2-13-20200428-16:33:51-6552,runattr,,,iterationvarsf,,,,
n4lambda1H1K2mu2-13-20200428-16:33:51-6552,runattr,,,measurement,,,,
n4lambda1H1K2mu2-13-20200428-16:33:51-6552,runattr,,,network,Network,,,
n4lambda1H1K2mu2-13-20200428-16:33:51-6552,runattr,,,processid,6552,,,
n4lambda1H1K2mu2-13-20200428-16:33:51-6552,runattr,,,repetition,13,,,
n4lambda1H1K2mu2-13-20200428-16:33:51-6552,runattr,,,replication,#13,,,
n4lambda1H1K2mu2-13-20200428-16:33:51-6552,runattr,,,resultdir,results,,,
n4lambda1H1K2mu2-13-20200428-16:33:51-6552,runattr,,,runnumber,13,,,
n4lambda1H1K2mu2-13-20200428-16:33:51-6552,runattr,,,seedset,13,,,
n4lambda1H1K2mu2-13-20200428-16:33:51-6552,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n4lambda1H1K2mu2-13-20200428-16:33:51-6552,param,,,Network.source.jobRelativeDeadline,"uniform(4.0s, 6.0s)",,,
n4lambda1H1K2mu2-13-20200428-16:33:51-6552,param,,,Network.router.queueNumber,2,,,
n4lambda1H1K2mu2-13-20200428-16:33:51-6552,param,,,Network.server.serviceTime,exponential(0.25s),,,
n4lambda1H1K2mu2-13-20200428-16:33:51-6552,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n4lambda1H1K2mu2-13-20200428-16:33:51-6552,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n4lambda1H1K2mu2-13-20200428-16:33:51-6552,param,,,Network.server.checkJobDeadline,true,,,
n4lambda1H1K2mu2-12-20200428-16:33:51-6547,runattr,,,configname,n4lambda1H1K2mu2,,,
n4lambda1H1K2mu2-12-20200428-16:33:51-6547,runattr,,,datetime,20200428-16:33:51,,,
n4lambda1H1K2mu2-12-20200428-16:33:51-6547,runattr,,,experiment,n4lambda1H1K2mu2,,,
n4lambda1H1K2mu2-12-20200428-16:33:51-6547,runattr,,,inifile,omnetpp.ini,,,
n4lambda1H1K2mu2-12-20200428-16:33:51-6547,runattr,,,iterationvars,,,,
n4lambda1H1K2mu2-12-20200428-16:33:51-6547,runattr,,,iterationvarsf,,,,
n4lambda1H1K2mu2-12-20200428-16:33:51-6547,runattr,,,measurement,,,,
n4lambda1H1K2mu2-12-20200428-16:33:51-6547,runattr,,,network,Network,,,
n4lambda1H1K2mu2-12-20200428-16:33:51-6547,runattr,,,processid,6547,,,
n4lambda1H1K2mu2-12-20200428-16:33:51-6547,runattr,,,repetition,12,,,
n4lambda1H1K2mu2-12-20200428-16:33:51-6547,runattr,,,replication,#12,,,
n4lambda1H1K2mu2-12-20200428-16:33:51-6547,runattr,,,resultdir,results,,,
n4lambda1H1K2mu2-12-20200428-16:33:51-6547,runattr,,,runnumber,12,,,
n4lambda1H1K2mu2-12-20200428-16:33:51-6547,runattr,,,seedset,12,,,
n4lambda1H1K2mu2-12-20200428-16:33:51-6547,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n4lambda1H1K2mu2-12-20200428-16:33:51-6547,param,,,Network.source.jobRelativeDeadline,"uniform(4.0s, 6.0s)",,,
n4lambda1H1K2mu2-12-20200428-16:33:51-6547,param,,,Network.router.queueNumber,2,,,
n4lambda1H1K2mu2-12-20200428-16:33:51-6547,param,,,Network.server.serviceTime,exponential(0.25s),,,
n4lambda1H1K2mu2-12-20200428-16:33:51-6547,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n4lambda1H1K2mu2-12-20200428-16:33:51-6547,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n4lambda1H1K2mu2-12-20200428-16:33:51-6547,param,,,Network.server.checkJobDeadline,true,,,
n4lambda1H1K2mu2-14-20200428-16:33:51-6557,runattr,,,configname,n4lambda1H1K2mu2,,,
n4lambda1H1K2mu2-14-20200428-16:33:51-6557,runattr,,,datetime,20200428-16:33:51,,,
n4lambda1H1K2mu2-14-20200428-16:33:51-6557,runattr,,,experiment,n4lambda1H1K2mu2,,,
n4lambda1H1K2mu2-14-20200428-16:33:51-6557,runattr,,,inifile,omnetpp.ini,,,
n4lambda1H1K2mu2-14-20200428-16:33:51-6557,runattr,,,iterationvars,,,,
n4lambda1H1K2mu2-14-20200428-16:33:51-6557,runattr,,,iterationvarsf,,,,
n4lambda1H1K2mu2-14-20200428-16:33:51-6557,runattr,,,measurement,,,,
n4lambda1H1K2mu2-14-20200428-16:33:51-6557,runattr,,,network,Network,,,
n4lambda1H1K2mu2-14-20200428-16:33:51-6557,runattr,,,processid,6557,,,
n4lambda1H1K2mu2-14-20200428-16:33:51-6557,runattr,,,repetition,14,,,
n4lambda1H1K2mu2-14-20200428-16:33:51-6557,runattr,,,replication,#14,,,
n4lambda1H1K2mu2-14-20200428-16:33:51-6557,runattr,,,resultdir,results,,,
n4lambda1H1K2mu2-14-20200428-16:33:51-6557,runattr,,,runnumber,14,,,
n4lambda1H1K2mu2-14-20200428-16:33:51-6557,runattr,,,seedset,14,,,
n4lambda1H1K2mu2-14-20200428-16:33:51-6557,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n4lambda1H1K2mu2-14-20200428-16:33:51-6557,param,,,Network.source.jobRelativeDeadline,"uniform(4.0s, 6.0s)",,,
n4lambda1H1K2mu2-14-20200428-16:33:51-6557,param,,,Network.router.queueNumber,2,,,
n4lambda1H1K2mu2-14-20200428-16:33:51-6557,param,,,Network.server.serviceTime,exponential(0.25s),,,
n4lambda1H1K2mu2-14-20200428-16:33:51-6557,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n4lambda1H1K2mu2-14-20200428-16:33:51-6557,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n4lambda1H1K2mu2-14-20200428-16:33:51-6557,param,,,Network.server.checkJobDeadline,true,,,
n4lambda1H1K2mu2-15-20200428-16:33:51-6562,runattr,,,configname,n4lambda1H1K2mu2,,,
n4lambda1H1K2mu2-15-20200428-16:33:51-6562,runattr,,,datetime,20200428-16:33:51,,,
n4lambda1H1K2mu2-15-20200428-16:33:51-6562,runattr,,,experiment,n4lambda1H1K2mu2,,,
n4lambda1H1K2mu2-15-20200428-16:33:51-6562,runattr,,,inifile,omnetpp.ini,,,
n4lambda1H1K2mu2-15-20200428-16:33:51-6562,runattr,,,iterationvars,,,,
n4lambda1H1K2mu2-15-20200428-16:33:51-6562,runattr,,,iterationvarsf,,,,
n4lambda1H1K2mu2-15-20200428-16:33:51-6562,runattr,,,measurement,,,,
n4lambda1H1K2mu2-15-20200428-16:33:51-6562,runattr,,,network,Network,,,
n4lambda1H1K2mu2-15-20200428-16:33:51-6562,runattr,,,processid,6562,,,
n4lambda1H1K2mu2-15-20200428-16:33:51-6562,runattr,,,repetition,15,,,
n4lambda1H1K2mu2-15-20200428-16:33:51-6562,runattr,,,replication,#15,,,
n4lambda1H1K2mu2-15-20200428-16:33:51-6562,runattr,,,resultdir,results,,,
n4lambda1H1K2mu2-15-20200428-16:33:51-6562,runattr,,,runnumber,15,,,
n4lambda1H1K2mu2-15-20200428-16:33:51-6562,runattr,,,seedset,15,,,
n4lambda1H1K2mu2-15-20200428-16:33:51-6562,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n4lambda1H1K2mu2-15-20200428-16:33:51-6562,param,,,Network.source.jobRelativeDeadline,"uniform(4.0s, 6.0s)",,,
n4lambda1H1K2mu2-15-20200428-16:33:51-6562,param,,,Network.router.queueNumber,2,,,
n4lambda1H1K2mu2-15-20200428-16:33:51-6562,param,,,Network.server.serviceTime,exponential(0.25s),,,
n4lambda1H1K2mu2-15-20200428-16:33:51-6562,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n4lambda1H1K2mu2-15-20200428-16:33:51-6562,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n4lambda1H1K2mu2-15-20200428-16:33:51-6562,param,,,Network.server.checkJobDeadline,true,,,
n4lambda1H1K2mu2-16-20200428-16:33:52-6567,runattr,,,configname,n4lambda1H1K2mu2,,,
n4lambda1H1K2mu2-16-20200428-16:33:52-6567,runattr,,,datetime,20200428-16:33:52,,,
n4lambda1H1K2mu2-16-20200428-16:33:52-6567,runattr,,,experiment,n4lambda1H1K2mu2,,,
n4lambda1H1K2mu2-16-20200428-16:33:52-6567,runattr,,,inifile,omnetpp.ini,,,
n4lambda1H1K2mu2-16-20200428-16:33:52-6567,runattr,,,iterationvars,,,,
n4lambda1H1K2mu2-16-20200428-16:33:52-6567,runattr,,,iterationvarsf,,,,
n4lambda1H1K2mu2-16-20200428-16:33:52-6567,runattr,,,measurement,,,,
n4lambda1H1K2mu2-16-20200428-16:33:52-6567,runattr,,,network,Network,,,
n4lambda1H1K2mu2-16-20200428-16:33:52-6567,runattr,,,processid,6567,,,
n4lambda1H1K2mu2-16-20200428-16:33:52-6567,runattr,,,repetition,16,,,
n4lambda1H1K2mu2-16-20200428-16:33:52-6567,runattr,,,replication,#16,,,
n4lambda1H1K2mu2-16-20200428-16:33:52-6567,runattr,,,resultdir,results,,,
n4lambda1H1K2mu2-16-20200428-16:33:52-6567,runattr,,,runnumber,16,,,
n4lambda1H1K2mu2-16-20200428-16:33:52-6567,runattr,,,seedset,16,,,
n4lambda1H1K2mu2-16-20200428-16:33:52-6567,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n4lambda1H1K2mu2-16-20200428-16:33:52-6567,param,,,Network.source.jobRelativeDeadline,"uniform(4.0s, 6.0s)",,,
n4lambda1H1K2mu2-16-20200428-16:33:52-6567,param,,,Network.router.queueNumber,2,,,
n4lambda1H1K2mu2-16-20200428-16:33:52-6567,param,,,Network.server.serviceTime,exponential(0.25s),,,
n4lambda1H1K2mu2-16-20200428-16:33:52-6567,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n4lambda1H1K2mu2-16-20200428-16:33:52-6567,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n4lambda1H1K2mu2-16-20200428-16:33:52-6567,param,,,Network.server.checkJobDeadline,true,,,
n4lambda1H1K2mu2-17-20200428-16:33:52-6572,runattr,,,configname,n4lambda1H1K2mu2,,,
n4lambda1H1K2mu2-17-20200428-16:33:52-6572,runattr,,,datetime,20200428-16:33:52,,,
n4lambda1H1K2mu2-17-20200428-16:33:52-6572,runattr,,,experiment,n4lambda1H1K2mu2,,,
n4lambda1H1K2mu2-17-20200428-16:33:52-6572,runattr,,,inifile,omnetpp.ini,,,
n4lambda1H1K2mu2-17-20200428-16:33:52-6572,runattr,,,iterationvars,,,,
n4lambda1H1K2mu2-17-20200428-16:33:52-6572,runattr,,,iterationvarsf,,,,
n4lambda1H1K2mu2-17-20200428-16:33:52-6572,runattr,,,measurement,,,,
n4lambda1H1K2mu2-17-20200428-16:33:52-6572,runattr,,,network,Network,,,
n4lambda1H1K2mu2-17-20200428-16:33:52-6572,runattr,,,processid,6572,,,
n4lambda1H1K2mu2-17-20200428-16:33:52-6572,runattr,,,repetition,17,,,
n4lambda1H1K2mu2-17-20200428-16:33:52-6572,runattr,,,replication,#17,,,
n4lambda1H1K2mu2-17-20200428-16:33:52-6572,runattr,,,resultdir,results,,,
n4lambda1H1K2mu2-17-20200428-16:33:52-6572,runattr,,,runnumber,17,,,
n4lambda1H1K2mu2-17-20200428-16:33:52-6572,runattr,,,seedset,17,,,
n4lambda1H1K2mu2-17-20200428-16:33:52-6572,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n4lambda1H1K2mu2-17-20200428-16:33:52-6572,param,,,Network.source.jobRelativeDeadline,"uniform(4.0s, 6.0s)",,,
n4lambda1H1K2mu2-17-20200428-16:33:52-6572,param,,,Network.router.queueNumber,2,,,
n4lambda1H1K2mu2-17-20200428-16:33:52-6572,param,,,Network.server.serviceTime,exponential(0.25s),,,
n4lambda1H1K2mu2-17-20200428-16:33:52-6572,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n4lambda1H1K2mu2-17-20200428-16:33:52-6572,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n4lambda1H1K2mu2-17-20200428-16:33:52-6572,param,,,Network.server.checkJobDeadline,true,,,
n4lambda1H1K2mu2-18-20200428-16:33:52-6578,runattr,,,configname,n4lambda1H1K2mu2,,,
n4lambda1H1K2mu2-18-20200428-16:33:52-6578,runattr,,,datetime,20200428-16:33:52,,,
n4lambda1H1K2mu2-18-20200428-16:33:52-6578,runattr,,,experiment,n4lambda1H1K2mu2,,,
n4lambda1H1K2mu2-18-20200428-16:33:52-6578,runattr,,,inifile,omnetpp.ini,,,
n4lambda1H1K2mu2-18-20200428-16:33:52-6578,runattr,,,iterationvars,,,,
n4lambda1H1K2mu2-18-20200428-16:33:52-6578,runattr,,,iterationvarsf,,,,
n4lambda1H1K2mu2-18-20200428-16:33:52-6578,runattr,,,measurement,,,,
n4lambda1H1K2mu2-18-20200428-16:33:52-6578,runattr,,,network,Network,,,
n4lambda1H1K2mu2-18-20200428-16:33:52-6578,runattr,,,processid,6578,,,
n4lambda1H1K2mu2-18-20200428-16:33:52-6578,runattr,,,repetition,18,,,
n4lambda1H1K2mu2-18-20200428-16:33:52-6578,runattr,,,replication,#18,,,
n4lambda1H1K2mu2-18-20200428-16:33:52-6578,runattr,,,resultdir,results,,,
n4lambda1H1K2mu2-18-20200428-16:33:52-6578,runattr,,,runnumber,18,,,
n4lambda1H1K2mu2-18-20200428-16:33:52-6578,runattr,,,seedset,18,,,
n4lambda1H1K2mu2-18-20200428-16:33:52-6578,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n4lambda1H1K2mu2-18-20200428-16:33:52-6578,param,,,Network.source.jobRelativeDeadline,"uniform(4.0s, 6.0s)",,,
n4lambda1H1K2mu2-18-20200428-16:33:52-6578,param,,,Network.router.queueNumber,2,,,
n4lambda1H1K2mu2-18-20200428-16:33:52-6578,param,,,Network.server.serviceTime,exponential(0.25s),,,
n4lambda1H1K2mu2-18-20200428-16:33:52-6578,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n4lambda1H1K2mu2-18-20200428-16:33:52-6578,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n4lambda1H1K2mu2-18-20200428-16:33:52-6578,param,,,Network.server.checkJobDeadline,true,,,
n4lambda1H1K2mu2-19-20200428-16:33:52-6583,runattr,,,configname,n4lambda1H1K2mu2,,,
n4lambda1H1K2mu2-19-20200428-16:33:52-6583,runattr,,,datetime,20200428-16:33:52,,,
n4lambda1H1K2mu2-19-20200428-16:33:52-6583,runattr,,,experiment,n4lambda1H1K2mu2,,,
n4lambda1H1K2mu2-19-20200428-16:33:52-6583,runattr,,,inifile,omnetpp.ini,,,
n4lambda1H1K2mu2-19-20200428-16:33:52-6583,runattr,,,iterationvars,,,,
n4lambda1H1K2mu2-19-20200428-16:33:52-6583,runattr,,,iterationvarsf,,,,
n4lambda1H1K2mu2-19-20200428-16:33:52-6583,runattr,,,measurement,,,,
n4lambda1H1K2mu2-19-20200428-16:33:52-6583,runattr,,,network,Network,,,
n4lambda1H1K2mu2-19-20200428-16:33:52-6583,runattr,,,processid,6583,,,
n4lambda1H1K2mu2-19-20200428-16:33:52-6583,runattr,,,repetition,19,,,
n4lambda1H1K2mu2-19-20200428-16:33:52-6583,runattr,,,replication,#19,,,
n4lambda1H1K2mu2-19-20200428-16:33:52-6583,runattr,,,resultdir,results,,,
n4lambda1H1K2mu2-19-20200428-16:33:52-6583,runattr,,,runnumber,19,,,
n4lambda1H1K2mu2-19-20200428-16:33:52-6583,runattr,,,seedset,19,,,
n4lambda1H1K2mu2-19-20200428-16:33:52-6583,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n4lambda1H1K2mu2-19-20200428-16:33:52-6583,param,,,Network.source.jobRelativeDeadline,"uniform(4.0s, 6.0s)",,,
n4lambda1H1K2mu2-19-20200428-16:33:52-6583,param,,,Network.router.queueNumber,2,,,
n4lambda1H1K2mu2-19-20200428-16:33:52-6583,param,,,Network.server.serviceTime,exponential(0.25s),,,
n4lambda1H1K2mu2-19-20200428-16:33:52-6583,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n4lambda1H1K2mu2-19-20200428-16:33:52-6583,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n4lambda1H1K2mu2-19-20200428-16:33:52-6583,param,,,Network.server.checkJobDeadline,true,,,
n4lambda1H1K2mu2-1-20200428-16:33:48-6490,runattr,,,configname,n4lambda1H1K2mu2,,,
n4lambda1H1K2mu2-1-20200428-16:33:48-6490,runattr,,,datetime,20200428-16:33:48,,,
n4lambda1H1K2mu2-1-20200428-16:33:48-6490,runattr,,,experiment,n4lambda1H1K2mu2,,,
n4lambda1H1K2mu2-1-20200428-16:33:48-6490,runattr,,,inifile,omnetpp.ini,,,
n4lambda1H1K2mu2-1-20200428-16:33:48-6490,runattr,,,iterationvars,,,,
n4lambda1H1K2mu2-1-20200428-16:33:48-6490,runattr,,,iterationvarsf,,,,
n4lambda1H1K2mu2-1-20200428-16:33:48-6490,runattr,,,measurement,,,,
n4lambda1H1K2mu2-1-20200428-16:33:48-6490,runattr,,,network,Network,,,
n4lambda1H1K2mu2-1-20200428-16:33:48-6490,runattr,,,processid,6490,,,
n4lambda1H1K2mu2-1-20200428-16:33:48-6490,runattr,,,repetition,1,,,
n4lambda1H1K2mu2-1-20200428-16:33:48-6490,runattr,,,replication,#1,,,
n4lambda1H1K2mu2-1-20200428-16:33:48-6490,runattr,,,resultdir,results,,,
n4lambda1H1K2mu2-1-20200428-16:33:48-6490,runattr,,,runnumber,1,,,
n4lambda1H1K2mu2-1-20200428-16:33:48-6490,runattr,,,seedset,1,,,
n4lambda1H1K2mu2-1-20200428-16:33:48-6490,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n4lambda1H1K2mu2-1-20200428-16:33:48-6490,param,,,Network.source.jobRelativeDeadline,"uniform(4.0s, 6.0s)",,,
n4lambda1H1K2mu2-1-20200428-16:33:48-6490,param,,,Network.router.queueNumber,2,,,
n4lambda1H1K2mu2-1-20200428-16:33:48-6490,param,,,Network.server.serviceTime,exponential(0.25s),,,
n4lambda1H1K2mu2-1-20200428-16:33:48-6490,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n4lambda1H1K2mu2-1-20200428-16:33:48-6490,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n4lambda1H1K2mu2-1-20200428-16:33:48-6490,param,,,Network.server.checkJobDeadline,true,,,
n4lambda1H1K2mu2-2-20200428-16:33:49-6496,runattr,,,configname,n4lambda1H1K2mu2,,,
n4lambda1H1K2mu2-2-20200428-16:33:49-6496,runattr,,,datetime,20200428-16:33:49,,,
n4lambda1H1K2mu2-2-20200428-16:33:49-6496,runattr,,,experiment,n4lambda1H1K2mu2,,,
n4lambda1H1K2mu2-2-20200428-16:33:49-6496,runattr,,,inifile,omnetpp.ini,,,
n4lambda1H1K2mu2-2-20200428-16:33:49-6496,runattr,,,iterationvars,,,,
n4lambda1H1K2mu2-2-20200428-16:33:49-6496,runattr,,,iterationvarsf,,,,
n4lambda1H1K2mu2-2-20200428-16:33:49-6496,runattr,,,measurement,,,,
n4lambda1H1K2mu2-2-20200428-16:33:49-6496,runattr,,,network,Network,,,
n4lambda1H1K2mu2-2-20200428-16:33:49-6496,runattr,,,processid,6496,,,
n4lambda1H1K2mu2-2-20200428-16:33:49-6496,runattr,,,repetition,2,,,
n4lambda1H1K2mu2-2-20200428-16:33:49-6496,runattr,,,replication,#2,,,
n4lambda1H1K2mu2-2-20200428-16:33:49-6496,runattr,,,resultdir,results,,,
n4lambda1H1K2mu2-2-20200428-16:33:49-6496,runattr,,,runnumber,2,,,
n4lambda1H1K2mu2-2-20200428-16:33:49-6496,runattr,,,seedset,2,,,
n4lambda1H1K2mu2-2-20200428-16:33:49-6496,param,,,Network.source.interArrivalTime,exponential(0.5s),,,
n4lambda1H1K2mu2-2-20200428-16:33:49-6496,param,,,Network.source.jobRelativeDeadline,"uniform(4.0s, 6.0s)",,,
n4lambda1H1K2mu2-2-20200428-16:33:49-6496,param,,,Network.router.queueNumber,2,,,
n4lambda1H1K2mu2-2-20200428-16:33:49-6496,param,,,Network.server.serviceTime,exponential(0.25s),,,
n4lambda1H1K2mu2-2-20200428-16:33:49-6496,param,,,Network.router.routingAlgorithm,"""pssRandom""",,,
n4lambda1H1K2mu2-2-20200428-16:33:49-6496,param,,,Network.server.fetchingAlgorithm,"""exhaustiveService""",,,
n4lambda1H1K2mu2-2-20200428-16:33:49-6496,param,,,Network.server.checkJobDeadline,true,,,
n4lambda1H1K2mu2-3-20200428-16:33:49-6501,runattr,,,configname,n4lambda1H1K2mu2,,,
n4lambda1H1K2mu2-3-20200428-16:33:49-6501,runattr,,,datetime,20200428-16:33:49,,,
